stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,you,1,M,,,,,,,,,17,3,71,0,,,,,,,,,289.81183520006016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.7960975000169,289.81183520006016,290.29553030000534,290.29553030000534,290.29553030000534,290.29553030000534,290.3123891000869,290.59556460008025,290.59556460008025,290.59556460008025,,290.89646800002083,z,290.89689610002097,290.9125123000704,291.9128952000756,291.8971289000474,0.5977838999824598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,18,0,72,3,,,,,,,,,291.9128952000756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.89748500008136,291.9128952000756,292.39664880000055,292.39664880000055,292.39664880000055,292.39664880000055,292.41339100000914,292.69666760007385,292.69666760007385,292.69666760007385,,292.9644031000789,m,292.9648359999992,292.98015610000584,293.98071180004627,293.96470240002964,0.5533306000288576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,18,1,73,1,,,,,,,,,293.98071180004627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.965053300024,293.98071180004627,294.46475650009234,294.46475650009234,294.46475650009234,294.46475650009234,294.4809947999893,294.76441760000307,294.76441760000307,294.76441760000307,,295.1988706000848,m,295.1992964000674,295.21455700008664,296.2153746000258,296.19904740003403,0.7245522999437526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,18,2,74,2,,,,,,,,,296.2153746000258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.19940180005506,296.2153746000258,296.6988878999837,296.6988878999837,296.6988878999837,296.6988878999837,296.71566300000995,296.99896160000935,296.99896160000935,296.99896160000935,,297.48340670007747,z,297.4838519000914,297.49934580002446,298.4995824000798,298.4835199000081,0.7710440000519156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,18,3,75,0,,,,,,,,,298.4995824000798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.48387170000933,298.4995824000798,298.98322180006653,298.98322180006653,298.98322180006653,298.98322180006653,299.00005060003605,299.2835925000254,299.2835925000254,299.2835925000254,,299.6511487000389,m,299.6515733000124,299.66715550003573,300.667578099994,300.6514008999802,0.6666398999514058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,19,0,76,2,,,,,,,,,300.667578099994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.65175070008263,300.667578099994,301.1510933000827,301.1510933000827,301.1510933000827,301.1510933000827,301.16792700008955,301.4512761000078,301.4512761000078,301.4512761000078,,301.81887379998807,z,301.8193007999798,301.8348599000601,302.83545120002236,302.8190712000942,0.6633721999824047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,19,1,77,1,,,,,,,,,302.83545120002236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.81942190008704,302.83545120002236,303.3189783000853,303.3189783000853,303.3189783000853,303.3189783000853,303.3355663000839,303.619106200058,303.619106200058,303.619106200058,,304.20337660005316,m,304.20380560006015,304.2194349000929,305.21971159998793,305.20365420007147,0.8701272999169305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,19,2,78,0,,,,,,,,,305.21971159998793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.2040225000819,305.21971159998793,305.7036601,305.7036601,305.7036601,305.7036601,305.72003680001944,306.0034804000752,306.0034804000752,306.0034804000752,,306.3210551000666,m,306.3214817000553,306.33722790004686,307.3377825000789,307.3212114000926,0.6107888000551611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,19,3,79,3,,,,,,,,,307.3377825000789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.3215546000283,307.3377825000789,307.8214605000103,307.8214605000103,307.8214605000103,307.8214605000103,307.8379807000747,308.1213959000306,308.1213959000306,308.1213959000306,,308.85573180008214,z,308.85615760006476,308.87177870003507,309.8723753000377,309.8562842999818,1.028433799976483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,20,0,80,0,,,,,,,,,309.8723753000377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.85664120002184,309.8723753000377,310.3562188000651,310.3562188000651,310.3562188000651,310.3562188000651,310.3724765999941,310.65608009998687,310.65608009998687,310.65608009998687,,311.2904178000754,m,311.2908444000641,311.3062127000885,312.3066862000851,312.29054900002666,0.9260984999127686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,20,1,81,3,,,,,,,,,312.3066862000851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.2908963999944,312.3066862000851,312.7905396000715,312.7905396000715,312.7905396000715,312.7905396000715,312.80700040003285,313.0903781000525,313.0903781000525,313.0903781000525,,313.4914874000242,z,313.49191109999083,313.50758490001317,314.50809390004724,314.4917876999825,0.6993596999673173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,20,2,82,2,,,,,,,,,314.50809390004724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.49213720008265,314.50809390004724,314.99158660008106,314.99158660008106,314.99158660008106,314.99158660008106,315.0084702000022,315.29187960003037,315.29187960003037,315.29187960003037,,315.7258005000185,z,315.7262365000788,315.7420098000439,316.7425014000619,316.72613880003337,0.7215236999327317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,20,3,83,1,,,,,,,,,316.7425014000619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.7264880000148,316.7425014000619,317.22598210000433,317.22598210000433,317.22598210000433,317.22598210000433,317.24267609999515,317.5261719999835,317.5261719999835,317.5261719999835,,318.26066280005034,m,318.2610846000025,318.2766260000644,319.27703710005153,319.26106040005106,1.0231338000157848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,21,0,84,1,,,,,,,,,319.27703710005153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.26141070004087,319.27703710005153,319.7607033000095,319.7607033000095,319.7607033000095,319.7607033000095,319.7773206999991,320.06078040006105,320.06078040006105,320.06078040006105,,320.66153719997965,z,320.6619692000095,320.6775880000787,321.67839370004367,321.6619766000658,0.8928731000050902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,21,1,85,2,,,,,,,,,321.67839370004367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.66233180009294,321.67839370004367,322.162107000011,322.162107000011,322.162107000011,322.162107000011,322.1785590000218,322.46214950003196,322.46214950003196,322.46214950003196,323.262569500017,323.2461615999928,None,323.24635180004407,323.262569500017,324.2629919000901,324.2467861000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,21,2,86,0,,,,,,,,,324.2629919000901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.2471381999785,324.2629919000901,324.7634895000374,324.7634895000374,324.7634895000374,324.7634895000374,324.7634895000374,325.0635342000751,325.0635342000751,325.0635342000751,,325.43090310005937,m,325.43132820003666,325.44690430001356,326.44743210007437,326.4312267000787,0.6548733999952674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,21,3,87,3,,,,,,,,,326.44743210007437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.43157350004185,326.44743210007437,326.9312073000474,326.9312073000474,326.9312073000474,326.9312073000474,326.947822600021,327.23101820005104,327.23101820005104,327.23101820005104,,327.7821436000522,z,327.7825745000737,327.7982564000413,328.79847560008056,328.7824974000687,0.839354099938646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,22,0,88,0,,,,,,,,,328.79847560008056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.78284550004173,328.79847560008056,329.282452100073,329.282452100073,329.282452100073,329.282452100073,329.2991575000342,329.5824124000501,329.5824124000501,329.5824124000501,,330.3500992000336,m,330.35052570002154,330.36609240004327,331.3667563000927,331.3505307000596,1.0646240999922156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,22,1,89,2,,,,,,,,,331.3667563000927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.35087620001286,331.3667563000927,331.85034640005324,331.85034640005324,331.85034640005324,331.85034640005324,331.8670194000006,332.15035450004507,332.15035450004507,332.15035450004507,,332.6013198000146,z,332.6019064000575,332.617616500007,333.6176271000877,333.60174399998505,0.7439869999652728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,22,2,90,3,,,,,,,,,333.6176271000877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.60209950001445,333.6176271000877,334.1013134000823,334.1013134000823,334.1013134000823,334.1013134000823,334.1179962999886,334.4014361000154,334.4014361000154,334.4014361000154,,334.935742200003,m,334.9361728000222,334.9517033000011,335.9522593000438,335.9362516000401,0.82074090000242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,22,3,91,1,,,,,,,,,335.9522593000438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.93660490005277,335.9522593000438,336.4361963000847,336.4361963000847,336.4361963000847,336.4361963000847,336.45257820002735,336.7359595000744,336.7359595000744,336.7359595000744,337.536600499996,337.52027079998516,None,337.5204604000319,337.536600499996,338.5370141000021,338.5209155000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,23,0,92,2,,,,,,,,,338.5370141000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.52127240004484,338.5370141000021,339.03732040000614,339.03732040000614,339.03732040000614,339.03732040000614,339.03732040000614,339.33744370006025,339.33744370006025,339.33744370006025,,339.75497550005093,z,339.7554058000678,339.7709881000919,340.77131920005195,340.75516739999875,0.7162784000393003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,23,1,93,0,,,,,,,,,340.77131920005195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7555167999817,340.77131920005195,341.2551275000442,341.2551275000442,341.2551275000442,341.2551275000442,341.2718958000187,341.5551217000466,341.5551217000466,341.5551217000466,,341.98939180001616,m,341.9898339000065,342.0054537000833,343.0060293000424,342.98976750008296,0.731217399938032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,23,2,94,3,,,,,,,,,343.0060293000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9901244000066,343.0060293000424,343.48975980002433,343.48975980002433,343.48975980002433,343.48975980002433,343.5063323000213,343.78955890005454,343.78955890005454,343.78955890005454,,344.29076320002787,z,344.2911910000257,344.3067115000449,345.30698120000307,345.2909212000668,0.7970173000358045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,23,3,95,1,,,,,,,,,345.30698120000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.29127430007793,345.30698120000307,345.7907086000778,345.7907086000778,345.7907086000778,345.7907086000778,345.8073464999907,346.0909294000594,346.0909294000594,346.0909294000594,346.8911931000184,346.8750341000268,None,346.87522470008116,346.8911931000184,347.8918881000718,347.87543400004506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,24,0,96,3,,,,,,,,,347.8918881000718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.87578150001355,347.8918881000718,348.3920780000044,348.3920780000044,348.3920780000044,348.3920780000044,348.3920780000044,348.69224520004354,348.69224520004354,348.69224520004354,,349.15988890000153,z,349.1603174000047,349.1759901000187,350.17615810001735,350.160034700064,0.7578065999550745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,24,1,97,2,,,,,,,,,350.17615810001735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1603783000028,350.17615810001735,350.6601650000084,350.6601650000084,350.6601650000084,350.6601650000084,350.67646940005943,350.96012140007224,350.96012140007224,350.96012140007224,,351.51101700006984,z,351.5114427000517,351.52690120006446,352.5276543000946,352.5113524000626,0.8340874999994412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,24,2,98,0,,,,,,,,,352.5276543000946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.5117009000387,352.5276543000946,353.01107020000927,353.01107020000927,353.01107020000927,353.01107020000927,353.0277775999857,353.31102130003273,353.31102130003273,353.31102130003273,,353.67876450007316,m,353.67919430008624,353.6948768000584,354.6952595000621,354.67917670006864,0.6620474000228569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,24,3,99,1,,,,,,,,,354.6952595000621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.679520900012,354.6952595000621,355.17905969999265,355.17905969999265,355.17905969999265,355.17905969999265,355.19541070004925,355.4788618000457,355.4788618000457,355.4788618000457,,355.9301056000404,m,355.9305323000299,355.94592480000574,356.94642639998347,356.9303049000446,0.735487800091505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,25,0,100,3,,,,,,,,,356.94642639998347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.93065400002524,356.94642639998347,357.43031660001725,357.43031660001725,357.43031660001725,357.43031660001725,357.4466457000235,357.7300445000874,357.7300445000874,357.7300445000874,,358.0474750000285,z,358.04791289998684,358.0636198000284,359.06425070005935,359.04780190007295,0.608065800042823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,25,1,101,0,,,,,,,,,359.06425070005935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0481480000308,359.06425070005935,359.54798790009227,359.54798790009227,359.54798790009227,359.54798790009227,359.5643967000069,359.84804830001667,359.84804830001667,359.84804830001667,,360.4824200000148,z,360.4828423000872,360.4982024000492,361.49903639999684,361.48241500009317,0.9179077999433503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,stranger,1,M,,,,,,,,,25,2,102,1,,,,,,,,,361.49903639999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4827649000799,361.49903639999684,361.9823621000396,361.9823621000396,361.9823621000396,361.9823621000396,361.99912930000573,362.2824116999982,362.2824116999982,362.2824116999982,,362.8166732999962,z,362.81716189999133,362.8330664000241,363.833250900032,363.81700200005434,0.8235726000275463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,25,3,103,2,,,,,,,,,363.833250900032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8173483000137,363.833250900032,364.31697970000096,364.31697970000096,364.31697970000096,364.31697970000096,364.3335445000557,364.6170398000395,364.6170398000395,364.6170398000395,,365.36820989998523,z,365.36865750001743,365.38402710005175,366.3844409000594,366.36848960001953,1.0491977999918163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,stranger,0,Z,,,,,,,,,26,0,104,2,,,,,,,,,366.3844409000594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.36883310007397,366.3844409000594,366.8686375999823,366.8686375999823,366.8686375999823,366.8686375999823,366.885074299993,367.16838600009214,367.16838600009214,367.16838600009214,367.9687290000729,367.9524707000237,None,367.9526638999814,367.9687290000729,368.96943290007766,368.952985299984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
triangle.png,you,0,Z,,,,,,,,,26,1,105,3,,,,,,,,,368.96943290007766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.95333270006813,368.96943290007766,369.4697052000556,369.4697052000556,369.4697052000556,369.4697052000556,369.4697052000556,369.7696480000159,369.7696480000159,369.7696480000159,,370.32070620008744,z,370.32113870000467,370.3366050000768,371.337302000029,371.3209390999982,0.8489318999927491,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
square.png,you,1,M,,,,,,,,,26,2,106,0,,,,,,,,,371.337302000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.32128290005494,371.337302000029,371.820787500008,371.820787500008,371.820787500008,371.820787500008,371.83760249998886,372.1208412999986,372.1208412999986,372.1208412999986,,372.4551397000905,m,372.4555676000891,372.4710343000479,373.4716438000323,373.45548420003615,0.6218273000558838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_4,001,2024-11-28_10h06.48.563,untitled,2024.1.5,None,2024-11-28 10h07.01.094002 +0530,
