stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,b1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,key_resp_p.stopped,break_3.started,text_13.started,text_13.stopped,text_14.started,key_resp_10.started,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,stranger,0,Z,,,,,,,,,21,2,86,2,,,,,,,,,231.8644806999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.8486075999681,231.8644806999946,232.3479519999819,232.3479519999819,232.3479519999819,232.3479519999819,232.36477300000843,232.6481098999502,232.6481098999502,232.6481098999502,232.7488175999606,m,0.3868753999704495,None,232.7492462999653,232.76475109998137,233.76549569994677,233.7489254999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,21,3,87,3,,,,,,,,,233.76549569994677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.749277099967,233.76549569994677,234.24923630000558,234.24923630000558,234.24923630000558,234.24923630000558,234.26565079996362,234.5487975999713,234.5487975999713,234.5487975999713,234.64996389998123,z,0.39324939996004105,None,234.65038320003077,234.66588069999125,235.66647189995274,235.65007640002295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,22,0,88,2,,,,,,,,,235.66647189995274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.65043189993594,235.66647189995274,236.1498018000275,236.1498018000275,236.1498018000275,236.1498018000275,236.16660180001054,236.45015829999465,236.45015829999465,236.45015829999465,236.48415369994473,m,0.32974600000306964,None,236.48458599997684,236.4998832999263,237.5006488999352,237.4843486000318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,22,1,89,1,,,,,,,,,237.5006488999352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.48470060003456,237.5006488999352,237.98454019997735,237.98454019997735,237.98454019997735,237.98454019997735,238.0008590000216,,,,238.21849270001985,m,0.23120220005512238,None,238.21892809995916,238.23421579995193,239.23472329997458,239.2183936999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,22,2,90,3,,,,,,,,,239.23472329997458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.2187384000281,239.23472329997458,239.71873540000524,239.71873540000524,239.71873540000524,239.71873540000524,239.7350416999543,240.0186934999656,240.0186934999656,240.0186934999656,240.10250829998404,z,0.37308079993817955,None,240.10292740003206,240.1186753999209,241.11902129999362,241.1027186999563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,22,3,91,0,,,,,,,,,241.11902129999362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.10306739993393,241.11902129999362,241.60282809997443,241.60282809997443,241.60282809997443,241.60282809997443,241.61954069999047,241.90301160002127,241.90301160002127,241.90301160002127,242.01972600002773,m,0.40002359997015446,None,242.02015609992668,242.0361269999994,243.03656669997144,243.0204878000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,23,0,92,0,,,,,,,,,243.03656669997144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.02084949996788,243.03656669997144,243.52046299993526,243.52046299993526,243.52046299993526,243.52046299993526,243.53687820001505,243.82046550000086,243.82046550000086,243.82046550000086,244.00469349999912,m,0.48233099991921335,None,244.0051388000138,244.0206162999384,245.0210286999354,245.0050285999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,23,1,93,2,,,,,,,,,245.0210286999354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.00542850000784,245.0210286999354,245.5047333999537,245.5047333999537,245.5047333999537,245.5047333999537,245.52158780000173,245.8049519000342,245.8049519000342,245.8049519000342,245.90559169999324,z,0.39369779999833554,None,245.90601339994464,245.92152560001705,246.92194259993266,246.9058476999635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,23,2,94,3,,,,,,,,,246.92194259993266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.9062005999731,246.92194259993266,247.40567320003174,247.40567320003174,247.40567320003174,247.40567320003174,247.42241619993,247.70569089998025,247.70569089998025,247.70569089998025,247.7564750999445,m,0.3379886000184342,None,247.75690219993703,247.77255130000412,248.77329029992688,248.75679299992044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,23,3,95,1,,,,,,,,,248.77329029992688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.7571437000297,248.77329029992688,249.25664859998506,249.25664859998506,249.25664859998506,249.25664859998506,249.2733854999533,249.55640220001806,249.55640220001806,249.55640220001806,249.5571243999293,m,0.2941809999756515,None,249.55755689996295,249.57312029995956,250.5739136999473,250.55783379997592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,24,0,96,2,,,,,,,,,250.5739136999473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.55818269995507,250.5739136999473,251.05791959993076,251.05791959993076,251.05791959993076,251.05791959993076,251.0743757999735,251.3574712999398,251.3574712999398,251.3574712999398,251.3583365000086,z,0.294115399941802,None,251.35880209994502,251.37433140003122,252.37502109992784,252.35836990003008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,24,1,97,0,,,,,,,,,252.37502109992784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.3587212000275,252.37502109992784,252.85848880000412,252.85848880000412,252.85848880000412,252.85848880000412,252.87522960000206,,,,253.1260322999442,m,0.2648590999888256,None,253.12644669995643,253.14201039995532,254.1423198999837,254.12629289994948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,24,2,98,3,,,,,,,,,254.1423198999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.126640799921,254.1423198999837,254.6263269999763,254.6263269999763,254.6263269999763,254.6263269999763,254.64288850000594,254.92633919999935,254.92633919999935,254.92633919999935,255.02698059997056,z,0.3934818999841809,None,255.02740679995622,255.04300820000935,256.0434103999287,256.0272075999528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,24,3,99,1,,,,,,,,,256.0434103999287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0275555999251,256.0434103999287,256.5270966999233,256.5270966999233,256.5270966999233,256.5270966999233,256.54370859998744,256.8272899999283,256.8272899999283,256.8272899999283,256.81129240000155,m,0.2685596999945119,None,256.8117142999545,256.8272899999283,257.82768450002186,257.81140110001434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,25,0,100,1,,,,,,,,,257.82768450002186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.81174669996835,257.82768450002186,258.311533399974,258.311533399974,258.311533399974,258.311533399974,258.32801279996056,,,,258.5787745999405,z,0.26391450001392514,None,258.5792140000267,258.5946537000127,259.5954257999547,259.57901440002024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,25,1,101,2,,,,,,,,,259.5954257999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.57936129998416,259.5954257999547,260.07906479993835,260.07906479993835,260.07906479993835,260.07906479993835,260.09562379994895,260.3791791999247,260.3791791999247,260.3791791999247,260.46300919994246,m,0.37321049999445677,None,260.4634313000133,260.4791836999357,261.47944279992953,261.4633837000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,25,2,102,0,,,,,,,,,261.47944279992953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.4637727999361,261.47944279992953,261.9635414999211,261.9635414999211,261.9635414999211,261.9635414999211,261.9797828999581,262.26324979995843,262.26324979995843,262.26324979995843,262.3806686999742,z,0.41573359991889447,None,262.38109049992636,262.39672409999184,263.3973160999594,263.3809023000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,25,3,103,3,,,,,,,,,263.3973160999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.381248199963,263.3973160999594,263.88107599993236,263.88107599993236,263.88107599993236,263.88107599993236,263.8976390999742,264.1810220000334,264.1810220000334,264.1810220000334,264.26514979999047,z,0.37077359994873405,None,264.26557539997157,264.28078749997076,265.28142889996525,265.26512959995307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,26,0,104,2,,,,,,,,,265.28142889996525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.2654805999482,265.28142889996525,265.7651442999486,265.7651442999486,265.7651442999486,265.7651442999486,265.78195540001616,266.0653583999956,266.0653583999956,266.0653583999956,266.0661063999869,m,0.29085650003980845,None,266.06652689992916,266.08213310001884,267.0823306000093,267.0661281000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,26,1,105,0,,,,,,,,,267.0823306000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0664771000156,267.0823306000093,267.56640789995436,267.56640789995436,267.56640789995436,267.56640789995436,267.5827493999386,267.86619800003245,267.86619800003245,267.86619800003245,268.1004054999212,m,0.5215410999953747,None,268.1008308000164,268.1163690999383,269.1168441999471,269.10053960001096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,26,2,106,1,,,,,,,,,269.1168441999471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.1008924000198,269.1168441999471,269.600622799946,269.600622799946,269.600622799946,269.600622799946,269.6170222000219,269.9005281999707,269.9005281999707,269.9005281999707,270.1179780999664,z,0.5136778000742197,None,270.11839590000454,270.13409669999965,271.1345689999871,271.11821789992973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,26,3,107,3,,,,,,,,,271.1345689999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.11857749999035,271.1345689999871,271.61817339994013,271.61817339994013,271.61817339994013,271.61817339994013,271.6347792999586,271.91817560000345,271.91817560000345,271.91817560000345,272.1190818999894,m,0.4883596000727266,None,272.119507299969,272.1351340999827,273.13552020001225,273.1192905999487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,27,0,108,1,,,,,,,,,273.13552020001225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.11964659998193,273.13552020001225,273.61915059993044,273.61915059993044,273.61915059993044,273.61915059993044,273.6357953000115,273.9192787000211,273.9192787000211,273.9192787000211,274.1034632999217,z,0.4712242999812588,None,274.1038874000078,274.11952569999266,275.1199363999767,275.103843400022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,27,1,109,2,,,,,,,,,275.1199363999767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.1041946000187,275.1199363999767,275.60342489997856,275.60342489997856,275.60342489997856,275.60342489997856,275.6201353999786,275.90361989999656,275.90361989999656,275.90361989999656,275.97100619995035,m,0.3518118999199942,None,275.9714308999246,275.9870670000091,276.9876697999425,276.97145539999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,27,2,110,0,,,,,,,,,276.9876697999425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.9718062999891,276.9876697999425,277.4712281000102,277.4712281000102,277.4712281000102,277.4712281000102,277.4879750999389,277.7713034999324,277.7713034999324,277.7713034999324,277.85544269997627,m,0.36887499992735684,None,277.8558666999452,277.87128249998204,278.8719542999752,278.8554575999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,27,3,111,3,,,,,,,,,278.8719542999752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.8558081999654,278.8719542999752,279.35543859994505,279.35543859994505,279.35543859994505,279.35543859994505,279.3722340000095,279.6556587999221,279.6556587999221,279.6556587999221,279.98974079999607,z,0.6284512000856921,None,279.9901747999247,280.0056607000297,281.00614489999134,280.9900931000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,28,0,112,2,,,,,,,,,281.00614489999134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.990444199997,281.00614489999134,281.4901202999754,281.4901202999754,281.4901202999754,281.4901202999754,281.5064874999225,281.7898923000321,281.7898923000321,281.7898923000321,282.2408740000101,z,0.7451021999586374,None,282.24129579996224,282.25703490001615,283.2575319999596,283.24127200001385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,28,1,113,0,,,,,,,,,283.2575319999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.2416216999991,283.2575319999596,283.7410381999798,283.7410381999798,283.7410381999798,283.7410381999798,283.7576699999627,284.04128280002624,284.04128280002624,284.04128280002624,284.44213989994023,m,0.6908858999377117,None,284.4425567999715,284.4581494999584,285.45843210001476,285.44234840001445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,28,2,114,1,,,,,,,,,285.45843210001476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.44269639998674,285.45843210001476,285.9421241999371,285.9421241999371,285.9421241999371,285.9421241999371,285.95891409995966,286.24226209998596,286.24226209998596,286.24226209998596,286.6933068999788,z,0.74144090001937,None,286.6937274999218,286.70922540000174,287.7096235000063,287.6936364999274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,28,3,115,3,,,,,,,,,287.7096235000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.69398590002675,287.7096235000063,288.1934438999742,288.1934438999742,288.1934438999742,288.1934438999742,288.21021189994644,288.493328499957,288.493328499957,288.493328499957,288.79423709993716,m,0.5968945999629796,None,288.79469789995346,288.8102393000154,289.8107349999482,289.79458849993534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,29,0,116,3,,,,,,,,,289.8107349999482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.7949391999282,289.8107349999482,290.2945950999856,290.2945950999856,290.2945950999856,290.2945950999856,290.31114439992234,290.59455869998783,290.59455869998783,290.59455869998783,290.8122650999576,z,0.505445700022392,None,290.8127136999974,290.8279492999427,291.8282918999903,291.8121799000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,stranger,0,Z,,,,,,,,,29,1,117,2,,,,,,,,,291.8282918999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8125331000192,291.8282918999903,292.3124996999977,292.3124996999977,292.3124996999977,292.3124996999977,292.3287326999707,292.61233439994976,292.61233439994976,292.61233439994976,293.0296285999939,z,0.7033792999573052,None,293.03006829996593,293.04569639998954,294.0462486000033,294.0302272000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,29,2,118,0,,,,,,,,,294.0462486000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0305812000297,294.0462486000033,294.52997279993724,294.52997279993724,294.52997279993724,294.52997279993724,294.5465415000217,294.83014340000227,294.83014340000227,294.83014340000227,295.18103919993155,m,0.6419509000843391,None,295.1814647000283,295.19682850001846,296.19732159993146,296.18124720000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,stranger,1,M,,,,,,,,,29,3,119,1,,,,,,,,,296.19732159993146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1815997000085,296.19732159993146,296.68124519998673,296.68124519998673,296.68124519998673,296.68124519998673,296.6975222999463,296.98118380003143,296.98118380003143,296.98118380003143,297.44898500002455,z,0.7654644000576809,None,297.4494090999942,297.46478929999284,298.4653500999557,298.4490411999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
triangle.png,you,0,Z,,,,,,,,,30,0,120,3,,,,,,,,,298.4653500999557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4493941999972,298.4653500999557,298.9490191999357,298.9490191999357,298.9490191999357,298.9490191999357,298.9655733000254,299.248948100023,299.248948100023,299.248948100023,299.66667029995006,z,0.7065357000101358,None,299.6670978999464,299.6825875999639,300.68297239998356,300.66696840000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
square.png,you,1,M,,,,,,,,,30,1,121,0,,,,,,,,,300.68297239998356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.6673298999667,300.68297239998356,301.1668375999434,301.1668375999434,301.1668375999434,301.1668375999434,301.1832570999395,301.46679259999655,301.46679259999655,301.46679259999655,301.83433949993923,m,0.6603868000674993,None,301.83478059992194,301.8501485999441,302.85073880001437,302.83475579996593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_6,001,2024-11-28_12h44.01.141,untitled,2024.1.5,None,2024-11-28 12h44.14.089208 +0530,
