stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fication.stopped,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,stranger,1,M,,,,,,,,,29,1,117,1,,,,,,,,,385.0732296000933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0571887000697,385.0732296000933,385.5734876000788,385.5571819000179,385.5571819000179,385.5571819000179,385.5571819000179,385.857067200006,385.857067200006,385.857067200006,,385.9743304000003,z,385.9747574001085,385.9905215000035,386.99112010002136,386.97454120009206,0.40360460011288524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,29,2,118,3,,,,,,,,,386.99112010002136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.9748925000895,386.99112010002136,387.4911433000816,387.47450680006295,387.47450680006295,387.47450680006295,387.47450680006295,387.77453830000013,387.77453830000013,387.77453830000013,,387.9421115000732,m,387.94254530000035,387.95826530002523,388.9588442000095,388.9424398000119,0.4600234000245109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,29,3,119,0,,,,,,,,,388.9588442000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9427922000177,388.9588442000095,389.4589940001024,389.44222339999396,389.44222339999396,389.44222339999396,389.44222339999396,389.7421808000654,389.7421808000654,389.7421808000654,,389.8431940000737,z,389.84363110002596,389.85918420006055,390.8594602000667,390.84331520006526,0.38762839999981225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,30,0,120,0,,,,,,,,,390.8594602000667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8436711000977,390.8594602000667,391.3598738000728,391.34313750010915,391.34313750010915,391.34313750010915,391.34313750010915,391.6433140001027,391.6433140001027,391.6433140001027,,391.7943160000723,z,391.79475310002454,391.8099542000564,392.8105642000446,392.79429250000976,0.44571369991172105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,30,1,121,1,,,,,,,,,392.8105642000446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.79465060005896,392.8105642000446,393.31090590008534,393.2943692000117,393.2943692000117,393.2943692000117,393.2943692000117,393.5942431000294,393.5942431000294,393.5942431000294,,393.69521770009305,z,393.6956474001054,393.7108990000561,394.7114508000668,394.6951803000411,0.3881519999122247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,30,2,122,3,,,,,,,,,394.7114508000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.69554129999597,394.7114508000668,395.21197230007965,395.1951593999984,395.1951593999984,395.1951593999984,395.1951593999984,395.49524630000815,395.49524630000815,395.49524630000815,,395.5626405000221,m,395.56308280001394,395.57872850005515,396.579068900086,396.5630963000003,0.3628804999170825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,30,3,123,2,,,,,,,,,396.579068900086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.5634511000244,396.579068900086,397.07941460004076,397.063140100101,397.063140100101,397.063140100101,397.063140100101,397.36287830001675,397.36287830001675,397.36287830001675,,397.48026240000036,m,397.4807091000257,397.4963375000516,398.49673350004014,398.4805120000383,0.41057639999780804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,31,0,124,0,,,,,,,,,398.49673350004014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.48087430000305,398.49673350004014,398.99710500007495,398.9803966000909,398.9803966000909,398.9803966000909,398.9803966000909,399.280600600061,399.280600600061,399.280600600061,,399.39799830003176,m,399.3984432000434,399.41378430009354,400.41470820002723,400.39811790001113,0.4006367999827489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,31,1,125,3,,,,,,,,,400.41470820002723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.398483099998,400.41470820002723,400.91462720010895,400.898000300047,400.898000300047,400.898000300047,400.898000300047,401.1982273000758,401.1982273000758,401.1982273000758,401.9985750000924,401.9823433000129,None,401.9825437000254,401.9985750000924,402.999085700023,402.98291490005795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,31,2,126,2,,,,,,,,,402.999085700023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.9832764000166,402.999085700023,403.49943770002574,403.49943770002574,403.49943770002574,403.49943770002574,403.49943770002574,403.7994670000626,403.7994670000626,403.7994670000626,,404.017037600046,z,404.01746880006976,404.03286999999546,405.0334014000837,405.0171709000133,0.5024934000102803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,31,3,127,1,,,,,,,,,405.0334014000837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.01754200004507,405.0334014000837,405.5338562000543,405.51731620007195,405.51731620007195,405.51731620007195,405.51731620007195,405.8172627000604,405.8172627000604,405.8172627000604,,405.9678946000058,m,405.96835350000765,405.98395240004174,406.9844144000672,406.9682791000232,0.4491723000537604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,32,0,128,1,,,,,,,,,406.9844144000672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.9686286000069,406.9844144000672,407.4849222000921,407.4681383999996,407.4681383999996,407.4681383999996,407.4681383999996,407.76832830009516,407.76832830009516,407.76832830009516,,407.9023811999941,m,407.9028152000392,407.91825190000236,408.9187957000686,408.9028216000879,0.41836959996726364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,32,1,129,3,,,,,,,,,408.9187957000686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.903246800066,408.9187957000686,409.41917400003877,409.4025963000022,409.4025963000022,409.4025963000022,409.4025963000022,409.70256190001965,409.70256190001965,409.70256190001965,,410.0535781000508,z,410.05400540004484,410.0693376000272,411.0702093000291,411.05371350003406,0.6347837999928743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,32,2,130,2,,,,,,,,,411.0702093000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.05407110007945,411.0702093000291,411.5704016000964,411.55351980007254,411.55351980007254,411.55351980007254,411.55351980007254,411.8536750000203,411.8536750000203,411.8536750000203,,411.9210554000456,m,411.9215073999949,411.937004800071,412.93777770001907,412.92138980003074,0.360954099916853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,32,3,131,0,,,,,,,,,412.93777770001907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.9217498000944,412.93777770001907,413.43804870010354,413.4212655000156,413.4212655000156,413.4212655000156,413.4212655000156,413.7212542000925,413.7212542000925,413.7212542000925,,413.85539340006653,z,413.85582720011007,413.8713424000889,414.87204320007004,414.85561100009363,0.4250232999911532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,33,0,132,0,,,,,,,,,414.87204320007004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.85597780009266,414.87204320007004,415.3722394000506,415.3556255000876,415.3556255000876,415.3556255000876,415.3556255000876,415.65552470006514,415.65552470006514,415.65552470006514,,415.7063061000081,m,415.70680939999875,415.7221621000208,416.7226850000443,416.70662539999466,0.34662540000863373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,33,1,133,2,,,,,,,,,416.7226850000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.70699030009564,416.7226850000443,417.22329980006907,417.2066075000912,417.2066075000912,417.2066075000912,417.2066075000912,,,,,417.2743454000447,z,417.27480710006785,417.2901533000404,418.2904897000408,418.2743462000508,0.054473500000312924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,33,2,134,1,,,,,,,,,418.2904897000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.27495710004587,418.2904897000408,418.79082660004497,418.77427880000323,418.77427880000323,418.77427880000323,418.77427880000323,419.0740024000406,419.0740024000406,419.0740024000406,,419.17485950002447,m,419.1753144999966,419.1907600000268,420.1915455000708,420.1750833000988,0.3987202999414876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,33,3,135,3,,,,,,,,,420.1915455000708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.175561800017,420.1915455000708,420.691884900094,420.67494620010257,420.67494620010257,420.67494620010257,420.67494620010257,,,,,420.8424533000216,z,420.8428964000195,420.8582793000387,421.85866550006904,421.84234289999586,0.15547439991496503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,34,0,136,1,,,,,,,,,421.85866550006904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.8427037000656,421.85866550006904,422.359204800101,422.3425762000261,422.3425762000261,422.3425762000261,422.3425762000261,422.6425870000385,422.6425870000385,422.6425870000385,,422.79334070009645,m,422.79376790008973,422.8095086000394,423.80993050010875,423.7937651000684,0.4470885000191629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,34,1,137,2,,,,,,,,,423.80993050010875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.7941212001024,423.80993050010875,424.3100165000651,424.2934070000192,424.2934070000192,424.2934070000192,424.2934070000192,424.59342620009556,424.59342620009556,424.59342620009556,,424.6109250000445,z,424.6113744000904,424.62672120006755,425.6275885000359,425.61125460010953,0.3014460999984294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,34,2,138,0,,,,,,,,,425.6275885000359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.6116096000187,425.6275885000359,426.1275836999994,426.11115670006257,426.11115670006257,426.11115670006257,426.11115670006257,,,,,426.36197510000784,m,426.3624172999989,426.3777986000059,427.37833330000285,427.3619511000579,0.23486129997763783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,34,3,139,3,,,,,,,,,427.37833330000285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.36231690004934,427.37833330000285,427.87885390000883,427.86191070009954,427.86191070009954,427.86191070009954,427.86191070009954,,,,,427.8796041000169,z,427.88004530000035,427.895224600099,428.89556170010474,428.8794811000116,0.007788099930621684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,35,0,140,2,,,,,,,,,428.89556170010474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.8798467000015,428.89556170010474,429.3961054000538,429.37950790009927,429.37950790009927,429.37950790009927,429.37950790009927,,,,,429.59683210006915,m,429.5973437000066,429.61277400003746,430.6132728001103,430.59690870007034,0.20167999994009733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,35,1,141,3,,,,,,,,,430.6132728001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.597270200029,430.6132728001103,431.1139718000777,431.09695010003634,431.09695010003634,431.09695010003634,431.09695010003634,431.3970130000962,431.3970130000962,431.3970130000962,,431.3977974000154,m,431.39823770010844,431.41366210009437,432.41426370001864,432.3977653000038,0.29663100000470877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,35,2,142,0,,,,,,,,,432.41426370001864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.39813030010555,432.41426370001864,432.91447449999396,432.8978590000188,432.8978590000188,432.8978590000188,432.8978590000188,433.19786400010344,433.19786400010344,433.19786400010344,,433.282183000003,m,433.2826450000284,433.29791370010935,434.298598100082,434.28248840000015,0.372512900037691,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,35,3,143,1,,,,,,,,,434.298598100082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.28284130000975,434.298598100082,434.7988780000014,434.78209380002227,434.78209380002227,434.78209380002227,434.78209380002227,435.08222460001707,435.08222460001707,435.08222460001707,,435.06660720007494,z,435.0670347000705,435.08222460001707,436.08280990005005,436.06650700001046,0.2800053000682965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,36,0,144,3,,,,,,,,,436.08280990005005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.06686050002463,436.08280990005005,436.5832859000657,436.56649800005835,436.56649800005835,436.56649800005835,436.56649800005835,436.86639930005185,436.86639930005185,436.86639930005185,437.666901800083,437.6507634000154,None,437.6509541000705,437.666901800083,438.66749830008484,438.65122930007055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,36,1,145,0,,,,,,,,,438.66749830008484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.65159380005207,438.66749830008484,439.16800720000174,439.16800720000174,439.16800720000174,439.16800720000174,439.16800720000174,439.46786350000184,439.46786350000184,439.46786350000184,,439.55189940007403,m,439.55233040009625,439.5680828000186,440.56857480003964,440.55212240002584,0.37435959989670664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,36,2,146,2,,,,,,,,,440.56857480003964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.5524769000476,440.56857480003964,441.0690644000424,441.0521512000123,441.0521512000123,441.0521512000123,441.0521512000123,441.3521147000138,441.3521147000138,441.3521147000138,,441.5531044000527,z,441.55354019999504,441.5688696000725,442.569612900028,442.55321400007233,0.48585070006083697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,36,3,147,1,,,,,,,,,442.569612900028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.5535690000979,442.569612900028,443.06990510004107,443.05315060005523,443.05315060005523,443.05315060005523,443.05315060005523,443.35332330001984,443.35332330001984,443.35332330001984,,443.4374682001071,m,443.4379150000168,443.45313580008224,444.4537892000517,444.43766420008615,0.38125039997976273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,37,0,148,0,,,,,,,,,444.4537892000517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.4380208000075,444.4537892000517,444.95391710009426,444.9374372001039,444.9374372001039,444.9374372001039,444.9374372001039,445.2375617000507,445.2375617000507,445.2375617000507,,445.3050184000749,m,445.305462700082,445.3207832000917,446.32154860009905,446.30515340005513,0.35159859992563725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,stranger,0,Z,,,,,,,,,37,1,149,2,,,,,,,,,446.32154860009905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.3055127999978,446.32154860009905,446.821697800071,446.80491170007735,446.80491170007735,446.80491170007735,446.80491170007735,447.1051030000672,447.1051030000672,447.1051030000672,,447.17257240007166,m,447.1730038000969,447.18838160007726,448.1891034001019,448.17264560004696,0.3614971999777481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,stranger,1,M,,,,,,,,,37,2,150,1,,,,,,,,,448.1891034001019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.172997900052,448.1891034001019,448.68937180005014,448.67301610007416,448.67301610007416,448.67301610007416,448.67301610007416,448.97283230000176,448.97283230000176,448.97283230000176,,449.19025840004906,z,449.1906904000789,449.2061109000351,450.2068610000424,450.1905178000452,0.5092189999995753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
triangle.png,you,0,Z,,,,,,,,,37,3,151,3,,,,,,,,,450.2068610000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.1908709000563,450.2068610000424,450.7068735000212,450.69023980002385,450.69023980002385,450.69023980002385,450.69023980002385,450.99027639999986,450.99027639999986,450.99027639999986,,451.00775660004,m,451.00820180005394,451.0239593000151,452.024308299995,452.00819330010563,0.3073358000256121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
square.png,you,1,M,,,,,,,,,38,0,152,0,,,,,,,,,452.024308299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0085494000232,452.024308299995,452.5247994000092,452.5081485999981,452.5081485999981,452.5081485999981,452.5081485999981,452.80808520002756,452.80808520002756,452.80808520002756,,452.85867970006075,m,452.85912650008686,452.87458820000757,453.8752556000836,453.8591280000983,0.33742579992394894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10,001,2024-11-29_12h59.27.841,untitled,2024.1.5,None,2024-11-29 12h59.38.727398 +0530,
