stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,practice1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,stranger,1,M,,,,,,,,,26,3,107,0,,,,,,,,,398.16071080000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.1447135000053,398.16071080000256,398.64436930000375,398.64436930000375,398.64436930000375,398.64436930000375,398.6608042000007,398.94438920001267,398.94438920001267,398.94438920001267,399.3620695999998,z,0.7106367999949725,None,399.3624841000128,399.3780376000068,400.3784600000072,400.3621936000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,27,0,108,1,,,,,,,,,400.3784600000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.3625364000036,400.3784600000072,400.8622355000116,400.8622355000116,400.8622355000116,400.8622355000116,400.87859630001185,401.1621815000108,401.1621815000108,401.1621815000108,401.76299480001035,m,0.8887299000052735,None,401.7634136000124,401.77907720000076,402.7797055000119,402.7634762000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,27,1,109,0,,,,,,,,,402.7797055000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.7638242000103,402.7797055000119,403.263403200006,403.263403200006,403.263403200006,403.263403200006,403.2800791000045,403.56329480001295,403.56329480001295,403.56329480001295,403.9141665000061,z,0.6353974999947241,None,403.9146185999998,403.9301303000102,404.9307167000079,404.91434810000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,27,2,110,2,,,,,,,,,404.9307167000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.91469309999957,404.9307167000079,405.4143699000124,405.4143699000124,405.4143699000124,405.4143699000124,405.4309288000077,405.7144571000099,405.7144571000099,405.7144571000099,406.3320841000095,z,0.9119206000032136,None,406.3325035000016,406.34811450001143,407.34873190001235,407.33245070000703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,27,3,111,3,,,,,,,,,407.34873190001235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.3328298000124,407.34873190001235,407.83243010001024,407.83243010001024,407.83243010001024,407.83243010001024,407.8491035000043,408.13237650001247,408.13237650001247,408.13237650001247,408.5830871000071,z,0.7470801000017673,None,408.583524200003,408.59938320000947,409.5998428000021,409.5833405000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,28,0,112,1,,,,,,,,,409.5998428000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.58368110000447,409.5998428000021,410.08339010000054,410.08339010000054,410.08339010000054,410.08339010000054,410.1001144000038,410.3833553000004,410.3833553000004,410.3833553000004,410.80137220000324,m,0.7160254000045825,None,410.80182440001226,410.8170106000034,411.8175756000128,411.8013711000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,28,1,113,2,,,,,,,,,411.8175756000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.80171340001107,411.8175756000128,412.3013279000006,412.3013279000006,412.3013279000006,412.3013279000006,412.3179853000038,412.6012741000013,412.6012741000013,412.6012741000013,413.085636600008,z,0.7775649999966845,None,413.0860529000056,413.10173249999934,414.1020850000059,414.08588760001294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,28,2,114,3,,,,,,,,,414.1020850000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0862361000036,414.1020850000059,414.58584710001014,414.58584710001014,414.58584710001014,414.58584710001014,414.60250940000697,414.8857044000033,414.8857044000033,414.8857044000033,415.3535394000064,z,0.7539685999945505,None,415.3539854000119,415.3692657000065,416.36974880000344,416.35363190001226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,28,3,115,0,,,,,,,,,416.36974880000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.35398500000883,416.36974880000344,416.85359400000016,416.85359400000016,416.85359400000016,416.85359400000016,416.87016440001025,417.15364460001,417.15364460001,417.15364460001,417.48779120000836,m,0.6219278000062332,None,417.48822110000765,417.503615900001,418.50425410000025,418.4878539000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,29,0,116,0,,,,,,,,,418.50425410000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.48820270001306,418.50425410000025,418.98813150000933,418.98813150000933,418.98813150000933,418.98813150000933,419.0046513000125,419.287796900011,419.287796900011,419.287796900011,419.8222225000063,m,0.8234158999985084,None,419.82264140000916,419.8383754000097,420.8389204000123,420.8225291000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,29,1,117,3,,,,,,,,,420.8389204000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.82295349999913,420.8389204000123,421.32234840000456,421.32234840000456,421.32234840000456,421.32234840000456,421.3389836999995,421.6224680000014,421.6224680000014,421.6224680000014,422.04018680000445,z,0.7088046999997459,None,422.04060990001017,422.05603720000363,423.05673970001226,423.0405172000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,29,2,118,1,,,,,,,,,423.05673970001226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0408587999991,423.05673970001226,423.54037940000126,423.54037940000126,423.54037940000126,423.54037940000126,423.55701200000476,423.8401462000038,423.8401462000038,423.8401462000038,424.24136470000667,m,0.6904828999977326,None,424.2417790000036,424.25715400000627,425.25769710000895,425.2417000000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,29,3,119,2,,,,,,,,,425.25769710000895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.24204550001014,425.25769710000895,425.7412493000011,425.7412493000011,425.7412493000011,425.7412493000011,425.75787840000703,426.0415273000108,426.0415273000108,426.0415273000108,426.6424107000057,z,0.8942829000006896,None,426.6428442000033,426.6584825000027,427.65904290000617,427.6428455000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,30,0,120,2,,,,,,,,,427.65904290000617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.6431880000018,427.65904290000617,428.1426320000028,428.1426320000028,428.1426320000028,428.1426320000028,428.1592963000003,428.442743800013,428.442743800013,428.442743800013,429.22694240001147,None,,,429.22712850000244,429.24316690000705,430.2436338000116,430.2274376000132,429.24316690000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,30,1,121,3,,,,,,,,,430.2436338000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.2277782000019,430.2436338000116,430.7441409000021,430.7441409000021,430.7441409000021,430.7441409000021,430.7441409000021,431.04402560000017,431.04402560000017,431.04402560000017,431.5947875000129,z,0.8349410000082571,None,431.5952088000049,431.6109037000133,432.61142140001175,432.59549120000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,30,2,122,1,,,,,,,,,432.61142140001175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.5958418000082,432.61142140001175,433.0950385000033,433.0950385000033,433.0950385000033,433.0950385000033,433.1117251000105,433.39502429999993,433.39502429999993,433.39502429999993,433.8626607000042,m,0.7647323999990476,None,433.8630825,433.87884110001323,434.879334000012,434.86292620000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,30,3,123,0,,,,,,,,,434.879334000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.86326910000935,434.879334000012,435.36315860001196,435.36315860001196,435.36315860001196,435.36315860001196,435.3795434000058,435.6630203000095,435.6630203000095,435.6630203000095,436.3643613000022,z,0.9924446999939391,None,436.3647733000107,436.3800302000018,437.38065360000473,437.3642976000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,31,0,124,2,,,,,,,,,437.38065360000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.3646452000103,437.38065360000473,437.8642080999998,437.8642080999998,437.8642080999998,437.8642080999998,437.8809619000094,438.1641063999996,438.1641063999996,438.1641063999996,438.6819575000118,z,0.8147586000122828,None,438.68237410001166,438.697983200007,439.69828060000145,439.6821831000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,31,1,125,3,,,,,,,,,439.69828060000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.6825342000084,439.69828060000145,440.18236800000886,440.18236800000886,440.18236800000886,440.18236800000886,440.19874710000295,440.4819187000103,440.4819187000103,440.4819187000103,440.88290250000136,z,0.6853936999978032,None,440.88332540000556,440.89909220000845,441.89945810000063,441.88331740000285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,31,2,126,0,,,,,,,,,441.89945810000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.88366120000137,441.89945810000063,442.38338920001115,442.38338920001115,442.38338920001115,442.38338920001115,442.39985310001066,442.6831999999995,442.6831999999995,442.6831999999995,443.2510079000058,m,0.8599845999997342,None,443.2514230000088,443.26675980001164,444.26725520000036,444.2510667000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,31,3,127,1,,,,,,,,,444.26725520000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.2514100000117,444.26725520000036,444.7510176000069,444.7510176000069,444.7510176000069,444.7510176000069,444.76780190000136,445.0512529000116,445.0512529000116,445.0512529000116,445.518939600006,m,0.7523071999894455,None,445.5193572000135,445.53470210000523,446.5354607000045,446.51915200000803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,32,0,128,3,,,,,,,,,446.5354607000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.5194973000034,446.5354607000045,447.01912280000397,447.01912280000397,447.01912280000397,447.01912280000397,447.0354832000012,447.31908700001077,447.31908700001077,447.31908700001077,447.9702449000033,z,0.9480614000058267,None,447.9706637000054,447.9862267999997,448.9867349000124,448.970541600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,32,1,129,2,,,,,,,,,448.9867349000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.9708842000109,448.9867349000124,449.4701398000034,449.4701398000034,449.4701398000034,449.4701398000034,449.4866563000105,449.7702128000092,449.7702128000092,449.7702128000092,450.3046711000061,z,0.8210499999986496,None,450.30508560000453,450.3207082000008,451.3210003999993,451.3047007000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,32,2,130,1,,,,,,,,,451.3210003999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.3050499000092,451.3210003999993,451.8048722000094,451.8048722000094,451.8048722000094,451.8048722000094,451.8214736000082,452.1047099000134,452.1047099000134,452.1047099000134,452.5056142000103,m,0.6861647000041557,None,452.50603930000216,452.5216010000004,453.5220408000023,453.50604320000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,32,3,131,0,,,,,,,,,453.5220408000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.50638920000347,453.5220408000023,454.00582310000027,454.00582310000027,454.00582310000027,454.00582310000027,454.0225014000025,454.30569630001264,454.30569630001264,454.30569630001264,454.45695230001,z,0.4492664999997942,None,454.4573980999994,454.47288230000413,455.4733203000069,455.4567798000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,33,0,132,0,,,,,,,,,455.4733203000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.4571197000041,455.4733203000069,455.95701420000114,455.95701420000114,455.95701420000114,455.95701420000114,455.97343009999895,456.2568498000037,456.2568498000037,456.2568498000037,456.67458500000066,m,0.7137374000012642,None,456.6750689000037,456.6905289999995,457.69085540001106,457.67460640000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,33,1,133,1,,,,,,,,,457.69085540001106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.6749504000036,457.69085540001106,458.17470190000313,458.17470190000313,458.17470190000313,458.17470190000313,458.1914257000026,458.47450799999933,458.47450799999933,458.47450799999933,458.8595074000041,m,0.6839282000000821,None,458.85993090001284,458.87515279999934,459.87522159999935,459.8592168000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,33,2,134,3,,,,,,,,,459.87522159999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.85956570001144,459.87522159999935,460.3759316000069,460.3759316000069,460.3759316000069,460.3759316000069,460.3759316000069,460.6757537000085,460.6757537000085,460.6757537000085,460.89336750000075,m,0.5114680999977281,None,460.89378040000156,460.90924240001186,461.9096872000082,461.89346540000406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,33,3,135,2,,,,,,,,,461.9096872000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.89380810000875,461.9096872000082,462.3934237000067,462.3934237000067,462.3934237000067,462.3934237000067,462.41017070000817,462.6934673000069,462.6934673000069,462.6934673000069,463.04439450000064,z,0.6460617999982787,None,463.0448352000094,463.06056910000916,464.0610318000108,464.04471710001235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,stranger,1,M,,,,,,,,,34,0,136,0,,,,,,,,,464.0610318000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.04506650000985,464.0610318000108,464.544667500013,464.544667500013,464.544667500013,464.544667500013,464.561418199999,464.84451629999967,464.84451629999967,464.84451629999967,465.3955108000082,m,0.8421202999888919,None,465.39592840000114,465.41141380000045,466.4119701000018,466.39618060000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
square.png,you,0,Z,,,,,,,,,34,1,137,2,,,,,,,,,466.4119701000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.39653470000485,466.4119701000018,466.8959182000108,466.8959182000108,466.8959182000108,466.8959182000108,466.9124177000049,467.19582600001013,467.19582600001013,467.19582600001013,467.6632738000044,z,0.7587529000011273,None,467.66369880001,467.6794312000129,468.67976830000407,468.6637563000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,stranger,0,Z,,,,,,,,,34,2,138,3,,,,,,,,,468.67976830000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.6640991000022,468.67976830000407,469.1637614000065,469.1637614000065,469.1637614000065,469.1637614000065,469.1801867000031,469.4636129999999,469.4636129999999,469.4636129999999,470.0146758000046,m,0.8435003999911714,None,470.0150966000074,470.0305437000061,471.03125310000905,471.01493770000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
triangle.png,you,1,M,,,,,,,,,34,3,139,1,,,,,,,,,471.03125310000905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.01528810001037,471.03125310000905,471.51491300000635,471.51491300000635,471.51491300000635,471.51491300000635,471.53156950000266,471.8149981000024,471.8149981000024,471.8149981000024,472.38244240000495,m,0.8559467000013683,None,472.3828641,472.39863380001043,473.3988482999994,473.38263610001013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_15,001,2024-11-30_14h41.40.932,untitled,2024.1.5,None,2024-11-30 14h41.53.679228 +0530,
