stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,stranger,1,M,,,,,,,,,22,0,88,1,,,,,,,,,328.3771058000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.361377100111,328.3771058000857,328.86100800009444,328.86100800009444,328.86100800009444,328.86100800009444,328.87770490010735,329.16104430006817,329.16104430006817,329.16104430006817,,329.2949892000761,z,329.29542340000626,329.3111854000017,,330.2955276001012,0.42434000002685934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,22,1,89,0,,,,,,,,,330.3117663000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2959503000602,330.3117663000012,330.7952114000218,330.7952114000218,330.7952114000218,330.7952114000218,330.81201059999876,331.0953919000458,331.0953919000458,331.0953919000458,,331.1292457000818,z,331.1297073001042,331.1453850000398,332.1460308000678,332.1297037000768,0.3292800000635907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,22,2,90,2,,,,,,,,,332.1460308000678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.13006130000576,332.1460308000678,332.6298111000797,332.6298111000797,332.6298111000797,332.6298111000797,332.6462986000115,332.9295933000976,332.9295933000976,332.9295933000976,,333.24708330002613,z,333.2475201000925,333.26331140007824,334.263823700021,334.2473260000115,0.6036208999576047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,22,3,91,3,,,,,,,,,334.263823700021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.24767420010176,334.263823700021,334.74726930004545,334.74726930004545,334.74726930004545,334.74726930004545,334.763990300009,335.04745160008315,335.04745160008315,335.04745160008315,,335.41506160004064,z,335.4154904000461,335.4309920000378,336.43133960000705,336.41496950003784,0.6613098999951035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,23,0,92,2,,,,,,,,,336.43133960000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.41533760004677,336.43133960000705,336.91522250010166,336.91522250010166,336.91522250010166,336.91522250010166,336.93155930005014,337.2151969000697,337.2151969000697,337.2151969000697,,337.5826176000992,z,337.58305360004306,337.59869210002944,338.5990560000064,338.58310540008824,0.6528627999359742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,23,1,93,3,,,,,,,,,338.5990560000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.58345730009023,338.5990560000064,339.08274680003524,339.08274680003524,339.08274680003524,339.08274680003524,339.0994009000715,339.38272570003755,339.38272570003755,339.38272570003755,,339.8505548000103,z,339.8509866000386,339.86641300003976,340.86693570006173,340.8507281000493,0.754685900057666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,23,2,94,1,,,,,,,,,340.86693570006173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.8510826000711,340.86693570006173,341.3508300000103,341.3508300000103,341.3508300000103,341.3508300000103,341.3674553000601,341.6507091000676,341.6507091000676,341.6507091000676,,342.05159740010276,m,342.05204209999647,342.06742170010693,343.0682266000658,343.05179040005896,0.6861467000562698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,23,3,95,0,,,,,,,,,343.0682266000658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.05213870003354,343.0682266000658,343.5517037000973,343.5517037000973,343.5517037000973,343.5517037000973,343.56854870007373,343.85176420002244,343.85176420002244,343.85176420002244,,343.8360713000875,m,343.83652390004136,343.85176420002244,344.8525219000876,344.8360493000364,0.28014289995189756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,24,0,96,0,,,,,,,,,344.8525219000876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8364024000475,344.8525219000876,345.336004300043,345.336004300043,345.336004300043,345.336004300043,345.3527796000708,345.63602910004556,345.63602910004556,345.63602910004556,,345.8868805000093,m,345.8873146000551,345.9029300000984,346.9035215000622,346.887217600015,0.5368428999790922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,24,1,97,1,,,,,,,,,346.9035215000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.88757530006114,346.9035215000622,347.3870259000687,347.3870259000687,347.3870259000687,347.3870259000687,347.4037122000009,347.6872335000662,347.6872335000662,347.6872335000662,,347.9381823000731,z,347.93862790009007,347.9539402000373,348.9544037000742,348.93811850005295,0.5449888999573886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,24,2,98,3,,,,,,,,,348.9544037000742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.9384751000907,348.9544037000742,349.43833320005797,349.43833320005797,349.43833320005797,349.43833320005797,349.454935100046,349.7381346001057,349.7381346001057,349.7381346001057,,349.9388775000116,m,349.93931899999734,349.9550070000114,350.9556861000601,350.9393528000219,0.4902567999670282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,24,3,99,2,,,,,,,,,350.9556861000601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.9397005001083,350.9556861000601,351.4393747000722,351.4393747000722,351.4393747000722,351.4393747000722,351.4558104000753,351.73938280006405,351.73938280006405,351.73938280006405,,351.8066039000405,z,351.8070432000095,351.8227474000305,352.8233580000233,352.806796100107,0.3619597000069916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,25,0,100,1,,,,,,,,,352.8233580000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.8071532000322,352.8233580000233,353.3070202000672,353.3070202000672,353.3070202000672,353.3070202000672,353.323649100028,353.6066576000303,353.6066576000303,353.6066576000303,,353.9077046000166,z,353.90813130000606,353.9238545000553,354.9244046000531,354.9081785000162,0.5899449000135064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,25,1,101,3,,,,,,,,,354.9244046000531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.9085315000266,354.9244046000531,355.4080098000122,355.4080098000122,355.4080098000122,355.4080098000122,355.42449140001554,355.7080463001039,355.7080463001039,355.7080463001039,,355.89238730003126,m,355.89281470002607,355.9081692000618,356.9085959000513,356.89255600003526,0.4757083000149578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,25,2,102,2,,,,,,,,,356.9085959000513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.89291150006466,356.9085959000513,357.39229210000485,357.39229210000485,357.39229210000485,357.39229210000485,357.4087648000568,357.6923317000037,357.6923317000037,357.6923317000037,,358.24342950002756,z,358.24386140005663,358.2592138000764,359.25971890008077,359.2434917000355,0.843543800059706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,25,3,103,0,,,,,,,,,359.25971890008077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2438428000314,359.25971890008077,359.7436542001087,359.7436542001087,359.7436542001087,359.7436542001087,359.76025740010664,360.04339060001075,360.04339060001075,360.04339060001075,,360.1944835000904,m,360.1949156000046,360.2102336001117,361.21074100001715,361.19449980009813,0.4417301999637857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,26,0,104,3,,,,,,,,,361.21074100001715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.1948499000864,361.21074100001715,361.69464980007615,361.69464980007615,361.69464980007615,361.69464980007615,361.71107320010196,361.9943129000021,361.9943129000021,361.9943129000021,,362.19566660001874,z,362.1960933000082,362.21131820010487,363.21179740002844,363.1956952000037,0.4853885000338778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,26,1,105,2,,,,,,,,,363.21179740002844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1960514000384,363.21179740002844,363.69563600001857,363.69563600001857,363.69563600001857,363.69563600001857,363.71233140002005,363.9956265001092,363.9956265001092,363.9956265001092,364.79602340003476,364.77966390002985,None,364.77985490008723,364.79602340003476,365.7965392000042,365.7802961000707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,26,2,106,1,,,,,,,,,365.7965392000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.7806598000461,365.7965392000042,366.29691550007556,366.29691550007556,366.29691550007556,366.29691550007556,366.29691550007556,366.59655840008054,366.59655840008054,366.59655840008054,,366.8311009000754,z,366.8315363000147,366.846970600076,367.84764940000605,367.83122930000536,0.5319996000034735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,26,3,107,0,,,,,,,,,367.84764940000605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.83157860010397,367.84764940000605,368.3315448000794,368.3315448000794,368.3315448000794,368.3315448000794,368.3477603000356,368.6311522000469,368.6311522000469,368.6311522000469,,368.6154561000876,m,368.6158985000802,368.6311522000469,369.6321439000312,369.61563420004677,0.2685590999899432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,27,0,108,0,,,,,,,,,369.6321439000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6159971000161,369.6321439000312,370.1156287000049,370.1156287000049,370.1156287000049,370.1156287000049,370.1322447001003,370.41538240003865,370.41538240003865,370.41538240003865,,370.5496750000166,m,370.5501104000723,370.5655090000946,371.56609210011084,371.54993300000206,0.42146350000984967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,27,1,109,1,,,,,,,,,371.56609210011084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.55028750002384,371.56609210011084,372.0496838000836,372.0496838000836,372.0496838000836,372.0496838000836,372.06624830001965,372.3497304000193,372.3497304000193,372.3497304000193,,372.6338622000767,m,372.63429770001676,372.6498830000637,373.65057550009806,373.63432960002683,0.5709603999275714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,27,2,110,3,,,,,,,,,373.65057550009806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.6346885000821,373.65057550009806,374.13435050006956,374.13435050006956,374.13435050006956,374.13435050006956,374.15095870010555,374.43428960000165,374.43428960000165,374.43428960000165,,374.6016203000909,m,374.602102200035,374.61755070008803,375.61813479999546,375.6018037000904,0.45342389994766563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,27,3,111,2,,,,,,,,,375.61813479999546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.60216650005896,375.61813479999546,376.1021296000108,376.1021296000108,376.1021296000108,376.1021296000108,376.1185076000402,376.4018030000152,376.4018030000152,376.4018030000152,,376.4362742000958,z,376.4367055000039,376.4519747000886,377.45248020009603,377.43609060009476,0.3216629000380635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,28,0,112,0,,,,,,,,,377.45248020009603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.43645210005343,377.45248020009603,377.9362423000857,377.9362423000857,377.9362423000857,377.9362423000857,377.9525843000738,378.23623020004015,378.23623020004015,378.23623020004015,,378.32030310004484,z,378.32073440006934,378.33613350009546,379.33678030001465,379.3203508000588,0.37294339993968606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,28,1,113,1,,,,,,,,,379.33678030001465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.32071130000986,379.33678030001465,379.82043810002506,379.82043810002506,379.82043810002506,379.82043810002506,379.8373057000572,380.12062709999736,380.12062709999736,380.12062709999736,,380.4380426000571,z,380.4384770001052,380.45396160008386,381.45468060008716,381.4383223000914,0.6126762999920174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,28,2,114,2,,,,,,,,,381.45468060008716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.43867090006825,381.45468060008716,381.9384066000348,381.9384066000348,381.9384066000348,381.9384066000348,381.95474610000383,382.2382318000309,382.2382318000309,382.2382318000309,,382.5726434000535,z,382.57306880003307,382.58861930004787,383.5890189000638,383.57279200002085,0.6295894000213593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,28,3,115,3,,,,,,,,,383.5890189000638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.5731442000251,383.5890189000638,384.07297229999676,384.07297229999676,384.07297229999676,384.07297229999676,384.089214000036,384.3726037000306,384.3726037000306,384.3726037000306,,384.69045760005247,z,384.6908836000366,384.7063791000983,385.7066257999977,385.6905267999973,0.6118537998991087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,29,0,116,2,,,,,,,,,385.7066257999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.6908798000077,385.7066257999977,386.19053550006356,386.19053550006356,386.19053550006356,386.19053550006356,386.207122300053,386.4904189000372,386.4904189000372,386.4904189000372,,386.8912648000987,z,386.8917000000365,386.90734120004345,387.90774870000314,387.89182850008365,0.698616600013338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,29,1,117,1,,,,,,,,,387.90774870000314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.89218010008335,387.90774870000314,388.39150150003843,388.39150150003843,388.39150150003843,388.39150150003843,388.4082785000792,388.69155980006326,388.69155980006326,388.69155980006326,,388.79241520003416,m,388.792851800099,388.80816410004627,389.8089591000462,389.7927003001096,0.3852514000609517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,29,2,118,3,,,,,,,,,389.8089591000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.7930555000203,389.8089591000462,390.29252780007664,390.29252780007664,390.29252780007664,390.29252780007664,390.3091376000084,390.5925689000869,390.5925689000869,390.5925689000869,,390.5933203001041,m,390.5937638001051,390.60916120000184,391.6099409000017,391.59358120011166,0.2843968999804929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,29,3,119,0,,,,,,,,,391.6099409000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.59394080005586,391.6099409000017,392.09336260007694,392.09336260007694,392.09336260007694,392.09336260007694,392.11006440001074,392.3937116001034,392.3937116001034,392.3937116001034,,392.37777710007504,z,392.3782098001102,392.3937116001034,393.3939142000163,393.37775380001403,0.2800813999492675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,stranger,0,Z,,,,,,,,,30,0,120,2,,,,,,,,,393.3939142000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3781125000678,393.3939142000163,393.87782980001066,393.87782980001066,393.87782980001066,393.87782980001066,393.8945228001103,394.17784340004437,394.17784340004437,394.17784340004437,,394.628651700099,z,394.62908880005125,394.64442090003286,395.64501860004384,395.628895400092,0.7392408000305295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,stranger,1,M,,,,,,,,,30,1,121,1,,,,,,,,,395.64501860004384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.6292481001001,395.64501860004384,396.1290418000426,396.1290418000426,396.1290418000426,396.1290418000426,396.14540850010235,396.42889590002596,396.42889590002596,396.42889590002596,,396.6798317000503,z,396.68027890007943,396.6956546000438,397.6963192000985,397.6798622000497,0.5402271000202745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
triangle.png,you,0,Z,,,,,,,,,30,2,122,3,,,,,,,,,397.6963192000985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.68021620006766,397.6963192000985,398.1800034000771,398.1800034000771,398.1800034000771,398.1800034000771,398.19672140001785,398.4800608000951,398.4800608000951,398.4800608000951,,398.84762920008507,z,398.84806850005407,398.8635133000789,399.8640379999997,399.847684700042,0.6571124999318272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
square.png,you,1,M,,,,,,,,,30,3,123,0,,,,,,,,,399.8640379999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.84803870006,399.8640379999997,400.3477947000647,400.3477947000647,400.3477947000647,400.3477947000647,400.3642039000988,400.64764280000236,400.64764280000236,400.64764280000236,,400.8489017999964,m,400.8493538000621,400.8646693000337,401.864911200013,401.8488099001115,0.4974388999398798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_9,001,2024-11-29_10h58.02.542,untitled,2024.1.5,None,2024-11-29 10h58.21.470720 +0530,
