stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,text_15.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,you,1,M,,,,,,,,,25,3,103,0,,,,,,,,,365.4349061999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4191127000013,365.4349061999965,365.9186122999963,365.9186122999963,365.9186122999963,365.9186122999963,365.9351661999972,366.2187993999978,366.2187993999978,366.2187993999978,,366.5196949999954,m,366.52011639999546,366.5355574999994,367.51997019999544,0.5873621999999159,None,367.53609940000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,26,0,104,2,,,,,,,,,367.53609940000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.5203179000018,367.53609940000024,368.01987189999636,368.01987189999636,368.01987189999636,368.01987189999636,368.03635499999655,368.31973189999553,368.31973189999553,368.31973189999553,,368.63753539999743,z,368.6379564000017,368.6531825999991,369.63755890000175,0.6020187000031001,None,369.6539150000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,26,1,105,0,,,,,,,,,369.6539150000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6379081999985,369.6539150000026,370.1376584999962,370.1376584999962,370.1376584999962,370.1376584999962,370.1541352999993,370.4376379000023,370.4376379000023,370.4376379000023,,370.7221814000004,m,370.7226098999963,370.73779739999736,371.7220201000018,0.5836591000042972,None,371.73834910000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,26,2,106,1,,,,,,,,,371.73834910000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.7223679000017,371.73834910000005,372.2219136999993,372.2219136999993,372.2219136999993,372.2219136999993,372.2384428000005,372.52197960000194,372.52197960000194,372.52197960000194,,373.0561941999986,m,373.05661770000006,373.07229070000176,374.0564188999997,0.8320465999931912,None,374.07268119999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,26,3,107,3,,,,,,,,,374.07268119999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.05676479999966,374.07268119999935,374.5567538999967,374.5567538999967,374.5567538999967,374.5567538999967,374.5731597999984,374.85636330000125,374.85636330000125,374.85636330000125,,375.2740221999993,z,375.2744756999964,375.29000789999554,376.2743838000024,0.7017189000034705,None,376.29068389999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,27,0,108,0,,,,,,,,,376.29068389999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.2747392999954,376.29068389999884,376.7743477999975,376.7743477999975,376.7743477999975,376.7743477999975,376.790708200002,377.07432300000073,377.07432300000073,377.07432300000073,,377.4253026000006,m,377.4257235999976,377.4412349999984,378.4250667000015,0.647963700001128,None,378.4413035999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,27,1,109,3,,,,,,,,,378.4413035999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.42541650000203,378.4413035999969,378.92525639999803,378.92525639999803,378.92525639999803,378.92525639999803,378.9421408999988,379.22540180000215,379.22540180000215,379.22540180000215,,379.92670989999897,z,379.92713060000096,379.9424988999963,380.92689640000026,0.9931098999950336,None,380.94305280000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,27,2,110,1,,,,,,,,,380.94305280000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.92724579999776,380.94305280000117,381.42667880000226,381.42667880000226,381.42667880000226,381.42667880000226,381.44319440000254,381.7267558999956,381.7267558999956,381.7267558999956,,382.01112479999574,z,382.0115836999976,382.0267597999991,383.01102289999835,0.5702654999986407,None,383.0274419999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,27,3,111,2,,,,,,,,,383.0274419999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.01137229999586,383.0274419999987,383.5112367999973,383.5112367999973,383.5112367999973,383.5112367999973,383.52786919999926,383.8110119999983,383.8110119999983,383.8110119999983,,384.36203089999617,z,384.36245529999724,384.3779702999964,385.36239390000264,0.8495030000049155,None,385.37850479999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,28,0,112,1,,,,,,,,,385.37850479999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.362744500002,385.37850479999906,385.8624344999989,385.8624344999989,385.8624344999989,385.8624344999989,385.8788213000007,386.16239289999794,386.16239289999794,386.16239289999794,,386.73011399999814,z,386.73053359999903,386.7457635999963,387.73023139999714,0.8550419000021066,None,387.7464553999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,28,1,113,3,,,,,,,,,387.7464553999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7305880999993,387.7464553999962,388.2300310999999,388.2300310999999,388.2300310999999,388.2300310999999,388.24678570000106,388.53007649999927,388.53007649999927,388.53007649999927,,388.84766410000157,z,388.8480942000024,388.86354449999635,389.8478601999959,0.6123913999981596,None,389.8642466999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,28,2,114,2,,,,,,,,,389.8642466999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.84821389999706,389.8642466999954,390.34771609999734,390.34771609999734,390.34771609999734,390.34771609999734,390.36447439999756,390.64795059999597,390.64795059999597,390.64795059999597,,391.0322516000015,z,391.0326719000004,391.0481979999968,392.0323600999982,0.677154299999529,None,392.0485645000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,28,3,115,0,,,,,,,,,392.0485645000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.03271369999857,392.0485645000008,392.5324455000009,392.5324455000009,392.5324455000009,392.5324455000009,392.54908969999815,392.83230979999644,392.83230979999644,392.83230979999644,,393.5500652999981,m,393.5504895999984,393.56613559999823,394.5503557999982,1.0083127999969292,None,394.5665792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,29,0,116,3,,,,,,,,,394.5665792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5507013000024,394.5665792,395.05036259999906,395.05036259999906,395.05036259999906,395.05036259999906,395.06683789999806,395.350388400002,395.350388400002,395.350388400002,,395.7512396999955,z,395.7516594999979,395.76723279999715,396.75137440000253,0.6952114999949117,None,396.76777109999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,29,1,117,2,,,,,,,,,396.76777109999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.7517252999969,396.76777109999966,397.25145820000034,397.25145820000034,397.25145820000034,397.25145820000034,397.26794489999884,397.55124509999587,397.55124509999587,397.55124509999587,398.35182740000164,398.335616999997,None,398.3358053999982,398.35182740000164,399.33600760000263,,,399.35222200000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,29,2,118,1,,,,,,,,,399.35222200000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.33635309999954,399.35222200000135,399.85279530000116,399.85279530000116,399.85279530000116,399.85279530000116,399.85279530000116,400.15262719999737,400.15262719999737,400.15262719999737,,400.53694240000186,m,400.53735869999946,400.5531384999995,401.5371954000002,0.6689293000017642,None,401.5534614999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,29,3,119,0,,,,,,,,,401.5534614999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.537548399996,401.5534614999997,402.03709040000103,402.03709040000103,402.03709040000103,402.03709040000103,402.05395080000017,402.33720280000125,402.33720280000125,402.33720280000125,,402.58804840000084,m,402.5884700000024,402.6041547999994,403.5882275999975,0.5477316999968025,None,403.60439359999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,30,0,120,3,,,,,,,,,403.60439359999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.58857739999803,403.60439359999873,404.0883662999986,404.0883662999986,404.0883662999986,404.0883662999986,404.10471519999555,404.3880624000012,404.3880624000012,404.3880624000012,,404.9058625999969,z,404.90628339999967,404.921846199999,405.9059821999981,0.8051486000040313,None,405.9224919999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,30,1,121,2,,,,,,,,,405.9224919999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.9063271999985,405.9224919999979,406.40611750000244,406.40611750000244,406.40611750000244,406.40611750000244,406.42255589999695,406.705941799999,406.705941799999,406.705941799999,,407.3570514999956,z,407.3574862999958,407.37295459999586,408.3573483,0.9396349999951781,None,408.37343859999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,30,2,122,0,,,,,,,,,408.37343859999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.35771179999574,408.37343859999964,408.85713789999863,408.85713789999863,408.85713789999863,408.85713789999863,408.8739276999986,409.157283499997,409.157283499997,409.157283499997,,409.3249579999974,m,409.32559760000004,409.3409457000016,410.3249035999979,0.4559993000002578,None,410.3412035000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,30,3,123,1,,,,,,,,,410.3412035000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.3252510999955,410.3412035000001,410.82495789999666,410.82495789999666,410.82495789999666,410.82495789999666,410.8415060999978,411.1248489999998,411.1248489999998,411.1248489999998,,411.29249269999855,z,411.29291699999885,411.3086473000003,412.29256069999974,0.4518333999949391,None,412.30906900000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,31,0,124,0,,,,,,,,,412.30906900000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.2929132999998,412.30906900000264,412.79252299999644,412.79252299999644,412.79252299999644,412.79252299999644,412.80928129999666,413.0925636999964,413.0925636999964,413.0925636999964,,413.31020259999787,m,413.31062830000155,413.3260878000001,414.3104400000011,0.5049705999990692,None,414.3267770999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,31,1,125,3,,,,,,,,,414.3267770999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.3107874999987,414.3267770999955,414.8103201999984,414.8103201999984,414.8103201999984,414.8103201999984,414.8268012999979,415.11023849999765,415.11023849999765,415.11023849999765,,415.56135569999606,z,415.5617800999971,415.57709030000115,416.561526999998,0.7424432000043453,None,416.5776277999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,31,2,126,2,,,,,,,,,416.5776277999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.5618766999978,416.5776277999976,417.06151719999616,417.06151719999616,417.06151719999616,417.06151719999616,417.0782300999999,417.3615372999993,417.3615372999993,417.3615372999993,,418.02930639999977,z,418.02976269999635,418.04505970000173,419.02962470000057,0.9552078999986406,None,419.045887100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,31,3,127,1,,,,,,,,,419.045887100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0299784000017,419.045887100001,419.5296015999993,419.5296015999993,419.5296015999993,419.5296015999993,419.54604339999787,419.82952049999585,419.82952049999585,419.82952049999585,,420.2140164000011,m,420.21443790000194,420.22960859999876,421.21408579999843,0.6833641000048374,None,421.2301109999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,32,0,128,2,,,,,,,,,421.2301109999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.2144468999977,421.2301109999971,421.71390009999595,421.71390009999595,421.71390009999595,421.71390009999595,421.7305254000021,422.0139993999983,422.0139993999983,422.0139993999983,,422.3149080000003,z,422.31533219999983,422.33071259999997,423.3150272999992,0.5883361000014702,None,423.33134040000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,32,1,129,3,,,,,,,,,423.33134040000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.31537019999814,423.33134040000004,423.8149134999985,423.8149134999985,423.8149134999985,423.8149134999985,423.8314554999961,424.1149760999979,424.1149760999979,424.1149760999979,,424.51594599999953,z,424.5163678999961,424.5319490999973,425.51626369999576,0.6986824000050547,None,425.5323986000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,32,2,130,0,,,,,,,,,425.5323986000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.5166113000014,425.5323986000003,426.0162177999955,426.0162177999955,426.0162177999955,426.0162177999955,426.03289439999935,426.315918399996,426.315918399996,426.315918399996,,426.7669590000005,m,426.7673807999963,426.7829159999965,427.7672170000005,0.7420018999982858,None,427.7836098999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,32,3,131,1,,,,,,,,,427.7836098999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.7675620000009,427.7836098999978,428.26743590000115,428.26743590000115,428.26743590000115,428.26743590000115,428.2837471000021,428.56730799999787,428.56730799999787,428.56730799999787,,428.91835719999654,z,428.91877479999675,428.9341193,429.91853419999825,0.6348901999954251,None,429.9347676999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,you,1,M,,,,,,,,,33,0,132,0,,,,,,,,,429.9347676999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.91888440000184,429.9347676999969,430.418456899999,430.418456899999,430.418456899999,430.418456899999,430.4350401999982,430.7183277000004,430.7183277000004,430.7183277000004,,431.002510899998,m,431.00293399999646,431.01864419999765,432.0028156999979,0.5826635999983409,None,432.01896670000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,33,1,133,3,,,,,,,,,432.01896670000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.00316319999547,432.01896670000133,432.50264349999634,432.50264349999634,432.50264349999634,432.50264349999634,432.51943649999885,432.8026849000016,432.8026849000016,432.8026849000016,,433.1369878999976,z,433.13741409999784,433.15289029999985,434.1373967999971,0.6298980999999912,None,434.1533743999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,stranger,1,M,,,,,,,,,33,2,134,1,,,,,,,,,434.1533743999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.13774569999805,434.1533743999971,434.6373056000011,434.6373056000011,434.6373056000011,434.6373056000011,434.6537516000026,434.9372437999991,434.9372437999991,434.9372437999991,,435.08809699999983,m,435.0885137000005,435.1041000999976,436.0883476000017,0.44448349999584025,None,436.1046273999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,33,3,135,2,,,,,,,,,436.1046273999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.08869440000126,436.1046273999964,436.5881859000001,436.5881859000001,436.5881859000001,436.5881859000001,436.6047120000003,436.8881626000002,436.8881626000002,436.8881626000002,,437.12231020000036,z,437.12273070000083,437.13843890000135,438.1226941999994,0.5259948000020813,None,438.1388048000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
triangle.png,you,0,Z,,,,,,,,,34,0,136,3,,,,,,,,,438.1388048000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.1230463999964,438.1388048000008,438.6224332999991,438.6224332999991,438.6224332999991,438.6224332999991,438.63905579999846,438.9226825000005,438.9226825000005,438.9226825000005,,439.42344720000256,z,439.42387410000083,439.4395697,440.42358579999564,0.7873873999997159,None,440.4398871000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
square.png,stranger,0,Z,,,,,,,,,34,1,137,2,,,,,,,,,440.4398871000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.42394010000135,440.4398871000012,440.92356850000215,440.92356850000215,440.92356850000215,440.92356850000215,440.940554599998,441.2236064999961,441.2236064999961,441.2236064999961,,441.77469980000023,m,441.7751330999963,441.79066310000053,442.7747139999992,0.8425917999993544,None,442.79097889999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_12,001,2024-11-30_09h33.25.664,untitled,2024.1.5,None,2024-11-30 09h33.42.254250 +0530,
