stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fication.stopped,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,text_16.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,stranger,1,M,,,,,,,,,20,1,81,0,,,,,,,,,370.5860009000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.57040910003707,370.5860009000171,371.06985029997304,371.06985029997304,371.06985029997304,371.06985029997304,371.08647730003577,371.36980540002696,371.36980540002696,371.36980540002696,371.9041471000528,m,0.823768200003542,None,371.90458209998906,371.92028660001233,372.9204587000422,372.9043630999513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,20,2,82,3,,,,,,,,,372.9204587000422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.9047272000462,372.9204587000422,373.40430269995704,373.40430269995704,373.40430269995704,373.40430269995704,373.4211660999572,373.7041896999581,373.7041896999581,373.7041896999581,373.93864189996384,z,0.5331159000052139,None,373.93907500000205,373.9543085000478,374.95495379995555,374.9386910999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,20,3,83,2,,,,,,,,,374.95495379995555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9390464000171,374.95495379995555,375.4385522999801,375.4385522999801,375.4385522999801,375.4385522999801,375.45577909995336,375.73862940003164,375.73862940003164,375.73862940003164,376.4566791000543,z,1.0077251000329852,None,376.4571169000119,376.47255880001467,377.472824400058,377.4566339000594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,21,0,84,3,,,,,,,,,377.472824400058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.45699720003176,377.472824400058,377.9570724000223,377.9570724000223,377.9570724000223,377.9570724000223,377.9733356999932,378.25669279997237,378.25669279997237,378.25669279997237,378.49090249999426,m,0.5244415999623016,None,378.4913432999747,378.5069015000481,379.50727990001906,379.49129759997595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,21,1,85,0,,,,,,,,,379.50727990001906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.4916590000503,379.50727990001906,379.9910823999671,379.9910823999671,379.9910823999671,379.9910823999671,380.00782319996506,380.29091620002873,380.29091620002873,380.29091620002873,380.87518380000256,m,0.8828229000791907,None,380.87563510006294,380.8913279999979,381.89202070003375,381.87574140005745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,21,2,86,2,,,,,,,,,381.89202070003375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.8760964999674,381.89202070003375,382.3754521999508,382.3754521999508,382.3754521999508,382.3754521999508,382.39210810000077,382.6757705999771,382.6757705999771,382.6757705999771,383.16001949994825,z,0.7774022999219596,None,383.1604556000093,383.1758356000064,384.1764592999825,384.1603943000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,21,3,87,1,,,,,,,,,384.1764592999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.16075230005663,384.1764592999825,384.6603042000206,384.6603042000206,384.6603042000206,384.6603042000206,384.67692929995246,384.9599821000593,384.9599821000593,384.9599821000593,385.2612088000169,m,0.5965952000115067,None,385.2616404000437,385.27688150003087,386.27748749998864,386.2612293000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,22,0,88,3,,,,,,,,,386.27748749998864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.2615936000366,386.27748749998864,386.76144689996727,386.76144689996727,386.76144689996727,386.76144689996727,386.7779213000322,387.06113200006075,387.06113200006075,387.06113200006075,387.61241209995933,z,0.8447796999244019,None,387.6128441999899,387.62819119996857,388.62883629999124,388.61239400005434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,22,1,89,0,,,,,,,,,388.62883629999124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.61274450004566,388.62883629999124,389.1124133999692,389.1124133999692,389.1124133999692,389.1124133999692,389.1290837000124,389.41252480004914,389.41252480004914,389.41252480004914,389.94688309996855,m,0.8249979000538588,None,389.9473215000471,389.962905399967,390.9634477000218,390.94724819995463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,22,2,90,1,,,,,,,,,390.9634477000218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.9476013999665,390.9634477000218,391.44686799997,391.44686799997,391.44686799997,391.44686799997,391.4637269000523,391.7469684999669,391.7469684999669,391.7469684999669,392.1979543999769,m,0.7434910000301898,None,392.19839559996035,392.21402319998015,393.21444769995287,393.19809439999517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,22,3,91,2,,,,,,,,,393.21444769995287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.19845639995765,393.21444769995287,393.69820550002623,393.69820550002623,393.69820550002623,393.69820550002623,393.7146417000331,393.99811150005553,393.99811150005553,393.99811150005553,394.4157716999762,z,0.7114298000233248,None,394.4162258000579,394.43154919997323,395.43233990005683,395.41598629998043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,23,0,92,0,,,,,,,,,395.43233990005683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.4163470000494,395.43233990005683,395.9161753000226,395.9161753000226,395.9161753000226,395.9161753000226,395.93261789996177,396.21593569999095,396.21593569999095,396.21593569999095,396.73379920003936,m,0.8054150999523699,None,396.73423719999846,396.74973160005175,397.74998049996793,397.7341739999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,23,1,93,1,,,,,,,,,397.74998049996793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.73453480005264,397.74998049996793,398.2337051000213,398.2337051000213,398.2337051000213,398.2337051000213,398.25033179996535,398.5337213999592,398.5337213999592,398.5337213999592,398.884714600048,m,0.6404226999729872,None,398.8851542000193,398.90079590003006,399.9012919999659,399.8847470000619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,23,2,94,2,,,,,,,,,399.9012919999659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.88510810001753,399.9012919999659,400.3847907000454,400.3847907000454,400.3847907000454,400.3847907000454,400.4013662999496,400.6849989000475,400.6849989000475,400.6849989000475,401.2024960999843,z,0.8047240999294445,None,401.2029325000476,401.218610299984,402.21900389995426,402.2028776999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,23,3,95,3,,,,,,,,,402.21900389995426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.20323119999375,402.21900389995426,402.7027210999513,402.7027210999513,402.7027210999513,402.7027210999513,402.7194347999757,403.00287540000863,403.00287540000863,403.00287540000863,403.72062739997637,z,1.015063399914652,None,403.721078600036,403.7364538999973,404.7370386000257,404.7209254000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,24,0,96,0,,,,,,,,,404.7370386000257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7212851999793,404.7370386000257,405.2206852999516,405.2206852999516,405.2206852999516,405.2206852999516,405.23761640000157,405.5206498999614,405.5206498999614,405.5206498999614,405.88822079997044,m,0.6608539998997003,None,405.8886664999882,405.9043369999854,406.90493159997277,406.8886329999659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,24,1,97,3,,,,,,,,,406.90493159997277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.8889935000334,406.90493159997277,407.3882974999724,407.3882974999724,407.3882974999724,407.3882974999724,407.40513610001653,407.68855129997246,407.68855129997246,407.68855129997246,408.0724886000389,z,0.6691177000757307,None,408.07293250004295,408.0888477000408,409.0894027999602,409.07296639995184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,24,2,98,2,,,,,,,,,409.0894027999602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0733300000429,409.0894027999602,409.5730977000203,409.5730977000203,409.5730977000203,409.5730977000203,409.5894331999589,409.8731680000201,409.8731680000201,409.8731680000201,410.4073382000206,z,0.8199361000442877,None,410.4077806000132,410.42345080000814,411.42374750005547,411.4073974000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,24,3,99,1,,,,,,,,,411.42374750005547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.40775749995373,411.42374750005547,411.9073185999878,411.9073185999878,411.9073185999878,411.9073185999878,411.9241335999686,412.2071508000372,412.2071508000372,412.2071508000372,412.37490110006183,m,0.4590242999838665,None,412.3753448999487,412.3909490000224,413.39145380002446,413.37533339997754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,25,0,100,1,,,,,,,,,413.39145380002446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.37569350004196,413.39145380002446,413.87522519996855,413.87522519996855,413.87522519996855,413.87522519996855,413.89183730003424,414.1751944000134,414.1751944000134,414.1751944000134,414.5258982999949,m,0.6386659999843687,None,414.5263425000012,414.5420482000336,415.5427520000376,415.5262909999583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,25,1,101,0,,,,,,,,,415.5427520000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.52664659998845,415.5427520000376,416.026578500052,416.026578500052,416.026578500052,416.026578500052,416.0428788999561,416.3263327999739,416.3263327999739,416.3263327999739,416.6439153000247,z,0.6110305999172851,None,416.64435519999824,416.65978330001235,417.66026330005843,417.64420780004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,25,2,102,3,,,,,,,,,417.66026330005843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.64457360003144,417.66026330005843,418.14412880002055,418.14412880002055,418.14412880002055,418.14412880002055,418.1608795999782,418.4442336000502,418.4442336000502,418.4442336000502,418.99504369997885,m,0.838139700004831,None,418.9954890999943,419.011030600057,420.0113841999555,419.99526959995274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,25,3,103,2,,,,,,,,,420.0113841999555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.9956278000027,420.0113841999555,420.4951653999742,420.4951653999742,420.4951653999742,420.4951653999742,420.51167849998455,420.795267199981,420.795267199981,420.795267199981,421.29628630005755,z,0.7944767000153661,None,421.29672400001436,421.3121057000244,422.31262250000145,422.2965989999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,26,0,104,2,,,,,,,,,422.31262250000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2969545000233,422.31262250000145,422.7962041000137,422.7962041000137,422.7962041000137,422.7962041000137,422.81309469998814,423.0963404000504,423.0963404000504,423.0963404000504,423.8806953000603,None,,,423.8809086000547,423.89709380001295,424.89751040004194,424.8810680999886,423.89709380001295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,26,1,105,0,,,,,,,,,424.89751040004194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.8814231000142,424.89751040004194,425.39811810001265,425.39811810001265,425.39811810001265,425.39811810001265,425.39811810001265,425.69788720004726,425.69788720004726,425.69788720004726,426.03196259995457,z,0.6273286000359803,None,426.0324011000339,426.04816510004457,427.0486957000103,427.0323748999508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,26,2,106,1,,,,,,,,,427.0486957000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.0327269999543,427.0486957000103,427.53210369998123,427.53210369998123,427.53210369998123,427.53210369998123,427.54901840002276,427.8321060000453,427.8321060000453,427.8321060000453,428.08298840001225,m,0.5446934000356123,None,428.08343140000943,428.0993369000498,429.09939840005245,429.08324900001753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,26,3,107,3,,,,,,,,,429.09939840005245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.08360080001876,429.09939840005245,429.58316639997065,429.58316639997065,429.58316639997065,429.58316639997065,429.59987260005437,429.8831409000559,429.8831409000559,429.8831409000559,430.33404970006086,z,0.7429389000171795,None,430.33453200000804,430.35014690004755,431.3506398999598,431.3341244000476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,27,0,108,0,,,,,,,,,431.3506398999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.33449859998655,431.3506398999598,431.8344441000372,431.8344441000372,431.8344441000372,431.8344441000372,431.85109570005443,432.1344547000481,432.1344547000481,432.1344547000481,432.7186880999943,m,0.8783860999392346,None,432.71913199999835,432.73467959999107,433.73520150000695,433.7188858999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,27,1,109,1,,,,,,,,,433.73520150000695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.71924510004465,433.73520150000695,434.21875530004036,434.21875530004036,434.21875530004036,434.21875530004036,434.2355927999597,434.51903309999034,434.51903309999034,434.51903309999034,434.78654110000934,z,0.55523199995514,None,434.78698890004307,434.802365200012,435.80293939996045,435.7868835000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,stranger,0,Z,,,,,,,,,27,2,110,3,,,,,,,,,435.80293939996045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.787244200008,435.80293939996045,436.2868939000182,436.2868939000182,436.2868939000182,436.2868939000182,436.3032629999798,436.5866743000224,436.5866743000224,436.5866743000224,437.0375908999704,z,0.747547599952668,None,437.0380220999941,437.05370060005225,438.05413399997633,438.03791389998514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,you,0,Z,,,,,,,,,27,3,111,2,,,,,,,,,438.05413399997633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.038281599991,438.05413399997633,438.53774289996363,438.53774289996363,438.53774289996363,438.53774289996363,438.5542904000031,438.8376692000311,438.8376692000311,438.8376692000311,439.1887147000525,m,0.639865699922666,None,439.1891620999668,439.2045256999554,440.20515479997266,440.1891266000457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
square.png,stranger,1,M,,,,,,,,,28,0,112,0,,,,,,,,,440.20515479997266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.1894906000234,440.20515479997266,440.6889106000308,440.6889106000308,440.6889106000308,440.6889106000308,440.70562420005444,440.98885710001923,440.98885710001923,440.98885710001923,441.5900054000085,m,0.8887547999620438,None,441.59045530005824,441.60605099995155,442.60650270001497,442.5900217000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
triangle.png,you,1,M,,,,,,,,,28,1,113,1,,,,,,,,,442.60650270001497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.59038119995967,442.60650270001497,443.09017119999044,443.09017119999044,443.09017119999044,443.09017119999044,443.10691019997466,443.39006720006,443.39006720006,443.39006720006,443.59116179996636,m,0.48754070000723004,None,443.5916315000504,443.60702120000497,444.60757670004386,444.5912200000603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_10,001,2024-11-29_12h03.17.919,untitled,2024.1.5,None,2024-11-29 12h03.33.311131 +0530,
