stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,you,1,M,,,,,,,,,18,0,72,0,,,,,,,,,274.62100879999343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.6053620999446,274.62100879999343,275.104673899943,275.104673899943,275.104673899943,275.104673899943,275.1212973999791,275.4048643000424,275.4048643000424,275.4048643000424,,275.6391169000417,m,275.63954390003346,275.6548399999738,276.6556351999752,276.63904559996445,0.5248310000170022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,18,1,73,1,,,,,,,,,276.6556351999752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.63939999998547,276.6556351999752,277.13919280003756,277.13919280003756,277.13919280003756,277.13919280003756,277.15605820005294,277.43930550001096,277.43930550001096,277.43930550001096,,277.5567587999394,z,277.55718899995554,277.57264330005273,278.5731255999999,278.55693229997996,0.40624399995431304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,18,2,74,2,,,,,,,,,278.5731255999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.55729100003373,278.5731255999999,279.05697369994596,279.05697369994596,279.05697369994596,279.05697369994596,279.073572000023,279.3569530999521,279.3569530999521,279.3569530999521,280.15720899996813,280.14113590004854,None,280.14132729999255,280.15720899996813,281.1576705999905,281.14170269994065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,18,3,75,3,,,,,,,,,281.1576705999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1420532000484,281.1576705999905,281.6583151000086,281.6583151000086,281.6583151000086,281.6583151000086,281.6583151000086,281.958373600035,281.958373600035,281.958373600035,,282.4259390999796,m,282.42636020004284,282.44180529995356,283.4423420999665,283.4261684999801,0.7590342999901623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,19,0,76,0,,,,,,,,,283.4423420999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.42652049998287,283.4423420999665,283.92586099996697,283.92586099996697,283.92586099996697,283.92586099996697,283.9427515999414,284.22609170002397,284.22609170002397,284.22609170002397,,284.2769320999505,z,284.27735350001603,284.29294509999454,285.29332799999975,285.27697979996447,0.3345746999839321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,19,1,77,2,,,,,,,,,285.29332799999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.2773281999398,285.29332799999975,285.77698810002767,285.77698810002767,285.77698810002767,285.77698810002767,285.79362450004555,286.0768415000057,286.0768415000057,286.0768415000057,,286.16101559996605,m,286.16144409996923,286.17715550004505,287.17719580000266,287.1609727999894,0.3763582999818027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,19,2,78,3,,,,,,,,,287.17719580000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.1613349999534,287.17719580000266,287.6612085000379,287.6612085000379,287.6612085000379,287.6612085000379,287.67774640000425,287.96116249996703,287.96116249996703,287.96116249996703,,288.12885570002254,z,288.1292853000341,288.1448753000004,289.14529130002484,289.1289245999651,0.45900159992743284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,19,3,79,1,,,,,,,,,289.14529130002484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1292811000021,289.14529130002484,289.62891910003964,289.62891910003964,289.62891910003964,289.62891910003964,289.64563149993774,289.9289948999649,289.9289948999649,289.9289948999649,,290.21324419998564,m,290.21368040004745,290.2290532999905,291.22961919999216,291.2135180999758,0.5718796999426559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,20,0,80,2,,,,,,,,,291.22961919999216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.21387259999756,291.22961919999216,291.713199299993,291.713199299993,291.713199299993,291.713199299993,291.7301123000216,292.013332100003,292.013332100003,292.013332100003,292.8137727000285,292.79738150001504,None,292.79757599998266,292.8137727000285,293.814270199975,293.79803369997535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,20,1,81,1,,,,,,,,,293.814270199975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.79839260003064,293.814270199975,294.3145548000466,294.3145548000466,294.3145548000466,294.3145548000466,294.3145548000466,294.6145922000287,294.6145922000287,294.6145922000287,,294.81547909998335,z,294.81590829999186,294.8314355999464,295.8321144999936,295.81564539996907,0.4944077000254765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,20,2,82,0,,,,,,,,,295.8321144999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.8160060000373,295.8321144999936,296.3156753999647,296.3156753999647,296.3156753999647,296.3156753999647,296.3321653000312,296.6155686000129,296.6155686000129,296.6155686000129,,297.0167264000047,m,297.01715780002996,297.0326490999432,298.0331177000189,298.0167717000004,0.6894741000141948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,20,3,83,3,,,,,,,,,298.0331177000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.01712990005035,298.0331177000189,298.5166464999784,298.5166464999784,298.5166464999784,298.5166464999784,298.5335269999923,298.8168408999918,298.8168408999918,298.8168408999918,,298.9511858000187,z,298.95161370001733,298.9669961000327,299.96735769999214,299.9511154999491,0.4325416999636218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,21,0,84,2,,,,,,,,,299.96735769999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.95147239998914,299.96735769999214,300.45131739997305,300.45131739997305,300.45131739997305,300.45131739997305,300.46794140001293,300.7512778999517,300.7512778999517,300.7512778999517,,301.0188247000333,m,301.01924629998393,301.0345163999591,302.03525259997696,302.01876350003295,0.5582897000713274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,21,1,85,1,,,,,,,,,302.03525259997696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0191176000517,302.03525259997696,302.5188236000249,302.5188236000249,302.5188236000249,302.5188236000249,302.53535899997223,302.8190857999725,302.8190857999725,302.8190857999725,,302.81979310000315,z,302.82021100004204,302.83550399995875,303.8359706000192,303.82002159999683,0.2947479001013562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,21,2,86,3,,,,,,,,,303.8359706000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.82037289999425,303.8359706000192,304.32004330004565,304.32004330004565,304.32004330004565,304.32004330004565,304.3365849000402,,,,,304.5542581999907,m,304.5546861999901,304.5698455000529,305.57023940002546,305.5543843000196,0.23300199990626425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,21,3,87,0,,,,,,,,,305.57023940002546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.5547388000414,305.57023940002546,306.0540810000384,306.0540810000384,306.0540810000384,306.0540810000384,306.07065829995554,306.35417129995767,306.35417129995767,306.35417129995767,307.154346199939,307.1381727999542,None,307.1383643000154,307.154346199939,308.15507320000324,308.1387511000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,22,0,88,3,,,,,,,,,308.15507320000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.13910459994804,308.15507320000324,308.65520080004353,308.65520080004353,308.65520080004353,308.65520080004353,308.65520080004353,308.95549640001263,308.95549640001263,308.95549640001263,309.75569989997894,309.7396228000289,None,309.73981359996833,309.75569989997894,310.75645590003114,310.73990749998484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,22,1,89,1,,,,,,,,,310.75645590003114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.74025929998606,310.75645590003114,311.256702600047,311.256702600047,311.256702600047,311.256702600047,311.256702600047,311.55676149996,311.55676149996,311.55676149996,312.35725570004433,312.34060640004463,None,312.34080200002063,312.35725570004433,313.3575927000493,313.3412328000413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,22,2,90,0,,,,,,,,,313.3575927000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.3415845000418,313.3575927000493,313.8579751000507,313.8579751000507,313.8579751000507,313.8579751000507,313.8579751000507,314.1580457999371,314.1580457999371,314.1580457999371,,314.2253397000022,m,314.2257655999856,314.2413246999495,315.2421176000498,315.2257563000312,0.36376869992818683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,22,3,91,2,,,,,,,,,315.2421176000498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.22611759998836,315.2421176000498,315.72580070002005,315.72580070002005,315.72580070002005,315.72580070002005,315.74211600003764,316.02570380002726,316.02570380002726,316.02570380002726,,316.27653379994445,m,316.27695630001836,316.2926352999639,317.2929376999382,317.2768051000312,0.5394001000095159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,23,0,92,1,,,,,,,,,317.2929376999382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.27716019994114,317.2929376999382,317.776748699951,317.776748699951,317.776748699951,317.776748699951,317.79344409995247,318.07682610000484,318.07682610000484,318.07682610000484,,318.2944860999705,z,318.2949104999425,318.31016560003627,319.3106177999871,319.29463739995845,0.503479800070636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,23,1,93,3,,,,,,,,,319.3106177999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.2949909999734,319.3106177999871,319.7945311999647,319.7945311999647,319.7945311999647,319.7945311999647,319.8111537999939,320.09453280002344,320.09453280002344,320.09453280002344,320.89490389998537,320.8785895999754,None,320.8787838999415,320.89490389998537,321.8955848000478,321.8790525000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,23,2,94,2,,,,,,,,,321.8955848000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.87940500001423,321.8955848000478,322.39587500004563,322.39587500004563,322.39587500004563,322.39587500004563,322.39587500004563,322.6958980000345,322.6958980000345,322.6958980000345,,322.9134879000485,m,322.91390919999685,322.92910860001575,323.9296993999742,323.9136031999951,0.5166489001130685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,23,3,95,0,,,,,,,,,323.9296993999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.91395710001234,323.9296993999742,324.4137385999784,324.4137385999784,324.4137385999784,324.4137385999784,324.42993520002346,324.71334709995426,324.71334709995426,324.71334709995426,,324.9812139000278,m,324.9816408000188,324.99684519995935,325.99740999995265,325.9812792999437,0.5630141999572515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,24,0,96,2,,,,,,,,,325.99740999995265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.98163489997387,325.99740999995265,326.4813263999531,326.4813263999531,326.4813263999531,326.4813263999531,326.49792490003165,326.7810739999404,326.7810739999404,326.7810739999404,,327.0487672999734,m,327.049195199972,327.06460559996776,328.06520610000007,328.04885879997164,0.5512830000370741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,24,1,97,1,,,,,,,,,328.06520610000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0492213999387,328.06520610000007,328.54878039995674,328.54878039995674,328.54878039995674,328.54878039995674,328.56556939997245,328.84888509998564,328.84888509998564,328.84888509998564,,328.9499262999743,z,328.9503473000368,328.9655810999684,329.9663642999949,329.94977489998564,0.3995872000232339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,24,2,98,0,,,,,,,,,329.9663642999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.950130000012,329.9663642999949,330.45004030002747,330.45004030002747,330.45004030002747,330.45004030002747,330.4666218999773,330.74982030002866,330.74982030002866,330.74982030002866,,330.98418469994795,m,330.984611999942,330.9999799999641,332.00075230002403,331.98439839994535,0.5276090999832377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,24,3,99,3,,,,,,,,,332.00075230002403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.984753799974,332.00075230002403,332.4844413000392,332.4844413000392,332.4844413000392,332.4844413000392,332.50069559994154,332.7842033000197,332.7842033000197,332.7842033000197,,332.90168669994455,z,332.9021130000474,332.91775709996,333.91826379997656,333.9021605999442,0.4091393999988213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,25,0,100,1,,,,,,,,,333.91826379997656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9025136999553,333.91826379997656,334.4018982000416,334.4018982000416,334.4018982000416,334.4018982000416,334.4186573999468,334.7018797999481,334.7018797999481,334.7018797999481,,334.86955159995705,z,334.86998139997013,334.8854374999646,335.8856624000473,335.8694834000198,0.4636623999103904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,25,1,101,0,,,,,,,,,335.8856624000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.86983959993813,335.8856624000473,336.369540899992,336.369540899992,336.369540899992,336.369540899992,336.38615120004397,336.6696751000127,336.6696751000127,336.6696751000127,,336.820524699986,m,336.82094809995033,336.8364249999868,337.8370003999444,337.8204519000137,0.43449080002028495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,25,2,102,2,,,,,,,,,337.8370003999444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.8208092999412,337.8370003999444,338.3206533000339,338.3206533000339,338.3206533000339,338.3206533000339,338.33737820002716,338.620519899996,338.620519899996,338.620519899996,,339.038117100019,z,339.0385574999964,339.0541048999876,340.0546298000263,340.03836540004704,0.708757899934426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,25,3,103,3,,,,,,,,,340.0546298000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.03871899994556,340.0546298000263,340.5384195999941,340.5384195999941,340.5384195999941,340.5384195999941,340.55506479996257,340.8383895000443,340.8383895000443,340.8383895000443,,340.9894024999812,m,340.9898312999867,341.0053938999772,342.0057034000056,341.98939699993934,0.44237489998340607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,stranger,1,M,,,,,,,,,26,0,104,1,,,,,,,,,342.0057034000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.98975199996494,342.0057034000056,342.4895637000445,342.4895637000445,342.4895637000445,342.4895637000445,342.50613090000115,342.7894204000477,342.7894204000477,342.7894204000477,,343.0735138000455,z,343.07400899997447,343.08955329994205,344.0900418999372,344.073957500048,0.5796326999552548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,stranger,0,Z,,,,,,,,,26,1,105,2,,,,,,,,,344.0900418999372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0743130999617,344.0900418999372,344.5740889000008,344.5740889000008,344.5740889000008,344.5740889000008,344.5903541999869,344.8739984999411,344.8739984999411,344.8739984999411,345.67407299997285,345.6579399999464,None,345.65814039995894,345.67407299997285,346.6747357000131,346.65854370000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
triangle.png,you,0,Z,,,,,,,,,26,2,106,3,,,,,,,,,346.6747357000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.6589012000477,346.6747357000131,347.17541989998426,347.17541989998426,347.17541989998426,347.17541989998426,347.17541989998426,347.4749841999728,347.4749841999728,347.4749841999728,,347.8093031999888,m,347.80973440001253,347.82548380002845,348.82599120005034,348.809626000002,0.6183684000279754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
square.png,you,1,M,,,,,,,,,26,3,107,0,,,,,,,,,348.82599120005034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.8099782000063,348.82599120005034,349.30950560001656,349.30950560001656,349.30950560001656,349.30950560001656,349.3261301999446,349.6095491000451,349.6095491000451,349.6095491000451,,349.67699319997337,z,349.67742590000853,349.69299450004473,350.6934054000303,350.6771367000183,0.3561350000090897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_3,001,2024-11-27_13h10.14.819,untitled,2024.1.5,None,2024-11-27 13h10.26.482132 +0530,
