stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,practice1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,key_resp.stopped,trial.stopped,key_resp.keys,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.rt,key_resp.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,you,1,M,,,,,1,2,6,1,,,,,,,,,,,,,105.26486830000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.24883979999868,105.26486830000067,105.7485572000005,105.7485572000005,105.7485572000005,105.7485572000005,105.76520239999809,106.0487204999954,106.0487204999954,106.0487204999954,106.1328136000011,m,0.38304880000214325,None,106.1330633999969,106.14856479999435,107.14936129999842,107.13288819999434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,stranger,1,M,,,,,1,3,7,0,,,,,,,,,,,,,107.14936129999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.13312020000012,107.14936129999842,107.63283180000144,107.63283180000144,107.63283180000144,107.63283180000144,107.64967400000023,107.9328949999981,107.9328949999981,107.9328949999981,108.05052839999553,z,0.41495230000145966,None,108.05077209999581,108.06643329999497,109.06696559999546,109.05061529999512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
triangle.png,you,1,M,,,,,2,0,8,1,,,,,,,,,,,,,109.06696559999546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.05084669999633,109.06696559999546,109.55073089999496,109.55073089999496,109.55073089999496,109.55073089999496,109.56733399999939,109.8504804999975,109.8504804999975,109.8504804999975,110.00157829999807,z,0.4403124000018579,None,110.00182099999802,110.01757779999753,111.01793799999723,111.0016953000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,you,0,Z,,,,,2,1,9,2,,,,,,,,,,,,,111.01793799999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.00192249999964,111.01793799999723,111.50182320000022,111.50182320000022,111.50182320000022,111.50182320000022,111.51857029999519,111.80165059999854,111.80165059999854,111.80165059999854,111.91909009999654,m,0.4046392999953241,None,111.91933140000037,111.93506920000073,112.93566329999885,112.91928869999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,stranger,1,M,,,,,2,2,10,0,,,,,,,,,,,,,112.93566329999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.91951529999642,112.93566329999885,113.4193787999975,113.4193787999975,113.4193787999975,113.4193787999975,113.43573340000148,113.71906859999581,113.71906859999581,113.71906859999581,113.90361709999706,m,0.46769680000579683,None,113.90389289999439,113.91934709999623,114.9199867999996,114.90364099999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
triangle.png,stranger,0,Z,,,,,2,3,11,3,,,,,,,,,,,,,114.9199867999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.90386949999811,114.9199867999996,115.4036616999947,115.4036616999947,115.4036616999947,115.4036616999947,115.42025779999676,,,,115.67095999999583,z,0.2601393000004464,None,115.67120040000009,115.68705399999453,116.68754009999975,116.67135659999622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
triangle.png,you,1,M,,,,,3,0,12,1,,,,,,,,,,,,,116.68754009999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.67158550000022,116.68754009999975,117.17138290000003,117.17138290000003,117.17138290000003,117.17138290000003,117.18797590000031,117.47103159999824,117.47103159999824,117.47103159999824,117.52200710000034,m,0.3431895000030636,None,117.52225129999715,117.53800609999598,118.53855969999859,118.52208529999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
triangle.png,stranger,0,Z,,,,,3,1,13,3,,,,,,,,,,,,,118.53855969999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.52231860000029,118.53855969999859,119.02221589999681,119.02221589999681,119.02221589999681,119.02221589999681,119.0386925999992,119.32212729999446,119.32212729999446,119.32212729999446,119.50644319999992,m,0.4770920000009937,None,119.50668600000063,119.52225869999529,120.52276729999721,120.50668500000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,stranger,1,M,,,,,3,2,14,0,,,,,,,,,,,,,120.52276729999721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.50691669999651,120.52276729999721,121.00657359999605,121.00657359999605,121.00657359999605,121.00657359999605,121.02314149999438,,,,121.19051659999968,z,0.18058619999646908,None,121.1907590999981,121.20657819999906,122.20686839999689,122.19073819999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,you,0,Z,,,,,3,3,15,2,,,,,,,,,,,,,122.20686839999689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.19096649999847,122.20686839999689,122.69074569999793,122.69074569999793,122.69074569999793,122.69074569999793,122.70724139999948,,,,122.90814839999803,m,0.2049639000033494,None,122.90839910000068,122.92387379999855,123.9244841999971,123.90810309999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
triangle.png,you,1,M,,,,,4,0,16,1,,,,,,,,,,,,,123.9244841999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.90833489999932,123.9244841999971,124.40831179999805,124.40831179999805,124.40831179999805,124.40831179999805,124.42474679999577,124.70812559999467,124.70812559999467,124.70812559999467,124.69220819999464,m,0.27097630000207573,None,124.69245089999458,124.70812559999467,125.70867809999618,125.69235900000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
triangle.png,stranger,0,Z,,,,,4,1,17,3,,,,,,,,,,,,,125.70867809999618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.69258550000086,125.70867809999618,126.19241119999788,126.19241119999788,126.19241119999788,126.19241119999788,126.20904399999563,126.4924017999947,126.4924017999947,126.4924017999947,126.54325589999644,z,0.3460960000011255,None,126.54349730000104,126.55900579999434,127.5597981999963,127.54347330000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,you,0,Z,,,,,4,2,18,2,,,,,,,,,,,,,127.5597981999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.54369869999937,127.5597981999963,128.04333129999577,128.04333129999577,128.04333129999577,128.04333129999577,128.0599465999985,128.34345939999912,128.34345939999912,128.34345939999912,128.42740229999617,z,0.3710145000004559,None,128.42764499999612,128.44357899999886,129.4440848000013,129.42765510000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,stranger,1,M,,,,,4,3,19,0,,,,,,,,,,,,,129.4440848000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.42788469999505,129.4440848000013,129.92783919999783,129.92783919999783,129.92783919999783,129.92783919999783,129.94441319999896,130.22778299999482,130.22778299999482,130.22778299999482,130.31162490000133,z,0.3675684000045294,None,130.31187159999536,130.32783070000005,131.32824260000052,131.3119818999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.31203109999478,131.32824260000052,131.32824260000052,132.2796645999988,space,0.946207000000868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
triangle.png,you,1,M,,,,,,,,,0,0,0,1,,,,,,,,,132.29546629999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.2847213999994,132.29546629999822,132.77914600000076,132.77914600000076,132.77914600000076,132.77914600000076,132.79587689999607,133.07924379999895,133.07924379999895,133.07924379999895,133.8794917999985,133.86328339999454,None,133.86360639999475,133.8794917999985,134.88016760000028,134.86369320000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
square.png,stranger,1,M,,,,,,,,,0,1,1,0,,,,,,,,,134.88016760000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.86405289999675,134.88016760000028,135.38058069999533,135.38058069999533,135.38058069999533,135.38058069999533,135.38058069999533,135.68032069999754,135.68032069999754,135.68032069999754,,135.69792079999752,m,135.69850949999818,135.71385429999646,136.7142223999981,136.69823570000153,0.30246339999575866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_13,001,2024-11-30_10h16.16.809,untitled,2024.1.5,None,2024-11-30 10h16.31.354464 +0530,
