stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026836000033654273,0.00636060000397265,0.00636060000397265,4.9678890999930445,space,4.943924000006518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.967912799998885,4.982211599999573,4.982211599999573,23.492485800001305,space,18.49579960000119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.492511799995555,23.525776299997233,23.525776299997233,23.525776299997233,23.525776299997233,23.525776299997233,23.525776299997233,69.59867540000414,space,46.069507800013525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.59870370000135,69.61444699999993,69.61444699999993,83.83909919999132,space,14.20881169999484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,0,0,0,0,,,,,,,,,,,,,83.85570559999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.84517980000237,83.85570559999906,84.33848730000318,84.33848730000318,84.33848730000318,84.33848730000318,84.3548679999949,84.63835339999059,84.63835339999059,84.63835339999059,85.4387696999911,85.4226278999995,None,85.4228323999996,85.4387696999911,86.43940869999642,86.42304039999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,0,1,1,3,,,,,,,,,,,,,86.43940869999642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.42326989999856,86.43940869999642,86.93988150000223,86.93988150000223,86.93988150000223,86.93988150000223,86.93988150000223,,,,,87.2074500000017,z,87.20777290000115,87.22312059999967,88.2233930999937,88.20725779999339,0.26333830000658054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,0,2,2,1,,,,,,,,,,,,,88.2233930999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20748989999993,88.2233930999937,88.70737309999822,88.70737309999822,88.70737309999822,88.70737309999822,88.7240199999942,89.00735010000062,89.00735010000062,89.00735010000062,,88.99168730000383,z,88.9919319999899,89.00735010000062,90.00798249999934,89.99170199999935,0.2784436999936588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,0,3,3,2,,,,,,,,,,,,,90.00798249999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.99193389998982,90.00798249999934,90.49179339999682,90.49179339999682,90.49179339999682,90.49179339999682,90.50809950000257,,,,,90.70907070000248,z,90.70931740000378,90.72487179999007,91.72541420000198,91.70931419999397,0.20425399999658111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,1,0,4,3,,,,,,,,,,,,,91.72541420000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.70954349999374,91.72541420000198,92.20917229999031,92.20917229999031,92.20917229999031,92.20917229999031,92.22556500000064,,,,,92.42675139999483,z,92.42699269999866,92.44234189999406,93.44311340000422,93.42676279999432,0.2126328000013018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,1,1,5,0,,,,,,,,,,,,,93.44311340000422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.42699229999562,93.44311340000422,93.92655669999658,93.92655669999658,93.92655669999658,93.92655669999658,93.94311729999026,,,,,94.07738760000211,z,94.0776360000018,94.09320119999757,95.09375099999306,95.07765870000003,0.14056169999821577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,1,2,6,2,,,,,,,,,,,,,95.09375099999306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.07790139999997,95.09375099999306,95.57761320000282,95.57761320000282,95.57761320000282,95.57761320000282,95.5940483000013,,,,,95.61164139999892,z,95.6118822999997,95.62742309999885,96.62791229999857,96.61174399999436,0.0176045999978669,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,1,3,7,1,,,,,,,,,,,,,96.62791229999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.61197840000386,96.62791229999857,97.11148239999602,97.11148239999602,97.11148239999602,97.11148239999602,97.12813979999919,,,,,97.1457711999974,z,97.14601319999201,97.16152159999183,98.16208639999968,98.14597389999835,0.018883299999288283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,2,0,8,0,,,,,,,,,,,,,98.16208639999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.14620819999254,98.16208639999968,98.64565669999865,98.64565669999865,98.64565669999865,98.64565669999865,98.66210760000104,,,,,98.79668719999609,z,98.79694449999079,98.81237220000185,99.8129515999899,99.79672199999914,0.14895799999067094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,2,1,9,1,,,,,,,,,,,,,99.8129515999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79695269999502,99.8129515999899,100.29674199999135,100.29674199999135,100.29674199999135,100.29674199999135,100.31333289999748,,,,,100.51418410000042,m,100.51442609999503,100.52994259999832,101.53057529999933,101.51405719999457,0.2063023999944562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,2,2,10,2,,,,,,,,,,,,,101.53057529999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.51428419999138,101.53057529999933,102.01414449998992,102.01414449998992,102.01414449998992,102.01414449998992,102.03070269999444,102.31426329999522,102.31426329999522,102.31426329999522,,102.53168420000293,z,102.53192670000135,102.54767580000043,103.54812839999795,103.53198590000102,0.5123836999991909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,2,3,11,3,,,,,,,,,,,,,103.54812839999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.53221340000164,103.54812839999795,104.03185479999229,104.03185479999229,104.03185479999229,104.03185479999229,104.04839599999832,,,,,104.11592189999647,m,104.11616639999556,104.1318528999982,105.13207789999433,105.11599379999097,0.0671336999948835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,3,0,12,0,,,,,,,,,,,,,105.13207789999433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1162309999927,105.13207789999433,105.61564059999364,105.61564059999364,105.61564059999364,105.61564059999364,105.6322533999919,,,,,105.68296039999404,z,105.6832177000033,105.699068300004,106.69958359999873,106.68348920000426,0.050541799995698966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,3,1,13,1,,,,,,,,,,,,,106.69958359999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.68371969999862,106.69958359999873,107.18327259999933,107.18327259999933,107.18327259999933,107.18327259999933,107.20013359999575,,,,,107.33405510000011,z,107.33430099999532,107.35008380000363,108.35054220000166,108.33433830000286,0.13469079999777023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,3,2,14,2,,,,,,,,,,,,,108.35054220000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.33456360000127,108.35054220000166,108.83430020000378,108.83430020000378,108.83430020000378,108.83430020000378,108.8509492000012,109.13409979999415,109.13409979999415,109.13409979999415,,109.30174480000278,z,109.30199179999181,109.31762119999621,110.318317199999,110.30208979999588,0.4564323999948101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,3,3,15,3,,,,,,,,,,,,,110.318317199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.30232079999405,110.318317199999,110.801950699999,110.801950699999,110.801950699999,110.801950699999,110.81847889999335,,,,,110.98590749999858,z,110.98615630000131,111.00198319999618,112.0022089999984,111.98599950000062,0.1722765000013169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,4,0,16,3,,,,,,,,,,,,,112.0022089999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9862293000042,112.0022089999984,112.4860578999942,112.4860578999942,112.4860578999942,112.4860578999942,112.50281179999001,,,,,112.636540099993,z,112.63677529999404,112.65238459999091,113.65309569999226,113.63706579999416,0.14020109998818953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,4,1,17,1,,,,,,,,,,,,,113.65309569999226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.63729820000299,113.65309569999226,114.1371247999923,114.1371247999923,114.1371247999923,114.1371247999923,114.15338779999001,,,,,114.27104900000268,z,114.27129910000076,114.28698740000254,115.28743729999405,115.27137960000255,0.13306800001009833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,4,2,18,0,,,,,,,,,,,,,115.28743729999405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.27161549999437,115.28743729999405,115.77117789999465,115.77117789999465,115.77117789999465,115.77117789999465,115.7877531999984,,,,,115.87175989999378,z,115.87200780000421,115.88754509999126,116.88826330000302,116.87185280000267,0.09184430001187138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,4,3,19,2,,,,,,,,,,,,,116.88826330000302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.87208099999407,116.88826330000302,117.372002899996,117.372002899996,117.372002899996,117.372002899996,117.38860229999409,,,,,117.5558588999993,z,117.55610519999755,117.57176299999992,118.57255329999316,118.55639800000063,0.17006429999310058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.5564757999964,118.57255329999316,118.57255329999316,119.54041869999492,space,0.9666352999920491,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,,,,,0,0,0,3,,,,,,,,,119.55614239998977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.54590549999557,119.55614239998977,120.03976699999475,120.03976699999475,120.03976699999475,120.03976699999475,120.05657580000116,120.33985570000368,120.33985570000368,120.33985570000368,,120.5071753999946,z,120.50787709999713,120.52336350000405,121.52398319999338,121.50772379999398,0.4548151999915717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,,,,,0,1,1,2,,,,,,,,,121.52398319999338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.50807699999132,121.52398319999338,122.00768809999863,122.00768809999863,122.00768809999863,122.00768809999863,122.0241984000022,122.30751600000076,122.30751600000076,122.30751600000076,,122.44158769999922,z,122.44201459999022,122.45778630000132,123.4584307000041,123.44190449999587,0.4192200999968918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,,,,,0,2,2,0,,,,,,,,,123.4584307000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.4422545999987,123.4584307000041,123.94193239999004,123.94193239999004,123.94193239999004,123.94193239999004,123.95849449999514,,,,,124.00919509999221,z,124.00962949999666,124.02506030000222,125.02560049999738,125.00949290000426,0.06519660000049043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,,,,,0,3,3,1,,,,,,,,,125.02560049999738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.00984269999026,125.02560049999738,125.5093315999984,125.5093315999984,125.5093315999984,125.5093315999984,125.52609299999312,,,,,125.5432218999922,z,125.5436553999898,125.55912429999444,126.5596835000033,126.5435817999969,0.02036160000716336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,,,,,1,0,4,2,,,,,,,,,126.5596835000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.54393259999051,126.5596835000033,127.04348729999037,127.04348729999037,127.04348729999037,127.04348729999037,127.06021670000337,,,,,127.21111530000053,z,127.21154370000295,127.22682100000384,128.2272273999988,128.21118070000375,0.15871699999843258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,,,,,1,1,5,1,,,,,,,,,128.2272273999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.21154920000117,128.2272273999988,128.71090949999052,128.71090949999052,128.71090949999052,128.71090949999052,128.7276800999971,,,,,128.94507619999058,z,128.945504599993,128.96116930000426,129.96135869999125,129.9452767000039,0.2242714000021806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,,,,,1,2,6,0,,,,,,,,,129.96135869999125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9456252999953,129.96135869999125,130.44517669999914,130.44517669999914,130.44517669999914,130.44517669999914,130.46171839999442,,,,,130.64579239999875,z,130.6462121999939,130.66188919999695,131.66247999999905,131.64604589999362,0.19746820000000298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,,,,,1,3,7,3,,,,,,,,,131.66247999999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.64639680000255,131.66247999999905,132.14589489999344,132.14589489999344,132.14589489999344,132.14589489999344,132.16246669999964,,,,,132.31346330000088,z,132.31390959999408,132.32911079999758,133.3301053000032,133.31366410000192,0.16437490000680555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,you,0,Z,,,,,,,,,2,0,8,3,,,,,,,,,133.3301053000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.31401839999307,133.3301053000032,133.8137934999977,133.8137934999977,133.8137934999977,133.8137934999977,133.83019419999619,134.11352220000117,134.11352220000117,134.11352220000117,,134.33140309998998,z,134.3318702999968,134.34737109999696,135.34764079999877,135.330967899994,0.513409799998044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
triangle.png,stranger,1,M,,,,,,,,,2,1,9,1,,,,,,,,,135.34764079999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.33129239999107,135.34764079999877,135.83148439999786,135.83148439999786,135.83148439999786,135.83148439999786,135.84811179999087,,,,,135.94890380000288,z,135.9493336000014,135.9647502000007,136.9653535999969,136.94889390000026,0.10738169999967795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,you,1,M,,,,,,,,,2,2,10,0,,,,,,,,,136.9653535999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.94924859999446,136.9653535999969,137.44895639999595,137.44895639999595,137.44895639999595,137.44895639999595,137.46559900000284,,,,,137.54970059999323,z,137.55012220000208,137.56534489999467,138.56604930000321,138.5496751000028,0.09002170000167098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,,,,,2,3,11,2,,,,,,,,,138.56604930000321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.55003679999209,138.56604930000321,139.04982289999316,139.04982289999316,139.04982289999316,139.04982289999316,139.06646190000174,,,,,139.11727139999857,m,139.1176900999999,139.13287580000178,140.1335543000023,140.1172979999974,0.05237489999854006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
square.png,stranger,0,Z,,,,,,,,,3,0,12,2,,,,,,,,,140.1335543000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.1177047999954,140.1335543000023,140.61701220000396,140.61701220000396,140.61701220000396,140.61701220000396,140.63394459999108,,,,,140.6347483999998,z,140.6351788000029,140.65035080000234,141.65091810000013,141.63459819999116,0.013452600003802218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_14,001,2024-11-30_13h02.09.314,untitled,2024.1.5,None,2024-11-30 13h02.22.455829 +0530,
