stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,b1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,key_resp_6.stopped,trial_2.stopped,key_resp_6.keys,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,stranger,1,M,,,,,,,,,16,3,67,1,,,,,,,,,206.45975920010824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.4437576000346,206.45975920010824,206.94345370004885,206.94345370004885,206.94345370004885,206.94345370004885,206.95996360003483,207.24346400005743,207.24346400005743,207.24346400005743,207.71116940001957,m,0.7580706999870017,None,207.71159690001514,207.72709660010878,208.7277014000574,208.71119719999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,17,0,68,1,,,,,,,,,208.7277014000574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.7115471001016,208.7277014000574,209.2113867000444,209.2113867000444,209.2113867000444,209.2113867000444,209.22775050008204,209.51114770001732,209.51114770001732,209.51114770001732,210.1291223000735,m,0.9147163999732584,None,210.129546900047,210.14481880003586,211.14535820006859,211.1291107001016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,17,1,69,3,,,,,,,,,211.14535820006859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.12945960008074,211.14535820006859,211.62928100000136,211.62928100000136,211.62928100000136,211.62928100000136,211.64560800010804,211.92910710000433,211.92910710000433,211.92910710000433,212.28006850008387,z,0.6403835999080911,None,212.2805059000384,212.29617480002344,213.2964908001013,213.2802850001026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,17,2,70,2,,,,,,,,,213.2964908001013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.28063600009773,213.2964908001013,213.7801603000844,213.7801603000844,213.7801603000844,213.7801603000844,213.79672370001208,214.08036700007506,214.08036700007506,214.08036700007506,214.53118500008713,z,0.74488679994829,None,214.53168900008313,214.54746330005582,215.54779830004554,215.53139040002134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,17,3,71,0,,,,,,,,,215.54779830004554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5317452000454,215.54779830004554,216.03126640000846,216.03126640000846,216.03126640000846,216.03126640000846,216.04789640009403,216.33132850006223,216.33132850006223,216.33132850006223,216.66568380000535,m,0.6301916000666097,None,216.66611150000244,216.68152650003321,217.68208580010105,217.66600690002088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,18,0,72,0,,,,,,,,,217.68208580010105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.66636040003505,217.68208580010105,218.1657031000359,218.1657031000359,218.1657031000359,218.1657031000359,218.1823713000631,218.4658494000323,218.4658494000323,218.4658494000323,218.90004830004182,m,0.7282412999775261,None,218.90047720004804,218.9162521000253,219.9166666000383,219.90057480009273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,18,1,73,2,,,,,,,,,219.9166666000383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.90092560008634,219.9166666000383,220.4004846001044,220.4004846001044,220.4004846001044,220.4004846001044,220.41685530007817,220.70035700011067,220.70035700011067,220.70035700011067,221.1680485000834,z,0.7606504999566823,None,221.16847220005002,221.1838683000533,222.18449790007435,222.16841340006795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,18,2,74,1,,,,,,,,,222.18449790007435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.16879610007163,222.18449790007435,222.6681457000086,222.6681457000086,222.6681457000086,222.6681457000086,222.68498090002686,222.96801390009932,222.96801390009932,222.96801390009932,223.35242570005357,m,0.6761389999883249,None,223.35285290004686,223.36829390004277,224.3689463000046,224.35245140001643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,18,3,75,3,,,,,,,,,224.3689463000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.35280460002832,224.3689463000046,224.85276930010878,224.85276930010878,224.85276930010878,224.85276930010878,224.8693823000649,225.1526374000823,225.1526374000823,225.1526374000823,225.42027800006326,z,0.5515463999472558,None,225.4207009000238,225.4360271000769,226.43651780008804,226.4204148000572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,19,0,76,1,,,,,,,,,226.43651780008804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.42076940007973,226.43651780008804,226.92019660002552,226.92019660002552,226.92019660002552,226.92019660002552,226.93681250000373,227.22033140005078,227.22033140005078,227.22033140005078,227.62133250001352,m,0.6968294000253081,None,227.62175650009885,227.63742780010216,228.63799410010688,228.62147580005694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,19,1,77,2,,,,,,,,,228.63799410010688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.62182660005055,228.63799410010688,229.1213693000609,229.1213693000609,229.1213693000609,229.1213693000609,229.13799650000874,229.42135760001838,229.42135760001838,229.42135760001838,229.8555694000097,z,0.7239575999556109,None,229.85604320000857,229.87170480005443,230.87228300003335,230.85615220002364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,19,2,78,0,,,,,,,,,230.87228300003335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.85650100000203,230.87228300003335,231.3558496000478,231.3558496000478,231.3558496000478,231.3558496000478,231.37258290010504,231.6558749000542,231.6558749000542,231.6558749000542,231.88993300008588,m,0.5291919000446796,None,231.89036700001452,231.90629910002463,232.90650650009047,232.89056710002478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,19,3,79,3,,,,,,,,,232.90650650009047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.8909151001135,232.90650650009047,233.39036200009286,233.39036200009286,233.39036200009286,233.39036200009286,233.40709180000704,233.69023110007402,233.69023110007402,233.69023110007402,234.05825520004146,z,0.665916100027971,None,234.05868080002256,234.07401690003462,235.07435600005556,235.05820650001988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,20,0,80,0,,,,,,,,,235.07435600005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0585588000249,235.07435600005556,235.5580093000317,235.5580093000317,235.5580093000317,235.5580093000317,235.57463850011118,235.85802270006388,235.85802270006388,235.85802270006388,236.1257366000209,m,0.5583424000069499,None,236.1261612001108,236.14144770009443,237.14202930009924,237.12578690005466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,20,1,81,2,,,,,,,,,237.14202930009924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.12613470002543,237.14202930009924,237.62602810002863,237.62602810002863,237.62602810002863,237.62602810002863,237.6425833000103,237.92589400010183,237.92589400010183,237.92589400010183,238.31018660007976,z,0.6831950000487268,None,238.31061300006695,238.32609930005856,239.32681280001998,239.3102478000801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,20,2,82,1,,,,,,,,,239.32681280001998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.31059900007676,239.32681280001998,239.810471600038,239.810471600038,239.810471600038,239.810471600038,239.8271230000537,240.1104190000333,240.1104190000333,240.1104190000333,240.5110945000779,m,0.6994601000333205,None,240.51153100002557,240.52722210006323,241.52759170008358,241.51148840005044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,20,3,83,3,,,,,,,,,241.52759170008358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.51190310006496,241.52759170008358,242.01146510010585,242.01146510010585,242.01146510010585,242.01146510010585,242.02798130002338,242.31157290004194,242.31157290004194,242.31157290004194,242.86242810008116,z,0.8381116999080405,None,242.86285770009272,242.87838740006555,243.87885460001417,243.8629312000703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,21,0,84,1,,,,,,,,,243.87885460001417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.8633183001075,243.87885460001417,244.362783000106,244.362783000106,244.362783000106,244.362783000106,244.37942390004173,244.66255010000896,244.66255010000896,244.66255010000896,244.96362060005777,z,0.5975395999848843,None,244.96404840005562,244.9796680000145,245.98007430008147,245.96393290010747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,21,1,85,3,,,,,,,,,245.98007430008147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.96428380010184,245.98007430008147,246.46364360000007,246.46364360000007,246.46364360000007,246.46364360000007,246.48014480003621,246.76378200005274,246.76378200005274,246.76378200005274,247.19801280007232,z,0.7328227999387309,None,247.19844629999716,247.21411180007271,248.21453190001193,248.19809160009027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,21,2,86,0,,,,,,,,,248.21453190001193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.1984501000261,248.21453190001193,248.69835380010772,248.69835380010772,248.69835380010772,248.69835380010772,248.71500460000243,248.99795240000822,248.99795240000822,248.99795240000822,249.0655988000799,m,0.3546307999640703,None,249.06605600006878,249.08138610003516,250.0820212000981,250.0660086000571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,21,3,87,2,,,,,,,,,250.0820212000981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.06636380008422,250.0820212000981,250.56585320003796,250.56585320003796,250.56585320003796,250.56585320003796,250.5823958000401,250.8657335001044,250.8657335001044,250.8657335001044,251.28340660000686,m,0.7120291000464931,None,251.28384160005953,251.29959390009753,252.2998654000694,252.28352740011178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,22,0,88,1,,,,,,,,,252.2998654000694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.28388210001867,252.2998654000694,252.783574400004,252.783574400004,252.783574400004,252.783574400004,252.80004940007348,253.08356030005962,253.08356030005962,253.08356030005962,253.5179424000671,z,0.7330794999143109,None,253.51836330001242,253.53402780008037,254.53449040011037,254.51809130003676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,22,1,89,0,,,,,,,,,254.53449040011037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.51843950001057,254.53449040011037,255.01807130000088,255.01807130000088,255.01807130000088,255.01807130000088,255.0349097000435,255.31818520009983,255.31818520009983,255.31818520009983,255.56906530004926,m,0.546303299954161,None,255.56948790000752,255.58483090007212,256.5854772001039,256.5691087000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,22,2,90,3,,,,,,,,,256.5854772001039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.56946580007207,256.5854772001039,257.0693392000394,257.0693392000394,257.0693392000394,257.0693392000394,257.0859751000535,257.3692258000374,257.3692258000374,257.3692258000374,257.75344200001564,z,0.6689459000481293,None,257.7538698000135,257.76944630010985,258.76983440003823,258.75367690005805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,22,3,91,2,,,,,,,,,258.76983440003823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.7540282000555,258.76983440003823,259.2535907001002,259.2535907001002,259.2535907001002,259.2535907001002,259.2702099001035,259.55364440009,259.55364440009,259.55364440009,259.98797610006295,z,0.7267567999660969,None,259.98840010003187,260.003938900074,261.0044131000759,260.98826640006155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,23,0,92,1,,,,,,,,,261.0044131000759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.9886199000757,261.0044131000759,261.4882129000034,261.4882129000034,261.4882129000034,261.4882129000034,261.50485070003197,261.78807300003245,261.78807300003245,261.78807300003245,262.0723640000215,z,0.5728338999906555,None,262.0727919000201,262.0886202000547,263.08892490004655,263.07272500009276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,23,1,93,0,,,,,,,,,263.08892490004655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.07307590008713,263.08892490004655,263.5725908000022,263.5725908000022,263.5725908000022,263.5725908000022,263.5891553000547,263.87255210010335,263.87255210010335,263.87255210010335,264.30685760010965,m,0.7293814999284223,None,264.30728270008694,264.3228966000024,265.3231979000848,265.30705500009935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,23,2,94,3,,,,,,,,,265.3231979000848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.3074090000009,265.3231979000848,265.8070613000309,265.8070613000309,265.8070613000309,265.8070613000309,265.82346370001324,266.1071148000192,266.1071148000192,266.1071148000192,266.3585815000115,z,0.5506391000235453,None,266.35903880000114,266.3737054000376,267.374269300024,267.35805800009985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,23,3,95,2,,,,,,,,,267.374269300024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.35840990010183,267.374269300024,267.8747056000866,267.8747056000866,267.8747056000866,267.8747056000866,267.8747056000866,268.17476640001405,268.17476640001405,268.17476640001405,268.7590922000818,z,0.8696561999386176,None,268.759550100076,268.77515320002567,269.7756916000508,269.7592212000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,24,0,96,2,,,,,,,,,269.7756916000508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.75956970010884,269.7756916000508,270.25921290006954,270.25921290006954,270.25921290006954,270.25921290006954,270.2761489000404,270.5592744000023,270.5592744000023,270.5592744000023,271.0603663000511,z,0.7905537999467924,None,271.0607927000383,271.0763729000464,272.07688280008733,272.06050230003893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,you,1,M,,,,,,,,,24,1,97,0,,,,,,,,,272.07688280008733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.060873700073,272.07688280008733,272.56038610008545,272.56038610008545,272.56038610008545,272.56038610008545,272.5768888000166,272.8606254000915,272.8606254000915,272.8606254000915,273.077885500039,m,0.5127451999578625,None,273.07831170002464,273.0940530000953,274.0945929000154,274.0781770000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,24,2,98,3,,,,,,,,,274.0945929000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.07852330000605,274.0945929000154,274.578078999999,274.578078999999,274.578078999999,274.578078999999,274.5948757000733,274.87829480005894,274.87829480005894,274.87829480005894,275.195660800091,z,0.6025115998927504,None,275.1960951000219,275.21157000004314,276.212173200096,276.1960796000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,24,3,99,1,,,,,,,,,276.212173200096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1964258000953,276.212173200096,276.69588230003137,276.69588230003137,276.69588230003137,276.69588230003137,276.7126030001091,276.99603650008794,276.99603650008794,276.99603650008794,277.6468639000086,z,0.9455588000128046,None,277.647325500031,277.6628793000709,278.6633536000736,278.64740320004057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,stranger,1,M,,,,,,,,,25,0,100,1,,,,,,,,,278.6633536000736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.647757000057,278.6633536000736,279.1471794000827,279.1471794000827,279.1471794000827,279.1471794000827,279.1638521000277,279.44710170000326,279.44710170000326,279.44710170000326,280.23134290007874,None,,,280.23153460002504,280.24741520010866,281.24808220006526,281.2317808000371,280.24741520010866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
triangle.png,you,0,Z,,,,,,,,,25,1,101,3,,,,,,,,,281.24808220006526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.23213740007486,281.24808220006526,281.74844340002164,281.74844340002164,281.74844340002164,281.74844340002164,281.74844340002164,282.04841800010763,282.04841800010763,282.04841800010763,282.61634730000515,z,0.8573183000553399,None,282.61677500000224,282.6322581000859,283.6326397000812,283.6164121000329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
square.png,stranger,0,Z,,,,,,,,,25,2,102,2,,,,,,,,,283.6326397000812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.6167634000303,283.6326397000812,284.1166033000918,284.1166033000918,284.1166033000918,284.1166033000918,284.1329636001028,284.4165800000774,284.4165800000774,284.4165800000774,284.80120340001304,z,0.6765527999959886,None,284.80173820001073,284.8168497000588,285.8170104000019,285.800797300064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b_8,001,2024-11-29_09h56.10.133,untitled,2024.1.5,None,2024-11-29 09h56.33.867954 +0530,
