stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fication.stopped,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,text_15.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,stranger,1,M,,,,,,,,,25,0,100,1,,,,,,,,,334.0268391999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.01094579999335,334.0268391999998,334.52735550000216,334.51049479999347,334.51049479999347,334.51049479999347,334.51049479999347,334.8105036999914,334.8105036999914,334.8105036999914,,335.47824189999665,m,335.47866120000253,335.49439690000145,336.4785797999939,0.9527181000012206,None,336.49496139999246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,25,1,101,3,,,,,,,,,336.49496139999246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4789223999978,336.49496139999246,336.99522699999216,336.97861320000084,336.97861320000084,336.97861320000084,336.97861320000084,337.2783350999962,337.2783350999962,337.2783350999962,,337.71313530000043,z,337.7135560000024,337.7290384999942,338.71323049999774,0.7317901999922469,None,338.7294522000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,25,2,102,2,,,,,,,,,338.7294522000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.7135744999978,338.7294522000011,339.22957229999884,339.21311369999603,339.21311369999603,339.21311369999603,339.21311369999603,339.5129878000007,339.5129878000007,339.5129878000007,340.31340729999647,340.2973396000016,None,340.29753099998925,340.31340729999647,341.2978371999925,,,341.31410059999325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,25,3,103,0,,,,,,,,,341.31410059999325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.29818640000303,341.31410059999325,341.8143454999954,341.8143454999954,341.8143454999954,341.8143454999954,341.8143454999954,342.1145633999986,342.1145633999986,342.1145633999986,,342.2150288999983,m,342.2154547999962,342.2309810000006,343.2153627999942,0.3870403999899281,None,343.2315755000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,26,0,104,2,,,,,,,,,343.2315755000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.21571309999854,343.2315755000018,343.7318440999952,343.7154662999965,343.7154662999965,343.7154662999965,343.7154662999965,344.01523759998963,344.01523759998963,344.01523759998963,,344.34977329999674,z,344.35019099999045,344.36558679999143,345.3497772999981,0.6178950000030454,None,345.36613709999074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,26,1,105,0,,,,,,,,,345.36613709999074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.35012459999416,345.36613709999074,345.8663196999987,345.8499773999938,345.8499773999938,345.8499773999938,345.8499773999938,346.14970179999364,346.14970179999364,346.14970179999364,,346.6342234999902,m,346.6347087000031,346.6500254999992,347.63424959999975,0.7720633999997517,None,347.6503289999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,26,2,106,1,,,,,,,,,347.6503289999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.6345982999919,347.6503289999964,348.15082929999335,348.13439089999883,348.13439089999883,348.13439089999883,348.13439089999883,348.43443929999194,348.43443929999194,348.43443929999194,,348.8686396999983,m,348.8690779000026,348.8845727000007,349.86889070000325,0.7327072999905795,None,349.88509159999376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,26,3,107,3,,,,,,,,,349.88509159999376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.8692363000009,349.88509159999376,350.38556749999407,350.36881020000146,350.36881020000146,350.36881020000146,350.36881020000146,350.6685456999985,350.6685456999985,350.6685456999985,,351.0196766000008,z,351.02019660000224,351.0355611999985,352.0198199000006,0.6373357999982545,None,352.03625869999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,27,0,108,0,,,,,,,,,352.03625869999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0201611999946,352.03625869999814,352.5363981999981,352.519845399991,352.519845399991,352.519845399991,352.519845399991,352.8197824999952,352.8197824999952,352.8197824999952,,352.97093440000026,m,352.9713519999932,352.98656160000246,353.970828599995,0.44975060000433587,None,353.98710169999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,27,1,109,2,,,,,,,,,353.98710169999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9711718000035,353.98710169999686,354.4873660000012,354.47099639999215,354.47099639999215,354.47099639999215,354.47099639999215,354.77081010000256,354.77081010000256,354.77081010000256,,355.05482140000095,m,355.0552522999933,355.07102429999213,356.0553774,0.5681133000034606,None,356.07161250000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,27,2,110,1,,,,,,,,,356.07161250000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.05573969999386,356.07161250000354,356.57163279999804,356.55500769999344,356.55500769999344,356.55500769999344,356.55500769999344,356.8551742999989,356.8551742999989,356.8551742999989,,357.2059611000004,m,357.2063880999922,357.2219177999941,358.2063466999971,0.6357794999930775,None,358.2224751999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,27,3,111,3,,,,,,,,,358.2224751999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.206692199994,358.2224751999893,358.72318429998995,358.706182599999,358.706182599999,358.706182599999,358.706182599999,359.0062617999938,359.0062617999938,359.0062617999938,,359.2074549999961,z,359.2078720999998,359.22316349999164,360.2074893999961,0.49918199999956414,None,360.22358589999203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,28,0,112,0,,,,,,,,,360.22358589999203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2078324000031,360.22358589999203,360.7240365000034,360.70736549999856,360.70736549999856,360.70736549999856,360.70736549999856,361.007500599997,361.007500599997,361.007500599997,,361.40848240000196,m,361.4089064,361.42440329999954,362.40842839999823,0.6992182999965735,None,362.4248297000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,28,1,113,2,,,,,,,,,362.4248297000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.40877850000106,362.4248297000013,362.92511060000106,362.90859459999774,362.90859459999774,362.90859459999774,362.90859459999774,363.20856719999574,363.20856719999574,363.20856719999574,,363.5094839999947,z,363.50990479999746,363.52519079999183,364.50958569999784,0.5980428000038955,None,364.5259184000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,28,2,114,3,,,,,,,,,364.5259184000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.5099317999993,364.5259184000024,365.026077100003,365.0095317999949,365.0095317999949,365.0095317999949,365.0095317999949,365.3094173999998,365.3094173999998,365.3094173999998,,365.46034239999426,m,365.46075830000336,365.4764632000006,366.4607182000036,0.44040859999950044,None,366.4768941999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,28,3,115,1,,,,,,,,,366.4768941999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.4610654999997,366.4768941999937,366.9773002000002,366.96045009999943,366.96045009999943,366.96045009999943,366.96045009999943,367.260477799995,367.260477799995,367.260477799995,,367.6948788000009,m,367.6952994000021,367.71075089999067,368.6953730999958,0.7179077999899164,None,368.71136889999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,29,0,116,3,,,,,,,,,368.71136889999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.69571810000343,368.71136889999616,369.2117501999892,369.19513539999025,369.19513539999025,369.19513539999025,369.19513539999025,369.49487519999093,369.49487519999093,369.49487519999093,,369.729067399996,m,369.72949589999916,369.74528469999495,370.72935559999314,0.5183204999921145,None,370.74577690000297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,29,1,117,2,,,,,,,,,370.74577690000297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.72970739999437,370.74577690000297,371.24609970000165,371.2293015999894,371.2293015999894,371.2293015999894,371.2293015999894,371.52925259999756,371.52925259999756,371.52925259999756,,371.96362349999254,z,371.96404609999445,371.97961899999063,372.96391369999037,0.7279884999879869,None,372.9802369999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,29,2,118,1,,,,,,,,,372.9802369999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.96425809999346,372.9802369999961,373.48074810000253,373.46373139999923,373.46373139999923,373.46373139999923,373.46373139999923,373.7637867000012,373.7637867000012,373.7637867000012,,374.31480529998953,m,374.3152718999918,374.33089219999965,375.31525780000084,0.8461392999888631,None,375.33141250000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,29,3,119,0,,,,,,,,,375.33141250000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.3156001000025,375.33141250000335,375.83159349999914,375.81500839999353,375.81500839999353,375.81500839999353,375.81500839999353,376.11517849999655,376.11517849999655,376.11517849999655,,376.34937949999585,m,376.349801999997,376.3652335999941,377.34949049999705,0.5223010000045178,None,377.3655960000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,30,0,120,3,,,,,,,,,377.3655960000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.349833699991,377.3655960000033,377.86614899999404,377.84933729999466,377.84933729999466,377.84933729999466,377.84933729999466,378.14948500000173,378.14948500000173,378.14948500000173,,378.46719499999017,z,378.4676238999964,378.48309389999486,379.4671556999965,0.6162040000053821,None,379.48361250000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,30,1,121,1,,,,,,,,,379.48361250000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.4674976999959,379.48361250000016,379.9839256999985,379.96720220000134,379.96720220000134,379.96720220000134,379.96720220000134,380.2672445999924,380.2672445999924,380.2672445999924,,380.751666199998,m,380.7520866999985,380.76742209999065,381.7517879999941,0.7829867000109516,None,381.76808919999166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,30,2,122,2,,,,,,,,,381.76808919999166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7521277999913,381.76808919999166,382.26823099999456,382.25175460000173,382.25175460000173,382.25175460000173,382.25175460000173,382.55169520000345,382.55169520000345,382.55169520000345,,383.05245239999203,z,383.05287159999716,383.06879049999407,384.0528622999991,0.7973599999968428,None,384.0692024000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,30,3,123,0,,,,,,,,,384.0692024000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.05320490000304,384.0692024000018,384.5693803999893,384.5529103000008,384.5529103000008,384.5529103000008,384.5529103000008,384.8528457999928,384.8528457999928,384.8528457999928,,385.2538348999951,m,385.25424850000127,385.2696866999904,386.2539892999921,0.6852829999988899,None,386.2704049000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,31,0,124,1,,,,,,,,,386.2704049000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.25433630000043,386.2704049000022,386.7705705999979,386.7540568999975,386.7540568999975,386.7540568999975,386.7540568999975,387.0540103999956,387.0540103999956,387.0540103999956,,387.4216138999909,m,387.4220704999898,387.4374780999933,388.4218152999965,0.6599344999995083,None,388.4380967999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,31,1,125,0,,,,,,,,,388.4380967999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.42222069999843,388.4380967999896,388.9383156999975,388.9219221999956,388.9219221999956,388.9219221999956,388.9219221999956,389.22177639999427,389.22177639999427,389.22177639999427,,389.7561764999991,m,389.75659489999816,389.77214919999824,390.75622060000023,0.8239160000084667,None,390.77269440000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,31,2,126,3,,,,,,,,,390.77269440000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.7565667000017,390.77269440000237,391.2730045999924,391.25630439999804,391.25630439999804,391.25630439999804,391.25630439999804,391.55627339999774,391.55627339999774,391.55627339999774,,391.9406638999935,z,391.94108839999535,391.95658209999965,392.9408165999921,0.674226599992835,None,392.95703619999404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,31,3,127,2,,,,,,,,,392.95703619999404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9411579000007,392.95703619999404,393.45763029999216,393.4406682999979,393.4406682999979,393.4406682999979,393.4406682999979,393.7408037999994,393.7408037999994,393.7408037999994,,394.325165000002,z,394.3255976999935,394.34113929999876,395.3253449999902,0.8817890000063926,None,395.3417294999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,32,0,128,2,,,,,,,,,395.3417294999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.32568860000174,395.3417294999963,395.84174269999494,395.82526179999695,395.82526179999695,395.82526179999695,395.82526179999695,396.12555879999127,396.12555879999127,396.12555879999127,,396.4760374999896,z,396.4764584999939,396.4920757999935,397.476608500001,0.6357908000063617,None,397.49270740000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,32,1,129,3,,,,,,,,,397.49270740000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.47695470000326,397.49270740000065,397.9929026000027,397.97637920000125,397.97637920000125,397.97637920000125,397.97637920000125,398.27651139999216,398.27651139999216,398.27651139999216,,398.8108213999949,z,398.8112509999919,398.826748099993,399.8110708000022,0.8180062000028556,None,399.8272343999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,32,2,130,1,,,,,,,,,399.8272343999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8114157999953,399.8272343999997,400.32776159999776,400.31083729999955,400.31083729999955,400.31083729999955,400.31083729999955,400.6108416999923,400.6108416999923,400.6108416999923,,401.36193020000064,m,401.3623532999918,401.3780880999984,402.3623859999934,1.0382274000003235,None,402.37862669999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,32,3,131,0,,,,,,,,,402.37862669999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.3627300999942,402.37862669999595,402.8786934999953,402.8620468000008,402.8620468000008,402.8620468000008,402.8620468000008,403.1620583999902,403.1620583999902,403.1620583999902,,403.61324449999665,m,403.61367439999594,403.6290789999912,404.6135867999983,0.7356365000014193,None,404.62967650000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,you,0,Z,,,,,,,,,33,0,132,3,,,,,,,,,404.62967650000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.613930099993,404.62967650000064,405.130096199995,405.1134122999938,405.1134122999938,405.1134122999938,405.1134122999938,405.413398699995,405.413398699995,405.413398699995,,406.14775419999205,z,406.14817049998965,406.16390050000336,407.1481633999938,1.0211005000019213,None,407.1643764000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,you,1,M,,,,,,,,,33,1,133,0,,,,,,,,,407.1643764000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.1485055999947,407.1643764000037,407.66475179999543,407.64792619999207,407.64792619999207,407.64792619999207,407.64792619999207,407.94789409999794,407.94789409999794,407.94789409999794,,408.3321747000009,m,408.3325920999923,408.34835469999234,409.33255140000256,0.6706122000032337,None,409.34878839999146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
square.png,stranger,0,Z,,,,,,,,,33,2,134,2,,,,,,,,,409.34878839999146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.33289479999803,409.34878839999146,409.8491095999925,409.8324181999924,409.8324181999924,409.8324181999924,409.8324181999924,410.1322280000022,410.1322280000022,410.1322280000022,410.9328150999936,410.9167052999983,None,410.9168983999989,410.9328150999936,411.9171476999909,,,411.93350369999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
triangle.png,stranger,1,M,,,,,,,,,33,3,135,1,,,,,,,,,411.93350369999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.9174936999916,411.93350369999825,412.4338313999906,412.4338313999906,412.4338313999906,412.4338313999906,412.4338313999906,412.73381209999206,412.73381209999206,412.73381209999206,,413.03469269999187,m,413.0351144000015,413.05070500000147,414.03481840000313,0.5959236999915447,None,414.0511499999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15,001,2024-11-30_16h00.54.229,untitled,2024.1.5,None,2024-11-30 16h01.07.559330 +0530,
