stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,p_feedback.stopped,text_15.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,you,1,M,,,,,,,,,23,0,92,1,,,,,,,,,319.7014828999527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.68555399996694,319.7014828999527,320.1853398999665,320.1853398999665,320.1853398999665,320.1853398999665,320.20153630001005,320.485155900009,320.485155900009,320.485155900009,320.8862320999615,m,0.6997067000484094,None,320.88666189997457,320.901913800044,321.90262790001,321.8862399000209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,23,1,93,0,,,,,,,,,321.90262790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.88660189998336,321.90262790001,322.3864353999961,322.3864353999961,322.3864353999961,322.3864353999961,322.4026635000482,322.68670399999246,322.68670399999246,322.68670399999246,323.22037440002896,z,0.8223696000641212,None,323.2208146000048,323.23648169997614,324.23664749995805,324.22046470001806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,23,2,94,2,,,,,,,,,324.23664749995805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.22084239998367,324.23664749995805,324.72067920002155,324.72067920002155,324.72067920002155,324.72067920002155,324.73734740004875,325.0206066999817,325.0206066999817,325.0206066999817,325.52214300003834,z,0.8002559000160545,None,325.5225763999624,325.5376487999456,326.5379963000305,326.5218067000387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,23,3,95,3,,,,,,,,,326.5379963000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.5221742000431,326.5379963000305,327.0218042000197,327.0218042000197,327.0218042000197,327.0218042000197,327.03864709998015,327.32186190003995,327.32186190003995,327.32186190003995,327.9561402000254,z,0.9238339000148699,None,327.9565831000218,327.97223209997173,328.9728166999994,328.9564660999458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,24,0,96,3,,,,,,,,,328.9728166999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.9568268000148,328.9728166999994,329.4567408999428,329.4567408999428,329.4567408999428,329.4567408999428,329.4732650000369,329.7563698999584,329.7563698999584,329.7563698999584,330.54052289994434,None,,,330.54071460000705,330.55695310002193,331.55730390001554,331.5412468999857,330.55695310002193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,24,1,97,1,,,,,,,,,331.55730390001554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.54160899994895,331.55730390001554,332.05798969999887,332.05798969999887,332.05798969999887,332.05798969999887,332.05798969999887,332.3579295000527,332.3579295000527,332.3579295000527,332.758872800041,m,0.6874055999796838,None,332.75931480003055,332.7746475000167,333.77507850003894,333.75905760005116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,24,2,98,2,,,,,,,,,333.77507850003894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.7594378000358,333.77507850003894,334.2591236999724,334.2591236999724,334.2591236999724,334.2591236999724,334.2754108000081,334.5589107000269,334.5589107000269,334.5589107000269,335.15978099999484,z,0.8860096000134945,None,335.16022129997145,335.1759408999933,336.1764153999975,336.16028650000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,24,3,99,0,,,,,,,,,336.1764153999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.1606503999792,336.1764153999975,336.66022099996917,336.66022099996917,336.66022099996917,336.66022099996917,336.67691120004747,336.96020700002555,336.96020700002555,336.96020700002555,337.59471159998793,z,0.9179406000766903,None,337.59514360001776,337.61054709996097,338.610725000035,338.5945360000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,25,0,100,2,,,,,,,,,338.610725000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5949093999807,338.610725000035,339.0947427999927,339.0947427999927,339.0947427999927,339.0947427999927,339.1112080999883,339.3947764999466,339.3947764999466,339.3947764999466,339.84558159997687,z,0.739322500070557,None,339.8460256999824,339.86174199997913,340.86201339995023,340.8458304000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,25,1,101,0,,,,,,,,,340.86201339995023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.84620030003134,340.86201339995023,341.3458570999792,341.3458570999792,341.3458570999792,341.3458570999792,341.3626036000205,341.64595050003845,341.64595050003845,341.64595050003845,342.2970092999749,m,0.9464633000316098,None,342.2974485999439,342.3130384000251,343.3134048000211,343.29736199998297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,25,2,102,1,,,,,,,,,343.3134048000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.29778819996864,343.3134048000211,343.79715510003734,343.79715510003734,343.79715510003734,343.79715510003734,343.8138890999835,344.0970527000027,344.0970527000027,344.0970527000027,344.3815076999599,m,0.5678825000068173,None,344.38194330001716,344.3972085999558,345.39776129997335,345.38168620003853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,25,3,103,3,,,,,,,,,345.39776129997335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3820476999972,345.39776129997335,345.88163880002685,345.88163880002685,345.88163880002685,345.88163880002685,345.8981147999875,346.18159030005336,346.18159030005336,346.18159030005336,346.68261050002184,z,0.78667449997738,None,346.68304869998246,346.69865230005234,347.6990628000349,347.68277009995654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,26,0,104,1,,,,,,,,,347.6990628000349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.6831324000377,347.6990628000349,348.18297550000716,348.18297550000716,348.18297550000716,348.18297550000716,348.19921580003574,348.4826010999968,348.4826010999968,348.4826010999968,348.9335883000167,m,0.7470633999910206,None,348.93402960000094,348.9496288000373,349.95035419997294,349.93402719998267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,26,1,105,0,,,,,,,,,349.95035419997294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9343892999459,349.95035419997294,350.4338491000235,350.4338491000235,350.4338491000235,350.4338491000235,350.450665100012,350.7337970000226,350.7337970000226,350.7337970000226,351.1183089000406,z,0.6760082000400871,None,351.1187467999989,351.1342791999923,352.13476319995243,352.1184846999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,26,2,106,2,,,,,,,,,352.13476319995243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.1188487999607,352.13476319995243,352.6183431999525,352.6183431999525,352.6183431999525,352.6183431999525,352.63514449994545,352.9183610000182,352.9183610000182,352.9183610000182,353.4026836999692,z,0.7828177999472246,None,353.4031157999998,353.41877790004946,354.4193448999431,354.40318170003593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,26,3,107,3,,,,,,,,,354.4193448999431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.4035589999985,354.4193448999431,354.9028036999516,354.9028036999516,354.9028036999516,354.9028036999516,354.9192919000052,355.2028300999664,355.2028300999664,355.2028300999664,355.7374146999791,z,0.8302069999044761,None,355.73786150000524,355.7530511999503,356.7536090000067,356.73736939998344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,27,0,108,1,,,,,,,,,356.7536090000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.73773569997866,356.7536090000067,357.2373497999506,357.2373497999506,357.2373497999506,357.2373497999506,357.25411860004533,357.5375758999726,357.5375758999726,357.5375758999726,357.97181190003175,m,0.7238385999808088,None,357.9722448999528,357.98758459999226,358.98823200003244,358.971754899947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,27,1,109,2,,,,,,,,,358.98823200003244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.97212239995133,358.98823200003244,359.47190320002846,359.47190320002846,359.47190320002846,359.47190320002846,359.4884588000132,359.7720034000231,359.7720034000231,359.7720034000231,360.2395169000374,z,0.7658044999698177,None,360.23997110000346,360.25552520004567,361.2561136999866,361.23988989996724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,27,2,110,0,,,,,,,,,361.2561136999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.2402512000408,361.2561136999866,361.73995980003383,361.73995980003383,361.73995980003383,361.73995980003383,361.7562865000218,362.0397425999399,362.0397425999399,362.0397425999399,362.6074259999441,z,0.8572905999608338,None,362.6078949000221,362.6235372000374,363.62408009998035,363.60779369995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,27,3,111,3,,,,,,,,,363.62408009998035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.608166799997,363.62408009998035,364.1079404000193,364.1079404000193,364.1079404000193,364.1079404000193,364.12445480003953,364.40752520004753,364.40752520004753,364.40752520004753,364.95857310004067,z,0.8451544999843463,None,364.9590083999792,364.97450520005077,365.97499839996453,365.9589157999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,28,0,112,1,,,,,,,,,365.97499839996453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.95928129996173,365.97499839996453,366.4587788999779,366.4587788999779,366.4587788999779,366.4587788999779,366.47532900003716,366.75862239999697,366.75862239999697,366.75862239999697,367.10971250000875,m,0.639108500094153,None,367.1101534999907,367.12582309998106,368.12606839998625,368.10995810001623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,28,1,113,2,,,,,,,,,368.12606839998625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.1103276000358,368.12606839998625,368.60978339996655,368.60978339996655,368.60978339996655,368.60978339996655,368.6265706999693,368.91006449994165,368.91006449994165,368.91006449994165,369.29437070002314,z,0.6759546000976115,None,369.29480100004,369.3102895000484,370.3108845000388,370.2945415000431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,28,2,114,3,,,,,,,,,370.3108845000388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.2948990999721,370.3108845000388,370.7943608999485,370.7943608999485,370.7943608999485,370.7943608999485,370.8110061000334,371.09432859998196,371.09432859998196,371.09432859998196,371.745643000002,z,0.946127999923192,None,371.7460730000166,371.76137349999044,372.7618835000321,372.74604500003625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,28,3,115,0,,,,,,,,,372.7618835000321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.74640619999263,372.7618835000321,373.24555959994905,373.24555959994905,373.24555959994905,373.24555959994905,373.2621688999934,373.5456025999738,373.5456025999738,373.5456025999738,374.1801252999576,m,0.9276365999830887,None,374.18055279995315,374.1961685999995,375.19640569994226,375.18022420001216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,29,0,116,2,,,,,,,,,375.19640569994226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.1805828999495,375.19640569994226,375.6801685000537,375.6801685000537,375.6801685000537,375.6801685000537,375.6967489999952,375.98030870000366,375.98030870000366,375.98030870000366,376.46441030001733,z,0.7771660999860615,None,376.46487000002526,376.4806315000169,377.4809210000094,377.46456210000906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,29,1,117,1,,,,,,,,,377.4809210000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.4649304000195,377.4809210000094,377.96483149996493,377.96483149996493,377.96483149996493,377.96483149996493,377.9815134999808,378.26482799998485,378.26482799998485,378.26482799998485,378.4656978000421,m,0.48546200001146644,None,378.4661297999555,378.4817490000278,379.48198919999413,379.46583869995084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,29,2,118,0,,,,,,,,,379.48198919999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.46620759996586,379.48198919999413,379.96564539999235,379.96564539999235,379.96564539999235,379.96564539999235,379.9823064999655,380.2656411000062,380.2656411000062,380.2656411000062,380.65000859997235,z,0.6685065000783652,None,380.65044250001665,380.66614119999576,381.66666410001926,381.6501316999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,29,3,119,3,,,,,,,,,381.66666410001926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.65049729996826,381.66666410001926,382.14993620000314,382.14993620000314,382.14993620000314,382.14993620000314,382.16653419996146,382.4503160000313,382.4503160000313,382.4503160000313,382.83455889998004,z,0.6833721000002697,None,382.8349894999992,382.8503828999819,383.8510511999484,383.8348195999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,stranger,0,Z,,,,,,,,,30,0,120,3,,,,,,,,,383.8510511999484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.83517910004593,383.8510511999484,384.33454149996396,384.33454149996396,384.33454149996396,384.33454149996396,384.3513789999997,384.6346903999802,384.6346903999802,384.6346903999802,385.26913090003654,m,0.9183399999747053,None,385.2695571000222,385.28499800001737,386.2854498999659,386.2693345999578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,stranger,1,M,,,,,,,,,30,1,121,0,,,,,,,,,386.2854498999659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.2697014999576,386.2854498999659,386.7693002000451,386.7693002000451,386.7693002000451,386.7693002000451,386.78579290001653,387.0693274999503,387.0693274999503,387.0693274999503,387.4535340999719,z,0.672171099926345,None,387.4539827000117,387.46931469999254,388.47015059995465,388.45385779999197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,30,2,122,1,,,,,,,,,388.47015059995465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.45421819994226,388.47015059995465,388.95348399993964,388.95348399993964,388.95348399993964,388.95348399993964,388.97032650001347,389.2535902999807,389.2535902999807,389.2535902999807,389.63795330002904,m,0.6680672999937087,None,389.6383839000482,389.65402919996995,390.65457510005217,390.63857730000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
square.png,you,0,Z,,,,,,,,,30,3,123,2,,,,,,,,,390.65457510005217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.63894059997983,390.65457510005217,391.1382002000464,391.1382002000464,391.1382002000464,391.1382002000464,391.15478189999703,391.4382692000363,391.4382692000363,391.4382692000363,392.17271860002074,z,1.026228899951093,None,392.1731528999517,392.18843129999004,393.18916810001247,393.17284330003895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
triangle.png,you,1,M,,,,,,,,,31,0,124,1,,,,,,,,,393.18916810001247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.17321759997867,393.18916810001247,393.67269319994375,393.67269319994375,393.67269319994375,393.67269319994375,393.6894756000256,393.9727329999441,393.9727329999441,393.9727329999441,394.2403328999644,m,0.5517512999940664,None,394.24076830002014,394.2563173000235,395.25695289997384,395.2405405000318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_9,001,2024-11-29_10h27.28.431,untitled,2024.1.5,None,2024-11-29 10h27.46.664573 +0530,
