stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,key_resp_6.stopped,trial_2.stopped,key_resp_6.keys,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,stranger,1,M,,,,,,,,,12,3,51,1,,,,,,,,,270.14699240005575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.1309109000722,270.14699240005575,270.6474952000426,270.6474952000426,270.6474952000426,270.6474952000426,270.6474952000426,270.9472193000838,270.9472193000838,270.9472193000838,,271.0980431000935,m,271.0984547000844,271.1142249000259,272.11475120007526,272.09845739998855,0.44912060000933707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,13,0,52,3,,,,,,,,,272.11475120007526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.09881420002785,272.11475120007526,272.5982531000627,272.5982531000627,272.5982531000627,272.5982531000627,272.61503950005863,272.8980950000696,272.8980950000696,272.8980950000696,,272.99897150008474,z,272.99937630002387,273.0152856000932,274.0157215000363,273.9993891000049,0.3995593999279663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,13,1,53,1,,,,,,,,,274.0157215000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.99974820006173,274.0157215000363,274.49897379998583,274.49897379998583,274.49897379998583,274.49897379998583,274.51555350003764,274.79897860006895,274.79897860006895,274.79897860006895,,274.8999855000293,m,274.9003901000833,274.9161820000736,275.91682809998747,275.9004269000143,0.395322100026533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,13,2,54,0,,,,,,,,,275.91682809998747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.9007828000467,275.91682809998747,276.4005457999883,276.4005457999883,276.4005457999883,276.4005457999883,276.4168330000248,276.70001680008136,276.70001680008136,276.70001680008136,,276.9346171000507,z,276.9350191000849,276.9507320000557,277.950997200096,277.9348462000489,0.5255605999846011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,13,3,55,2,,,,,,,,,277.950997200096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.93520140007604,277.950997200096,278.43465830001514,278.43465830001514,278.43465830001514,278.43465830001514,278.4512697000755,278.73450920009054,278.73450920009054,278.73450920009054,279.5351524000289,279.5187589999987,None,279.51895030005835,279.5351524000289,280.5356176000787,280.51928170002066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,14,0,56,3,,,,,,,,,280.5356176000787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5196352000348,280.5356176000787,281.03603250009473,281.03603250009473,281.03603250009473,281.03603250009473,281.03603250009473,281.33611280005425,281.33611280005425,281.33611280005425,,281.3867912000278,m,281.38719600008335,281.4027771000983,282.4031277000904,282.386886900058,0.33435450005345047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,14,1,57,1,,,,,,,,,282.4031277000904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3872419000836,282.4031277000904,282.88692300010007,282.88692300010007,282.88692300010007,282.88692300010007,282.90362040000036,283.1870237000985,283.1870237000985,283.1870237000985,,283.35431110009085,z,283.35472970001865,283.3703546000179,284.3710736000212,284.35450260003563,0.46582799998577684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,14,2,58,0,,,,,,,,,284.3710736000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.3548576000612,284.3710736000212,284.85454209998716,284.85454209998716,284.85454209998716,284.85454209998716,284.87134539999533,285.1546426001005,285.1546426001005,285.1546426001005,,285.2052533000242,m,285.2056724000722,285.22130510001443,286.22175680007786,286.2057051000884,0.34297740005422384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,14,3,59,2,,,,,,,,,286.22175680007786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.2060672000516,286.22175680007786,286.7054761000909,286.7054761000909,286.7054761000909,286.7054761000909,286.72231670003384,287.00565609999467,287.00565609999467,287.00565609999467,,287.0898430000525,z,287.0902481999947,287.1055754000554,288.1062807000708,288.0898844000185,0.3767459999071434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,15,0,60,3,,,,,,,,,288.1062807000708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.09023980004713,288.1062807000708,288.5898807999911,288.5898807999911,288.5898807999911,288.5898807999911,288.6064672000939,288.8899051999906,288.8899051999906,288.8899051999906,,288.97377360006794,m,288.97417820000555,288.9899865000043,289.99081380001735,289.97428319999017,0.36879590002354234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,15,1,61,2,,,,,,,,,289.99081380001735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.9746386000188,289.99081380001735,290.47427960007917,290.47427960007917,290.47427960007917,290.47427960007917,290.49091010005213,,,,,290.70826780004427,z,290.7086846000748,290.7240096000023,291.7247977000661,291.70855660003144,0.218980300007388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,15,2,62,1,,,,,,,,,291.7247977000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.7089120000601,291.7247977000661,292.2085384000093,292.2085384000093,292.2085384000093,292.2085384000093,292.2249101999914,292.50852440006565,292.50852440006565,292.50852440006565,293.30871260003187,293.2923978000181,None,293.2925921001006,293.30871260003187,294.3092711000936,294.2929757999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,15,3,63,0,,,,,,,,,294.3092711000936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.2933331000386,294.3092711000936,294.80963660008274,294.80963660008274,294.80963660008274,294.80963660008274,294.80963660008274,295.10983510001097,295.10983510001097,295.10983510001097,295.9101726000663,295.8940576000605,None,295.89425510005094,295.9101726000663,296.9106326000765,296.8944355000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,16,0,64,0,,,,,,,,,296.9106326000765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.89479140006006,296.9106326000765,297.4111640000483,297.4111640000483,297.4111640000483,297.4111640000483,297.4111640000483,297.71117050002795,297.71117050002795,297.71117050002795,,297.96193630003836,m,297.96234870003536,297.9778784000082,298.97832090000156,298.9619975000387,0.5431858999654651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,16,1,65,3,,,,,,,,,298.97832090000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.9623631000286,298.97832090000156,299.4622062999988,299.4622062999988,299.4622062999988,299.4622062999988,299.47873750003055,299.76211160002276,299.76211160002276,299.76211160002276,,299.9129161000019,z,299.91333480004687,299.928980100085,300.9293928000843,300.9130876000272,0.44337480003014207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,16,2,66,1,,,,,,,,,300.9293928000843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.9134623000864,300.9293928000843,301.4135063000722,301.4135063000722,301.4135063000722,301.4135063000722,301.4299485000083,301.71319240005687,301.71319240005687,301.71319240005687,,301.86396520002745,m,301.86439310002606,301.879690800095,302.8804384000832,302.8643280999968,0.4358936999924481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,16,3,67,2,,,,,,,,,302.8804384000832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.86468600004446,302.8804384000832,303.3640918000601,303.3640918000601,303.3640918000601,303.3640918000601,303.38094360008836,303.6640364000341,303.6640364000341,303.6640364000341,,303.76512840006035,z,303.76553850003984,303.78078880009707,304.78127879998647,304.76510509999935,0.396596199949272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,17,0,68,3,,,,,,,,,304.78127879998647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.76546710007824,304.78127879998647,305.2652863000985,305.2652863000985,305.2652863000985,305.2652863000985,305.28164619999006,305.5652012000792,305.5652012000792,305.5652012000792,,305.74921929999255,m,305.7496303000953,305.7652312000282,306.7657789000077,306.74945790006313,0.46836529998108745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,17,1,69,2,,,,,,,,,306.7657789000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.74982160003856,306.7657789000077,307.2496205000207,307.2496205000207,307.2496205000207,307.2496205000207,307.26629290007986,307.54938240000047,307.54938240000047,307.54938240000047,,307.71692670008633,z,307.7173327000346,307.73303440003656,308.73353530000895,308.71723840001505,0.4636349000502378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,17,2,70,1,,,,,,,,,308.73353530000895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.7176070000278,308.73353530000895,309.2169290999882,309.2169290999882,309.2169290999882,309.2169290999882,309.2337370000314,309.5170545000583,309.5170545000583,309.5170545000583,,309.70113599998876,m,309.7015398000367,309.7174241000321,310.7178193000145,310.7015678000171,0.46910850005224347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,17,3,71,0,,,,,,,,,310.7178193000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.70192650007084,310.7178193000145,311.2016413999954,311.2016413999954,311.2016413999954,311.2016413999954,311.21820340002887,311.5016546000261,311.5016546000261,311.5016546000261,,311.6524010000285,z,311.6528091999935,311.6683012000285,312.66887570009567,312.6525036999956,0.4429984000744298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,18,0,72,3,,,,,,,,,312.66887570009567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.6528589000227,312.66887570009567,313.1525538000278,313.1525538000278,313.1525538000278,313.1525538000278,313.1692611000035,313.45250760007184,313.45250760007184,313.45250760007184,,313.5199189000996,m,313.5203251000494,313.5360421000514,314.5365664000856,314.5203344000038,0.35209379997104406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,18,1,73,0,,,,,,,,,314.5365664000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.5206854999997,314.5365664000856,315.01998780004214,315.01998780004214,315.01998780004214,315.01998780004214,315.03686740004923,315.32017760002054,315.32017760002054,315.32017760002054,316.1204984000651,316.10414150008,None,316.10433520004153,316.1204984000651,317.1211065000389,317.1049891000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,18,2,74,2,,,,,,,,,317.1211065000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.1053480000701,317.1211065000389,317.62173350004014,317.62173350004014,317.62173350004014,317.62173350004014,317.62173350004014,317.9212761000963,317.9212761000963,317.9212761000963,,317.98903280007653,m,317.98944130004384,318.0052208000561,319.0054061000701,318.9890690000029,0.36426429997663945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,18,3,75,1,,,,,,,,,319.0054061000701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.98942160001025,319.0054061000701,319.4892680000048,319.4892680000048,319.4892680000048,319.4892680000048,319.50560909998603,319.78899540007114,319.78899540007114,319.78899540007114,,319.9734596000053,z,319.9738718000008,319.9892805001,320.9896337999962,320.9734803000465,0.4680263000773266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,19,0,76,2,,,,,,,,,320.9896337999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.9738395999884,320.9896337999962,321.47347399999853,321.47347399999853,321.47347399999853,321.47347399999853,321.4900535000488,321.77344000001904,321.77344000001904,321.77344000001904,322.57402790000197,322.55776080000214,None,322.55795250006486,322.57402790000197,323.57451589999255,323.55839470005594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,19,1,77,0,,,,,,,,,323.57451589999255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5587500000838,323.57451589999255,324.074842800037,324.074842800037,324.074842800037,324.074842800037,324.074842800037,324.37473780009896,324.37473780009896,324.37473780009896,,324.4757445000578,m,324.47616160009056,324.4916349000996,325.4920724000549,325.47578700003214,0.3990046000108123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,19,2,78,1,,,,,,,,,325.4920724000549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.47617090004496,325.4920724000549,325.97569300001487,325.97569300001487,325.97569300001487,325.97569300001487,325.99260990007315,326.27593330002856,326.27593330002856,326.27593330002856,,326.3767128000036,z,326.3771167000523,326.3927228000248,327.3932923000539,327.3768435000675,0.39847300003748387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,19,3,79,3,,,,,,,,,327.3932923000539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.37720139999874,327.3932923000539,327.87659540004097,327.87659540004097,327.87659540004097,327.87659540004097,327.8932570000179,328.17665070004296,328.17665070004296,328.17665070004296,,328.27748180006165,m,328.2778941000579,328.29350140003953,329.2939103000099,329.2776142000221,0.3892828000243753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,20,0,80,0,,,,,,,,,329.2939103000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.27797550009564,329.2939103000099,329.77757620008197,329.77757620008197,329.77757620008197,329.77757620008197,329.7942500000354,330.077802099986,330.077802099986,330.077802099986,,330.295357300085,z,330.2957588999998,330.31133840000257,331.31165000004694,331.29551040008664,0.503270799992606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,20,1,81,2,,,,,,,,,331.31165000004694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.2958719000453,331.31165000004694,331.7953609999968,331.7953609999968,331.7953609999968,331.7953609999968,331.8122283000266,332.095345800044,332.095345800044,332.095345800044,,332.1961110000266,m,332.1965191999916,332.21225069998764,333.2127475000452,333.1964130999986,0.3982560000149533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,stranger,1,M,,,,,,,,,20,2,82,1,,,,,,,,,333.2127475000452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.19676880002953,333.2127475000452,333.6964900000021,333.6964900000021,333.6964900000021,333.6964900000021,333.7130534000462,333.9964233000064,333.9964233000064,333.9964233000064,,334.13066000002436,z,334.1310645000776,334.1463623000309,335.14711270004045,335.13065390009433,0.4289126000367105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,20,3,83,3,,,,,,,,,335.14711270004045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.13101350003853,335.14711270004045,335.6308265000116,335.6308265000116,335.6308265000116,335.6308265000116,335.64741030009463,335.930868800031,335.930868800031,335.930868800031,,336.1815721000312,z,336.18197500007227,336.19750740006566,337.1981442000251,337.1818070000736,0.5431350000435486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,stranger,0,Z,,,,,,,,,21,0,84,2,,,,,,,,,337.1981442000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.18216830003075,337.1981442000251,337.6820580000058,337.6820580000058,337.6820580000058,337.6820580000058,337.69832259998657,337.9817128001014,337.9817128001014,337.9817128001014,,338.16588820004836,z,338.1662914000917,338.1819405000424,339.1825503000291,339.1660942999879,0.4753256000112742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
triangle.png,you,0,Z,,,,,,,,,21,1,85,3,,,,,,,,,339.1825503000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.16645380004775,339.1825503000291,339.666306200088,339.666306200088,339.666306200088,339.666306200088,339.6829679000657,339.96617560007144,339.96617560007144,339.96617560007144,,340.1003234999953,z,340.10072960006073,340.1162916000467,341.11658740008716,341.10051710007247,0.42776889994274825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
square.png,you,1,M,,,,,,,,,21,2,86,0,,,,,,,,,341.11658740008716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.1008808000479,341.11658740008716,341.6003343000775,341.6003343000775,341.6003343000775,341.6003343000775,341.6168882000493,341.9005784000037,341.9005784000037,341.9005784000037,,341.95126540004276,z,341.95168220007326,341.9672070000088,342.9677265000064,342.9515082000289,0.3444781999569386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_11,001,2024-11-29_16h48.57.479,untitled,2024.1.5,None,2024-11-29 16h49.13.193329 +0530,
