stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,p_feedback.stopped,text_15.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_13.stopped,text_14.started,key_resp_10.started,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,stranger,0,Z,,,,,,,,,29,3,119,3,,,,,,,,,367.22688920004293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.21097590005957,367.22688920004293,367.7105831000954,367.7105831000954,367.7105831000954,367.7105831000954,367.7272725000512,368.01076910004485,368.01076910004485,368.01076910004485,368.3282572000753,m,0.6084602000191808,None,368.3286802000366,368.3443836000515,369.34486680000555,369.32857950008474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,30,0,120,0,,,,,,,,,369.34486680000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.32892800006084,369.34486680000555,369.82859859999735,369.82859859999735,369.82859859999735,369.82859859999735,369.8449322000379,,,,369.96236320002936,m,0.12159419991075993,None,369.9627955000615,369.9783870000392,370.9791314000031,370.96262040000875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,30,1,121,2,,,,,,,,,370.9791314000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.9629758000374,370.9791314000031,371.4628331999993,371.4628331999993,371.4628331999993,371.4628331999993,371.47917220008094,371.76273000007495,371.76273000007495,371.76273000007495,372.5466892000986,None,,,372.5468867000891,372.56297180010006,373.5637864000164,373.547360900091,372.56297180010006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,30,2,122,1,,,,,,,,,373.5637864000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.5477161000017,373.5637864000164,374.06375990004744,374.06375990004744,374.06375990004744,374.06375990004744,374.06375990004744,374.3638787000673,374.3638787000673,374.3638787000673,375.1480254000053,None,,,375.1482127000345,375.16434730007313,376.1650082000997,376.1486341001,375.16434730007313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,30,3,123,3,,,,,,,,,376.1650082000997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.1489842000883,376.1650082000997,376.66531870001927,376.66531870001927,376.66531870001927,376.66531870001927,376.66531870001927,,,,376.89949120010715,m,0.22960700001567602,None,376.89992840006016,376.9151354000205,377.9157264000969,377.8995058001019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,31,0,124,2,,,,,,,,,377.9157264000969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.89986820006743,377.9157264000969,378.3993888000259,378.3993888000259,378.3993888000259,378.3993888000259,378.41600309999194,378.6995455001015,378.6995455001015,378.6995455001015,379.30052610009443,m,0.899829400004819,None,379.30094900005497,379.3166210000636,380.3168489000527,380.30082170001697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,31,1,125,0,,,,,,,,,380.3168489000527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3011696001049,380.3168489000527,380.80062930006534,380.80062930006534,380.80062930006534,380.80062930006534,380.81747440004256,381.1008205000544,381.1008205000544,381.1008205000544,381.10176079999655,m,0.294215300003998,None,381.10218570008874,381.11738510010764,382.1180496000452,382.1018557000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,31,2,126,1,,,,,,,,,382.1180496000452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.1022011000896,382.1180496000452,382.6016036000801,382.6016036000801,382.6016036000801,382.6016036000801,382.6181697000284,382.9017692001071,382.9017692001071,382.9017692001071,383.01932670001406,m,0.41632299998309463,None,383.0197512001032,383.03503270004876,384.03560190007556,384.019484700053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,31,3,127,3,,,,,,,,,384.03560190007556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.01983540004585,384.03560190007556,384.5194653000217,384.5194653000217,384.5194653000217,384.5194653000217,384.5359956000466,384.8193633001065,384.8193633001065,384.8193633001065,384.97026910004206,m,0.4379941000370309,None,384.9706889000954,384.98609900008887,385.9866192000918,385.97056460008025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,32,0,128,0,,,,,,,,,385.9866192000918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.9709212000016,385.9866192000918,386.4702361000236,386.4702361000236,386.4702361000236,386.4702361000236,386.4868604000658,386.7704572000075,386.7704572000075,386.7704572000075,387.3714671001071,z,0.8848087000660598,None,387.37188720004633,387.3876378000714,388.3877009000862,388.37162950006314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,32,1,129,3,,,,,,,,,388.3877009000862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.37198550009634,388.3877009000862,388.87163050007075,388.87163050007075,388.87163050007075,388.87163050007075,388.88826430006884,389.1714911001036,389.1714911001036,389.1714911001036,389.3388211000711,m,0.4510422999737784,None,389.3392474000575,389.3551074001007,390.35544300009497,390.3392991001019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,32,2,130,2,,,,,,,,,390.35544300009497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.3396420000354,390.35544300009497,390.8391260000644,390.8391260000644,390.8391260000644,390.8391260000644,390.8557676000055,391.13932070008013,391.13932070008013,391.13932070008013,391.12342270009685,m,0.28252889995928854,None,391.12386200006586,391.13932070008013,392.1397286000429,392.12381620006636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,32,3,131,1,,,,,,,,,392.1397286000429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.124165300047,392.1397286000429,392.62364440003876,392.62364440003876,392.62364440003876,392.62364440003876,392.63998740003444,392.92335220007226,392.92335220007226,392.92335220007226,393.3245375000406,m,0.6987618000712246,None,393.3249610000057,393.3404432000825,394.3409555000253,394.32467970007565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,33,0,132,3,,,,,,,,,394.3409555000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.32503060007,394.3409555000253,394.8246257000137,394.8246257000137,394.8246257000137,394.8246257000137,394.84104379999917,,,,395.0419559000293,z,0.20471270009875298,None,395.0423827000195,395.05794810003135,396.05859910009895,396.0421735000564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,33,1,133,0,,,,,,,,,396.05859910009895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0425233000424,396.05859910009895,396.5424034000607,396.5424034000607,396.5424034000607,396.5424034000607,396.5590587001061,396.8420696000103,396.8420696000103,396.8420696000103,396.9430228000274,m,0.38417740003205836,None,396.943454900058,396.9590562999947,397.95938680006657,397.94309410010464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,33,2,134,2,,,,,,,,,397.95938680006657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.94344820000697,397.95938680006657,398.4430766000878,398.4430766000878,398.4430766000878,398.4430766000878,398.4595179000171,398.7432406001026,398.7432406001026,398.7432406001026,399.0273927000817,m,0.5791587999556214,None,399.02781820006203,399.0431602000026,400.0437910000328,400.02771440008655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,33,3,135,1,,,,,,,,,400.0437910000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0280721000163,400.0437910000328,400.5276949000545,400.5276949000545,400.5276949000545,400.5276949000545,400.5440099000698,,,,400.76169920002576,z,0.22162550000939518,None,400.7621319000609,400.77781450003386,401.7783567000879,401.76198740000837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,34,0,136,2,,,,,,,,,401.7783567000879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.76234710006975,401.7783567000879,402.2616482001031,402.2616482001031,402.2616482001031,402.2616482001031,402.2783517000498,402.5619049000088,402.5619049000088,402.5619049000088,403.09625850000884,m,0.8290770999155939,None,403.0966969000874,403.1119631000329,404.11246120010037,404.09651689999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,34,1,137,0,,,,,,,,,404.11246120010037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.09686859999783,404.11246120010037,404.59642870002426,404.59642870002426,404.59642870002426,404.59642870002426,404.6131044999929,404.89639580005314,404.89639580005314,404.89639580005314,405.0640443000011,z,0.4656807000283152,None,405.0644901000196,405.079837199999,406.08039030001964,406.0639331000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,34,2,138,3,,,,,,,,,406.08039030001964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0642837000778,406.08039030001964,406.5640806000447,406.5640806000447,406.5640806000447,406.5640806000447,406.5806696000509,406.8638316000579,406.8638316000579,406.8638316000579,407.2482746000169,m,0.6789412000216544,None,407.2487015000079,407.2641373000806,408.26475530001335,408.24850650003646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,34,3,139,1,,,,,,,,,408.26475530001335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.24885680002626,408.26475530001335,408.74838590004947,408.74838590004947,408.74838590004947,408.74838590004947,408.7649391000159,409.0485177000519,409.0485177000519,409.0485177000519,409.1993973000208,z,0.44576120004057884,None,409.19982050010003,409.21511820005253,410.2157683999976,410.19965590001084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,35,0,140,2,,,,,,,,,410.2157683999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.2000809001038,410.2157683999976,410.69936560001224,410.69936560001224,410.69936560001224,410.69936560001224,410.71593520010356,410.99944670009427,410.99944670009427,410.99944670009427,411.78370310005266,None,,,411.78389399999287,411.79991780000273,412.8002863000147,412.7841147000436,411.79991780000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,35,1,141,3,,,,,,,,,412.8002863000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.7844683000585,412.8002863000147,413.3009238000959,413.3009238000959,413.3009238000959,413.3009238000959,413.3009238000959,413.60081390000414,413.60081390000414,413.60081390000414,414.16856340004597,z,0.8573359999572858,None,414.16898650000803,414.18455900007393,415.18525050010066,415.1685939000454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,35,2,142,0,,,,,,,,,415.18525050010066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.16894430003595,415.18525050010066,415.66884210007265,415.66884210007265,415.66884210007265,415.66884210007265,415.68540340010077,415.968712800066,415.968712800066,415.968712800066,416.2196478000842,m,0.5487635999452323,None,416.22007660008967,416.23551930009853,417.23598360002507,417.2198749000672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,35,3,143,1,,,,,,,,,417.23598360002507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.2202286000829,417.23598360002507,417.7194615000626,417.7194615000626,417.7194615000626,417.7194615000626,417.736243500025,418.01954870007467,418.01954870007467,418.01954870007467,418.08723669999745,z,0.3547123000025749,None,418.0876653000014,418.1031555000227,419.1034750000108,419.0875796000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,36,0,144,0,,,,,,,,,419.1034750000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0879421000136,419.1034750000108,419.5875631000381,419.5875631000381,419.5875631000381,419.5875631000381,419.6038887000177,419.88732720003463,419.88732720003463,419.88732720003463,419.98832880007103,m,0.3950816000578925,None,419.9887487000087,420.00399830006063,421.00454410002567,420.98815620003734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,36,1,145,1,,,,,,,,,421.00454410002567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.98851580009796,421.00454410002567,421.4882601000136,421.4882601000136,421.4882601000136,421.4882601000136,421.50493640010245,421.7882067000028,421.7882067000028,421.7882067000028,421.87259140005335,m,0.3739822000497952,None,421.8730156000238,421.88842259999365,422.88894860004075,422.8727815001039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,36,2,146,3,,,,,,,,,422.88894860004075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.8731353000039,422.88894860004075,423.3725771000609,423.3725771000609,423.3725771000609,423.3725771000609,423.38931440003216,423.6726051000878,423.6726051000878,423.6726051000878,423.7733705000719,z,0.38629759999457747,None,423.773868600023,423.7891640000744,424.7900128000183,424.7735726000974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,36,3,147,2,,,,,,,,,424.7900128000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.77393490006216,424.7900128000183,425.2737524000695,425.2737524000695,425.2737524000695,425.2737524000695,425.29030710004736,425.57360930007417,425.57360930007417,425.57360930007417,425.6411895999918,m,0.36534330004360527,None,425.6416129000718,425.6569268000312,426.65761980006937,426.6411922000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,you,0,Z,,,,,,,,,37,0,148,2,,,,,,,,,426.65761980006937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.64155060006306,426.65761980006937,427.1412341000978,427.1412341000978,427.1412341000978,427.1412341000978,427.1578826000914,427.4411573000252,427.4411573000252,427.4411573000252,427.6589557999978,m,0.5161945999134332,None,427.6593798000831,427.6748511000769,428.67510710004717,428.6590111000696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,37,1,149,0,,,,,,,,,428.67510710004717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.65936500008684,428.67510710004717,429.1591389999958,429.1591389999958,429.1591389999958,429.1591389999958,429.1758059000131,429.4589940001024,429.4589940001024,429.4589940001024,429.4764090999961,m,0.3079109999816865,None,429.47683090006467,429.492437900044,430.49275239999406,430.4765842000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,you,1,M,,,,,,,,,37,2,150,1,,,,,,,,,430.49275239999406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.47693290002644,430.49275239999406,430.9764650000725,430.9764650000725,430.9764650000725,430.9764650000725,430.99305280006956,,,,431.1772239001002,m,0.1890337000368163,None,431.17764840007294,431.1932753000874,432.19362860010006,432.17742150009144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
triangle.png,stranger,0,Z,,,,,,,,,37,3,151,3,,,,,,,,,432.19362860010006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.17777020006906,432.19362860010006,432.6772997000953,432.6772997000953,432.6772997000953,432.6772997000953,432.6940391000826,,,,432.8614497000817,m,0.18088449991773814,None,432.86187420005444,432.87745860009454,433.8778250000905,433.8616751000518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
square.png,stranger,1,M,,,,,,,,,38,0,152,0,,,,,,,,,433.8778250000905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.8620257000439,433.8778250000905,434.36169900000095,434.36169900000095,434.36169900000095,434.36169900000095,434.37828000006266,434.6615873000119,434.6615873000119,434.6615873000119,435.44582050002646,None,,,435.4460103000747,435.46187190001365,436.46301370009314,436.4464250000892,435.46187190001365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_8,001,2024-11-28_16h17.01.820,untitled,2024.1.5,None,2024-11-28 16h17.13.192701 +0530,
