stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,b1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,key_resp_6.stopped,trial_2.stopped,key_resp_6.keys,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002586500020697713,0.0062833999982103705,0.0062833999982103705,4.850403000018559,space,4.840266500017606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.850427600089461,4.864309100084938,4.864309100084938,48.60444730008021,space,43.73454520001542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.604475300060585,48.63831320009194,48.63831320009194,48.63831320009194,48.63831320009194,48.63831320009194,48.63831320009194,91.94236910005566,space,43.297167900018394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.94239830004517,91.95835500000976,91.95835500000976,106.6335196000291,space,14.668533699936233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,0,0,0,1,,,,,,,,,,,,,106.65171080001164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.64008370006923,106.65171080001164,107.14912670000922,107.14912670000922,107.14912670000922,107.14912670000922,107.16573160002008,107.44928610010538,107.44928610010538,107.44928610010538,108.1502121000085,m,0.9855243000201881,None,108.15058900008444,108.16608350002207,109.16696410009172,109.15061130002141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,0,1,1,0,,,,,,,,,,,,,109.16696410009172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.15084300003946,109.16696410009172,109.65057669999078,109.65057669999078,109.65057669999078,109.65057669999078,109.666982499999,109.95035769999959,109.95035769999959,109.95035769999959,110.71829330001492,m,1.0555169000290334,None,110.71853800001554,110.73410680005327,111.73478110006545,111.71841480000876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,0,2,2,2,,,,,,,,,,,,,111.73478110006545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.71864229999483,111.73478110006545,112.21847980003804,112.21847980003804,112.21847980003804,112.21847980003804,112.2349212000845,112.51847700006329,112.51847700006329,112.51847700006329,113.30264650005847,None,,,113.3028353000991,113.31881000008434,114.31918250001036,114.30314279999584,113.31881000008434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,0,3,3,3,,,,,,,,,,,,,114.31918250001036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.30337610002607,114.31918250001036,114.81965180009138,114.81965180009138,114.81965180009138,114.81965180009138,114.81965180009138,115.11977019999176,115.11977019999176,115.11977019999176,115.73743219999596,z,0.903347700019367,None,115.73769199999515,115.75357810000423,116.75376990006771,116.73779939999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,1,0,4,0,,,,,,,,,,,,,116.75376990006771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.73802680009976,116.75376990006771,117.23784720001277,117.23784720001277,117.23784720001277,117.23784720001277,117.25442570005544,117.53762640000787,117.53762640000787,117.53762640000787,117.75531230005436,m,0.5053692000219598,None,117.7555590000702,117.77115060004871,118.7718298000982,118.75550940004177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,1,1,5,1,,,,,,,,,,,,,118.7718298000982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.75573740003165,118.7718298000982,119.2554312000284,119.2554312000284,119.2554312000284,119.2554312000284,119.2721871000249,,,,119.52285050007049,z,0.25602640002034605,None,119.52309530007187,119.53879100002814,120.53944850002881,120.5228872000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,1,2,6,2,,,,,,,,,,,,,120.53944850002881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5231172000058,120.53944850002881,121.02286270004697,121.02286270004697,121.02286270004697,121.02286270004697,121.03971220005769,121.32284540007822,121.32284540007822,121.32284540007822,121.52392280008644,m,0.4880072999512777,None,121.52416960010305,121.53991930000484,122.54018080001697,122.52424000005703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,1,3,7,3,,,,,,,,,,,,,122.54018080001697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.52447230007965,122.54018080001697,123.02411690005101,123.02411690005101,123.02411690005101,123.02411690005101,123.04078340006527,123.32385120005347,123.32385120005347,123.32385120005347,123.34154220006894,z,0.31555479997769,None,123.34178560005967,123.35716020001564,124.35784350009635,124.3417268000776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,2,0,8,0,,,,,,,,,,,,,124.35784350009635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.34195520007052,124.35784350009635,124.84148400009144,124.84148400009144,124.84148400009144,124.84148400009144,124.85833840002306,125.14166470000055,125.14166470000055,125.14166470000055,125.27577780000865,z,0.42609619989525527,None,125.27602190000471,125.29186850006226,126.29201730003115,126.2760015000822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,2,1,9,3,,,,,,,,,,,,,126.29201730003115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2762302000774,126.29201730003115,126.77579610003158,126.77579610003158,126.77579610003158,126.77579610003158,126.79240260005463,127.07581130007748,127.07581130007748,127.07581130007748,127.67702100006863,z,0.8994165000040084,None,127.67726580007002,127.69283400010318,128.6935876000207,128.67730790004134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,2,2,10,1,,,,,,,,,,,,,128.6935876000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.6775367000373,128.6935876000207,129.17727990006097,129.17727990006097,129.17727990006097,129.17727990006097,129.19362860010006,129.4770782000851,129.4770782000851,129.4770782000851,130.26135889999568,None,,,130.261489000055,130.27753530000336,131.27802900003735,131.26210880000144,130.27753530000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,2,3,11,2,,,,,,,,,,,,,131.27802900003735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.26233910000883,131.27802900003735,131.77875170006882,131.77875170006882,131.77875170006882,131.77875170006882,131.77875170006882,132.07838409999385,132.07838409999385,132.07838409999385,132.6795139000751,z,0.8965492999413982,None,132.67975820007268,132.6956305000931,133.69607180007733,133.6797729000682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,3,0,12,0,,,,,,,,,,,,,133.69607180007733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.68000140006188,133.69607180007733,134.17966640007216,134.17966640007216,134.17966640007216,134.17966640007216,134.19633520010393,134.47968019999098,134.47968019999098,134.47968019999098,134.84736380004324,m,0.6585008000256494,None,134.8476105000591,134.86319860001095,135.8636805000715,135.84743540000636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,3,1,13,2,,,,,,,,,,,,,135.8636805000715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.84767030004878,135.8636805000715,136.34762490005232,136.34762490005232,136.34762490005232,136.34762490005232,136.36428450001404,136.647529900074,136.647529900074,136.647529900074,137.01498249999713,z,0.6551295999670401,None,137.01522739999928,137.0311631000368,138.03149130009115,138.0152191000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,3,2,14,1,,,,,,,,,,,,,138.03149130009115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.01544770004693,138.03149130009115,138.51539930002764,138.51539930002764,138.51539930002764,138.51539930002764,138.53204290010035,138.81519350002054,138.81519350002054,138.81519350002054,138.91627530008554,m,0.3947840000037104,None,138.9165243000025,138.9320779000409,139.9325780000072,139.9161067000823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,3,3,15,3,,,,,,,,,,,,,139.9325780000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.91634170000907,139.9325780000072,140.4161841000896,140.4161841000896,140.4161841000896,140.4161841000896,140.43298770010006,140.71607690001838,140.71607690001838,140.71607690001838,141.18395850004163,z,0.7631021999986842,None,141.18421189999208,141.20004290004726,142.20053110003937,142.18427570001222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,4,0,16,3,,,,,,,,,,,,,142.20053110003937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.18450610002037,142.20053110003937,142.68423970008735,142.68423970008735,142.68423970008735,142.68423970008735,142.70061850000639,142.9839662000304,142.9839662000304,142.9839662000304,143.25155889999587,m,0.5577160000102594,None,143.251858200063,143.26753850001842,144.26822410000023,144.25197290000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,4,1,17,2,,,,,,,,,,,,,144.26822410000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.25219980010297,144.26822410000023,144.75168940005824,144.75168940005824,144.75168940005824,144.75168940005824,144.76823859999422,145.05190150009003,145.05190150009003,145.05190150009003,145.75270559999626,z,0.9997972999699414,None,145.75295150000602,145.7689515000675,146.7694379000459,146.75310620001983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,4,2,18,1,,,,,,,,,,,,,146.7694379000459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.75333390000742,146.7694379000459,147.25328589999117,147.25328589999117,147.25328589999117,147.25328589999117,147.26992780005094,147.55316510004923,147.55316510004923,147.55316510004923,148.33747420005966,None,,,148.33760410000104,148.35337590007111,149.3541599001037,149.33797150000464,148.35337590007111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,4,3,19,0,,,,,,,,,,,,,149.3541599001037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.33820380002726,149.3541599001037,149.85457000008319,149.85457000008319,149.85457000008319,149.85457000008319,149.85457000008319,150.15462090005167,150.15462090005167,150.15462090005167,150.65552890009712,m,0.7874526000814512,None,150.65577170008328,150.67156500008423,151.67212580004707,151.65571980003733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.6557657000376,151.67212580004707,151.67212580004707,153.05674820009153,space,1.3753225000109524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,,,,,0,0,0,3,,,,,,,,,153.07274950004648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.06207069999073,153.07274950004648,153.55645840009674,153.55645840009674,153.55645840009674,153.55645840009674,153.57293480006047,153.85636080009863,153.85636080009863,153.85636080009863,154.0737492000917,m,0.5015732999891043,None,154.07444510003552,154.08991300000343,155.09045960009098,155.0740198000567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,,,,,0,1,1,0,,,,,,,,,155.09045960009098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.07437829999253,155.09045960009098,155.57401209999807,155.57401209999807,155.57401209999807,155.57401209999807,155.59087180008646,155.87393880006857,155.87393880006857,155.87393880006857,155.89157290000003,z,0.30797290010377765,None,155.8919981000945,155.90737170004286,156.9078880000161,156.89162090001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,,,,,0,2,2,2,,,,,,,,,156.9078880000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.89196460007224,156.9078880000161,157.391854000045,157.391854000045,157.391854000045,157.391854000045,157.40820070006885,157.69170930003747,157.69170930003747,157.69170930003747,157.80916550010443,z,0.4037021000403911,None,157.80958940007258,157.82505540002603,158.82552410010248,158.80949080002028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,,,,,0,3,3,1,,,,,,,,,158.82552410010248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.80983610008843,158.82552410010248,159.3092618000228,159.3092618000228,159.3092618000228,159.3092618000228,159.32592540001497,159.6092557000229,159.6092557000229,159.6092557000229,160.12689980003051,z,0.8128198999911547,None,160.12732590001542,160.14293200010434,161.14356090000365,161.12730020005256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,,,,,1,0,4,1,,,,,,,,,161.14356090000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.12765810010023,161.14356090000365,161.6271345000714,161.6271345000714,161.6271345000714,161.6271345000714,161.6439701000927,161.92730169999413,161.92730169999413,161.92730169999413,161.96110320009757,m,0.3203591000055894,None,161.96153299999423,161.97722060000524,162.9776567000663,162.9615204000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,,,,,1,1,5,3,,,,,,,,,162.9776567000663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.96186999999918,162.9776567000663,163.461635600077,163.461635600077,163.461635600077,163.461635600077,163.4779470000649,163.76145400002133,163.76145400002133,163.76145400002133,164.09578660002444,z,0.6185392999323085,None,164.09620970010292,164.1115496000275,165.1122717000544,165.0958703000797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,,,,,1,2,6,0,,,,,,,,,165.1122717000544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.09621910005808,165.1122717000544,165.59572430001572,165.59572430001572,165.59572430001572,165.59572430001572,165.61262560007162,165.89594710001256,165.89594710001256,165.89594710001256,166.54696230008267,m,0.9431247999891639,None,166.547381100012,166.5628197999904,167.56355600000825,167.54702310007997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,,,,,1,3,7,2,,,,,,,,,167.56355600000825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.54736470000353,167.56355600000825,168.04725340008736,168.04725340008736,168.04725340008736,168.04725340008736,168.06385050003882,168.34704690007493,168.34704690007493,168.34704690007493,168.34788740007207,z,0.29240019991993904,None,168.34837610006798,168.3639656000305,169.3642824999988,169.34804780001286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,stranger,0,Z,,,,,,,,,2,0,8,2,,,,,,,,,169.3642824999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.34839490009472,169.3642824999988,169.84813540009782,169.84813540009782,169.84813540009782,169.84813540009782,169.86486560001504,170.14809230004903,170.14809230004903,170.14809230004903,170.69903460005298,m,0.8473430998856202,None,170.69945430010557,170.7153524000896,171.7158238000702,171.69923650007695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,you,0,Z,,,,,,,,,2,1,9,3,,,,,,,,,171.7158238000702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.69958290003706,171.7158238000702,172.19923190004192,172.19923190004192,172.19923190004192,172.19923190004192,172.21581460000016,172.49923090008087,172.49923090008087,172.49923090008087,173.18354990007356,z,0.979597199941054,None,173.18397060001735,173.19973430002574,174.19997920002788,174.18394920008723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
triangle.png,stranger,1,M,,,,,,,,,2,2,10,1,,,,,,,,,174.19997920002788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.18429770006333,174.19997920002788,174.68399200006388,174.68399200006388,174.68399200006388,174.68399200006388,174.70063160010614,174.98391690000426,174.98391690000426,174.98391690000426,175.11799900000915,z,0.4314661999233067,None,175.118414400029,175.13387550006155,176.13458489999175,176.11812610004563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
square.png,you,1,M,,,,,,,,,2,3,11,0,,,,,,,,,176.13458489999175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.11847380001564,176.13458489999175,176.6181981000118,176.6181981000118,176.6181981000118,176.6181981000118,176.63486039999407,176.9183685000753,176.9183685000753,176.9183685000753,177.1523681000108,m,0.5325970000121742,None,177.1527932001045,177.16849589999765,178.16872920002788,178.15226830006577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_7,001,2024-11-28_14h04.40.870,untitled,2024.1.5,None,2024-11-28 14h04.53.731221 +0530,
