stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fication.stopped,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,p_feedback.stopped,key_resp_p.rt,key_resp_p.duration,text_15.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_13.stopped,text_14.started,key_resp_10.started,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,you,1,M,,,,,1,2,6,1,,,,,,,,,,,,,133.1816206999356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.16548540000804,133.1816206999356,133.68192539992742,133.66516859992407,133.66516859992407,133.66516859992407,133.66516859992407,133.9650760999648,133.9650760999648,133.9650760999648,,134.1661469999235,m,134.16639249993023,134.18202009995002,135.16627469996456,0.4863752000965178,None,135.1826561000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
square.png,stranger,1,M,,,,,1,3,7,0,,,,,,,,,,,,,135.1826561000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.16650739999022,135.1826561000198,135.68282679992262,135.6661524999654,135.6661524999654,135.6661524999654,135.6661524999654,135.96620119991712,135.96620119991712,135.96620119991712,,136.46711580001283,z,136.4673636999214,136.48336379998364,137.4676278999541,0.7873033999931067,None,137.4835325999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
triangle.png,stranger,0,Z,,,,,2,0,8,3,,,,,,,,,,,,,137.4835325999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.46786109998357,137.4835325999884,137.98391880001873,137.96759169991128,137.96759169991128,137.96759169991128,137.96759169991128,138.26754069991875,138.26754069991875,138.26754069991875,139.0677902000025,139.05168769997545,None,139.05181759991683,139.0677902000025,140.0520749000134,,,140.06826329999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
square.png,stranger,1,M,,,,,2,1,9,0,,,,,,,,,,,,,140.06826329999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.052312899963,140.06826329999603,140.5688216999406,140.5688216999406,140.5688216999406,140.5688216999406,140.5688216999406,140.86872029991355,140.86872029991355,140.86872029991355,141.66910619998816,141.65304919995833,None,141.6531797000207,141.66910619998816,142.65332179993857,,,142.66961589991115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
triangle.png,you,1,M,,,,,2,2,10,1,,,,,,,,,,,,,142.66961589991115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.653554599965,142.66961589991115,143.17018799996004,143.17018799996004,143.17018799996004,143.17018799996004,143.17018799996004,143.47015219996683,143.47015219996683,143.47015219996683,144.270606999984,144.25440500001423,None,144.25456509995274,144.270606999984,145.25469039997552,,,145.27125879994128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
square.png,you,0,Z,,,,,2,3,11,2,,,,,,,,,,,,,145.27125879994128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.2549224999966,145.27125879994128,145.77152069995645,145.77152069995645,145.77152069995645,145.77152069995645,145.77152069995645,146.07147039996926,146.07147039996926,146.07147039996926,,146.68919119995553,z,146.68944009998813,146.70519229990896,147.68925479997415,0.9017138000344858,None,147.70562959997915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
triangle.png,you,1,M,,,,,3,0,12,1,,,,,,,,,,,,,147.70562959997915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.68949259992223,147.70562959997915,148.20602719997987,148.18917229992803,148.18917229992803,148.18917229992803,148.18917229992803,148.4894539999077,148.4894539999077,148.4894539999077,,148.67346469999757,m,148.67371459992137,148.68938759993762,149.67352289997507,0.4750444000819698,None,149.69000579998828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
triangle.png,stranger,0,Z,,,,,3,1,13,3,,,,,,,,,,,,,149.69000579998828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.67375969991554,149.69000579998828,150.19045290001668,150.1735527999699,150.1735527999699,150.1735527999699,150.1735527999699,150.47363379993476,150.47363379993476,150.47363379993476,,150.64129409997258,z,150.64154119999148,150.6572962999344,151.64146269997582,0.4633234000066295,None,151.65739790000953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
square.png,stranger,1,M,,,,,3,2,14,0,,,,,,,,,,,,,151.65739790000953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.6416945999954,151.65739790000953,152.15791299997363,152.1413488999242,152.1413488999242,152.1413488999242,152.1413488999242,152.44155519991182,152.44155519991182,152.44155519991182,,152.4257162999129,m,152.42596109991428,152.44155519991182,153.42588170000818,0.2748057000571862,None,153.44196059997194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
square.png,you,0,Z,,,,,3,3,15,2,,,,,,,,,,,,,153.44196059997194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4261136999121,153.44196059997194,153.9421774999937,153.9257916000206,153.9257916000206,153.9257916000206,153.9257916000206,154.2254995999392,154.2254995999392,154.2254995999392,,154.2930833999999,m,154.29333189991303,154.3091776999645,155.29339339991566,0.35495369997806847,None,155.3096979999682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_12,001,2024-11-29_17h18.18.706,untitled,2024.1.5,None,2024-11-29 17h18.36.594259 +0530,
