stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,p_feedback.stopped,key_resp_p.rt,key_resp_p.duration,text_15.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,key_resp.stopped,trial.stopped,key_resp.keys,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.rt,key_resp.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
square.png,stranger,1,M,,,,,,,,,21,0,84,0,,,,,,,,,335.8984522999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.88255019999633,335.8984522999963,336.38242949999403,336.38242949999403,336.38242949999403,336.38242949999403,336.3988809000002,,,,,336.5665198999923,m,336.56694289999723,336.58229009999195,337.5827582000056,337.56652350000513,0.17980009999882895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,21,1,85,2,,,,,,,,,337.5827582000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.56687229999807,337.5827582000056,338.0663477999915,338.0663477999915,338.0663477999915,338.0663477999915,338.08307989999594,338.36631519999355,338.36631519999355,338.36631519999355,339.1670243999979,339.1504408000037,None,339.1506328999967,339.1670243999979,340.16752269999415,340.15127190000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,21,2,86,3,,,,,,,,,340.16752269999415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.15164739999454,340.16752269999415,340.66761669999687,340.66761669999687,340.66761669999687,340.66761669999687,340.66761669999687,,,,,340.901738799992,m,340.90218459999596,340.91775300000154,341.9183095000044,341.90206779999426,0.22191929999098647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,21,3,87,1,,,,,,,,,341.9183095000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.9024247999914,341.9183095000044,342.40199289999146,342.40199289999146,342.40199289999146,342.40199289999146,342.41851529999985,342.7020713999955,342.7020713999955,342.7020713999955,,342.7359218000056,m,342.7363454000006,342.7520918999944,343.7525561999937,343.73633050000353,0.3325094000028912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,22,0,88,3,,,,,,,,,343.7525561999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.73668129999714,343.7525561999937,344.23629800000344,344.23629800000344,344.23629800000344,344.23629800000344,344.25290959999256,344.5363647000049,344.5363647000049,344.5363647000049,,344.52049139999144,z,344.5209118000057,344.5363647000049,345.5369103999983,345.520511499999,0.2825944000069285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,stranger,1,M,,,,,,,,,22,1,89,0,,,,,,,,,345.5369103999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.5208566999936,345.5369103999983,346.0205919,346.0205919,346.0205919,346.0205919,346.0372725999914,346.32047299999977,346.32047299999977,346.32047299999977,,346.5378647000034,m,346.53828340000473,346.5540772999957,347.5545371000044,347.5382679000031,0.5062588000000687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,22,2,90,1,,,,,,,,,347.5545371000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.53861229999166,347.5545371000044,348.03837799999746,348.03837799999746,348.03837799999746,348.03837799999746,348.05479399999604,348.3381400999933,348.3381400999933,348.3381400999933,,348.4394120999932,z,348.43983730000036,348.4550198999932,349.45558029999665,349.4391198999947,0.3924262000073213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,22,3,91,2,,,,,,,,,349.45558029999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.43947100000514,349.45558029999665,349.93913990000146,349.93913990000146,349.93913990000146,349.93913990000146,349.9556001000019,350.23901459999615,350.23901459999615,350.23901459999615,,350.356641099992,m,350.3570633000054,350.3725032999937,351.37317930000427,351.35696029999235,0.4038580000051297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,23,0,92,3,,,,,,,,,351.37317930000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.35730540000077,351.37317930000427,351.85693609999726,351.85693609999726,351.85693609999726,351.85693609999726,351.8732902000047,352.1568097999989,352.1568097999989,352.1568097999989,352.9570759999915,352.9410154999932,None,352.94121029999224,352.9570759999915,353.9575659999973,353.94141050000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,23,1,93,2,,,,,,,,,353.9575659999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9417669999966,353.9575659999973,354.45819160000246,354.45819160000246,354.45819160000246,354.45819160000246,354.45819160000246,354.7580464000057,354.7580464000057,354.7580464000057,,354.77541570000176,m,354.77583899999445,354.7916922000004,355.79201839999587,355.7756197999988,0.3084467000007862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,23,2,94,1,,,,,,,,,355.79201839999587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.77600689999235,355.79201839999587,356.27587779999885,356.27587779999885,356.27587779999885,356.27587779999885,356.29230590000225,356.57584950000455,356.57584950000455,356.57584950000455,,356.5765850000025,m,356.5770077000052,356.59263129999454,357.5929572000023,357.5765274000005,0.2903682000032859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,stranger,1,M,,,,,,,,,23,3,95,0,,,,,,,,,357.5929572000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.57687859999714,357.5929572000023,358.07661790000566,358.07661790000566,358.07661790000566,358.07661790000566,358.0931806000008,358.3766876000009,358.3766876000009,358.3766876000009,,358.44414969999343,z,358.4445725999976,358.4601715000026,359.4605232000031,359.4443801000016,0.35417690000031143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,24,0,96,3,,,,,,,,,359.4605232000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.4447394000017,359.4605232000031,359.9441896999924,359.9441896999924,359.9441896999924,359.9441896999924,359.96092209999915,,,,,360.06177529999695,m,360.0622039000009,360.0775285999989,361.0781627999968,361.06198060000315,0.1145185999921523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,24,1,97,1,,,,,,,,,361.0781627999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0623234999948,361.0781627999968,361.5617327999935,361.5617327999935,361.5617327999935,361.5617327999935,361.57874620000075,361.861822699997,361.861822699997,361.861822699997,362.66224109999894,362.64606299999286,None,362.64626559999306,362.66224109999894,363.66284489999816,363.6465828999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,24,2,98,2,,,,,,,,,363.66284489999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.64692889999424,363.66284489999816,364.1632144000032,364.1632144000032,364.1632144000032,364.1632144000032,364.1632144000032,364.46326439999393,364.46326439999393,364.46326439999393,,364.4473028999928,m,364.4477273999946,364.46326439999393,365.46361700000125,365.44735810000566,0.2781016999942949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,stranger,1,M,,,,,,,,,24,3,99,0,,,,,,,,,365.46361700000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4477027999965,365.46361700000125,365.9475766999967,365.9475766999967,365.9475766999967,365.9475766999967,365.96412219999183,366.2473089999985,366.2473089999985,366.2473089999985,,366.2648702000006,m,366.26528989999497,366.2808202000015,367.28108830000565,367.2650246999983,0.30341690000204835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,stranger,1,M,,,,,,,,,25,0,100,0,,,,,,,,,367.28108830000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.26537239999743,367.28108830000565,367.76488259999314,367.76488259999314,367.76488259999314,367.76488259999314,367.7814550000039,368.0648841999937,368.0648841999937,368.0648841999937,,368.1989232000051,m,368.19935379999515,368.2149722000031,369.2157425000041,369.1992790999939,0.43284110000240617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,25,1,101,3,,,,,,,,,369.2157425000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.19962189999933,369.2157425000041,369.6994391000044,369.6994391000044,369.6994391000044,369.6994391000044,369.7159706999955,369.99938799999654,369.99938799999654,369.99938799999654,,370.1000001999928,m,370.1004541000002,370.1161834999948,371.11668009999266,371.10025390000374,0.394684300001245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,25,2,102,1,,,,,,,,,371.11668009999266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.1006042999943,371.11668009999266,371.60033359999943,371.60033359999943,371.60033359999943,371.60033359999943,371.61673670000164,371.9002948999987,371.9002948999987,371.9002948999987,,371.9843192999979,m,371.9847463000042,372.0005400999944,373.00078279999434,372.9843632999982,0.3744470999954501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,25,3,103,2,,,,,,,,,373.00078279999434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.98471319999953,373.00078279999434,373.4846317000047,373.4846317000047,373.4846317000047,373.4846317000047,373.5012105999922,373.78464579999854,373.78464579999854,373.78464579999854,374.5849455999996,374.56884219999483,None,374.569032600004,374.5849455999996,375.5855095000006,375.5690518000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,26,0,104,1,,,,,,,,,375.5855095000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.569399,375.5855095000006,376.08575869999186,376.08575869999186,376.08575869999186,376.08575869999186,376.08575869999186,376.3858901000058,376.3858901000058,376.3858901000058,,376.40317170000344,m,376.40360799999326,376.4190685999929,377.41975020000245,377.4034234999999,0.3052070999983698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,26,1,105,2,,,,,,,,,377.41975020000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.4037687999953,377.41975020000245,377.90330760000506,377.90330760000506,377.90330760000506,377.90330760000506,377.9198622999975,378.20331699999224,378.20331699999224,378.20331699999224,379.00399409999955,378.98748139999225,None,378.9876738000021,379.00399409999955,380.0044188000029,379.9879285999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,stranger,1,M,,,,,,,,,26,2,106,0,,,,,,,,,380.0044188000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.9882809999981,380.0044188000029,380.5049250000011,380.5049250000011,380.5049250000011,380.5049250000011,380.5049250000011,380.80474769999273,380.80474769999273,380.80474769999273,,380.9220937999926,m,380.9225168999983,380.9380844999978,381.93860159999167,381.9223243000015,0.409725299992715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,26,3,107,3,,,,,,,,,381.93860159999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.9226775999996,381.93860159999167,382.422596000004,382.422596000004,382.422596000004,382.422596000004,382.43924680000055,382.72230589999526,382.72230589999526,382.72230589999526,,382.889978399995,m,382.8904080999928,382.90579330000037,383.9062275000033,383.89012509999156,0.46442809999280144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,27,0,108,2,,,,,,,,,383.9062275000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.8904690999916,383.9062275000033,384.39012640000146,384.39012640000146,384.39012640000146,384.39012640000146,384.4066512999998,384.69013879999693,384.69013879999693,384.69013879999693,385.4905260999949,385.47409170000174,None,385.47428480000235,385.4905260999949,386.490973699998,386.4747451000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,27,1,109,1,,,,,,,,,386.490973699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.4751031000051,386.490973699998,386.99120190000394,386.99120190000394,386.99120190000394,386.99120190000394,386.99120190000394,387.29140539999935,387.29140539999935,387.29140539999935,388.0917655999947,388.0755580999976,None,388.07574909999676,388.0917655999947,389.09226570000465,389.07619569999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,stranger,1,M,,,,,,,,,27,2,110,0,,,,,,,,,389.09226570000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.07654389999516,389.09226570000465,389.5928866000031,389.5928866000031,389.5928866000031,389.5928866000031,389.5928866000031,389.8927015999943,389.8927015999943,389.8927015999943,,389.8935055000038,m,389.89392119999684,389.9093370000046,390.909868799994,390.89390450000064,0.2934860999957891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,27,3,111,3,,,,,,,,,390.909868799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8942854999914,390.909868799994,391.3938383000059,391.3938383000059,391.3938383000059,391.3938383000059,391.41043329999957,391.69361489999574,391.69361489999574,391.69361489999574,,391.8778675999929,m,391.8783048000041,391.89375909999944,392.8941915000032,392.8781922000053,0.480669399999897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,28,0,112,3,,,,,,,,,392.8941915000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.87854750000406,392.8941915000032,393.37814659999276,393.37814659999276,393.37814659999276,393.37814659999276,393.39456970000174,393.67810859999736,393.67810859999736,393.67810859999736,,393.71231909999915,m,393.7127538999921,393.7279489999928,394.728663899994,394.7124704000016,0.33234740000625607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,stranger,1,M,,,,,,,,,28,1,113,0,,,,,,,,,394.728663899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.7128165000031,394.728663899994,395.2123616000026,395.2123616000026,395.2123616000026,395.2123616000026,395.2290967000008,,,,,395.46326409999165,z,395.46369309999864,395.479010199997,396.4795492999983,396.46325679999427,0.2421508000115864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
square.png,you,0,Z,,,,,,,,,28,2,114,2,,,,,,,,,396.4795492999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.46360339999956,396.4795492999983,396.9632217000035,396.9632217000035,396.9632217000035,396.9632217000035,396.97958479999215,,,,,397.2306530999922,m,397.2310792999924,397.2464118999924,398.2469001999998,398.230665199997,0.2514274999994086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,28,3,115,1,,,,,,,,,398.2469001999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.23101289999613,398.2469001999998,398.7306031000044,398.7306031000044,398.7306031000044,398.7306031000044,398.7474586000026,399.0308431000012,399.0308431000012,399.0308431000012,399.83109259999765,399.8150012999977,None,399.8151924999984,399.83109259999765,400.8317420999956,400.81542569999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,stranger,0,Z,,,,,,,,,29,0,116,3,,,,,,,,,400.8317420999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8157793999999,400.8317420999956,401.33203029999277,401.33203029999277,401.33203029999277,401.33203029999277,401.33203029999277,401.6319865999976,401.6319865999976,401.6319865999976,,401.682859499997,m,401.68328369999654,401.69891690000077,402.6993966000009,402.6831674999994,0.33858679998957086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
triangle.png,you,1,M,,,,,,,,,29,1,117,1,,,,,,,,,402.6993966000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.6835085000057,402.6993966000009,403.18310290000227,403.18310290000227,403.18310290000227,403.18310290000227,403.19971289999376,403.4828523000033,403.4828523000033,403.4828523000033,404.2834593000007,404.26730849999876,None,404.26749610000115,404.2834593000007,405.2839313000004,405.2678293999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_16,001,2024-11-30_16h42.46.675,untitled,2024.1.5,None,2024-11-30 16h42.59.171705 +0530,
