stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,practice1.stopped,key_resp_p.keys,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.stopped,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,you,1,M,,,,,,,,,24,2,98,1,,,,,,,,,346.25256880000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.23658499999146,346.25256880000234,346.7364744999941,346.7364744999941,346.7364744999941,346.7364744999941,346.7527934999962,347.0362502999924,347.0362502999924,347.0362502999924,347.3371824999922,m,0.591534799998044,None,347.3376377999957,347.3533020999894,348.3537740999891,348.33735249999154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,24,3,99,2,,,,,,,,,348.3537740999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.33770819999336,348.3537740999891,348.837443899989,348.837443899989,348.837443899989,348.837443899989,348.85403919999953,349.1374327999947,349.1374327999947,349.1374327999947,349.5048492999922,z,0.6586667999945348,None,349.50528149999445,349.5209160999948,350.5215498999896,350.50529099999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,25,0,100,0,,,,,,,,,350.5215498999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5056477999897,350.5215498999896,351.0051528999902,351.0051528999902,351.0051528999902,351.0051528999902,351.0218363000022,351.3052621999959,351.3052621999959,351.3052621999959,351.9396909999923,z,0.9263066999992589,None,351.9401241000014,351.9553217999928,352.95617639999546,352.93967979999434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,you,1,M,,,,,,,,,25,1,101,1,,,,,,,,,352.95617639999546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.94003579999844,352.95617639999546,353.43969169999764,353.43969169999764,353.43969169999764,353.43969169999764,353.4563436000026,353.7397418999899,353.7397418999899,353.7397418999899,353.97395790000155,m,0.5204767999966862,None,353.97439139999915,353.9899990999984,354.99052059999667,354.9742819999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,25,2,102,2,,,,,,,,,354.99052059999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.97463119999156,354.99052059999667,355.47406449999835,355.47406449999835,355.47406449999835,355.47406449999835,355.49082890000136,355.7741421999963,355.7741421999963,355.7741421999963,355.9751458999963,m,0.484710399992764,None,355.9755667999998,355.991102999993,356.9914865000028,356.9750161999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,25,3,103,3,,,,,,,,,356.9914865000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.97536799999943,356.9914865000028,357.47515929999645,357.47515929999645,357.47515929999645,357.47515929999645,357.4918287999899,357.77497779999976,357.77497779999976,357.77497779999976,358.3765818999964,m,0.9002956999902381,None,358.3770167999901,358.3919928999967,359.3925770999922,359.37651019998884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,26,0,104,3,,,,,,,,,359.3925770999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.3768640999915,359.3925770999922,359.87636329999077,359.87636329999077,359.87636329999077,359.87636329999077,359.89304589999665,360.1765391999943,360.1765391999943,360.1765391999943,360.710794899991,z,0.826183500001207,None,360.7112202999997,360.72687439998845,361.72746259999985,361.7109133999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,you,1,M,,,,,,,,,26,1,105,1,,,,,,,,,361.72746259999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.7112624000001,361.72746259999985,362.2109601999982,362.2109601999982,362.2109601999982,362.2109601999982,362.2275998999976,362.51101489999564,362.51101489999564,362.51101489999564,363.028602099992,m,0.812931499996921,None,363.0290246999939,363.0447273000027,364.0451463999925,364.0288731999899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,26,2,106,0,,,,,,,,,364.0451463999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0292194999929,364.0451463999925,364.52859249999165,364.52859249999165,364.52859249999165,364.52859249999165,364.54549069999484,364.8288829999947,364.8288829999947,364.8288829999947,365.19615249999333,m,0.6518204000021797,None,365.19658839999465,365.21217389999947,366.212772400002,366.1965048999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,26,3,107,2,,,,,,,,,366.212772400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1968599999964,366.212772400002,366.69669329999306,366.69669329999306,366.69669329999306,366.69669329999306,366.71316859999206,366.9964891999989,366.9964891999989,366.9964891999989,367.36385470000096,m,0.6659332000126597,None,367.36429399999906,367.38014680000197,368.3806781000021,368.36426689999644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,you,1,M,,,,,,,,,27,0,108,1,,,,,,,,,368.3806781000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.36461429999326,368.3806781000021,368.86441399999603,368.86441399999603,368.86441399999603,368.86441399999603,368.88103740000224,369.16437980000046,369.16437980000046,369.16437980000046,369.5650733999937,m,0.6918291000038153,None,369.5655039999983,369.5812919000018,370.5818123999925,370.5653806999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,27,1,109,3,,,,,,,,,370.5818123999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5657358999888,370.5818123999925,371.0655929999921,371.0655929999921,371.0655929999921,371.0655929999921,371.08205830000225,371.3656290999934,371.3656290999934,371.3656290999934,371.9663933999982,z,0.8898119999939809,None,371.9668183999893,371.9825952999963,372.9830413000018,372.9667941999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,27,2,110,0,,,,,,,,,372.9830413000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.9671551999927,372.9830413000018,373.46656499999517,373.46656499999517,373.46656499999517,373.46656499999517,373.483335500001,373.76669350000157,373.76669350000157,373.76669350000157,374.30091510000057,m,0.828731899993727,None,374.30135319998953,374.31681389998994,375.3175862999924,375.301092099995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,27,3,111,2,,,,,,,,,375.3175862999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.30144669998845,375.3175862999924,375.80121819999476,375.80121819999476,375.80121819999476,375.80121819999476,375.81766129999596,376.1011908999935,376.1011908999935,376.1011908999935,376.6354502999893,z,0.8308735000027809,None,376.6358765999903,376.65143119999266,377.6517817999993,377.6357283999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,28,0,112,2,,,,,,,,,377.6517817999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.6360835999949,377.6517817999993,378.13589689999935,378.13589689999935,378.13589689999935,378.13589689999935,378.15224909999233,378.4355271999957,378.4355271999957,378.4355271999957,379.15339179999137,z,1.008131599999615,None,379.15382439999667,379.16950219999126,380.17001380000147,380.15392040000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,28,1,113,3,,,,,,,,,380.17001380000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.1542667999893,380.17001380000147,380.65359439999156,380.65359439999156,380.65359439999156,380.65359439999156,380.67011659999844,380.9537868999905,380.9537868999905,380.9537868999905,381.33804339999915,m,0.6783771000045817,None,381.33846549999726,381.3540740000026,382.35442779998994,382.33827069999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,you,1,M,,,,,,,,,28,2,114,1,,,,,,,,,382.35442779998994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.33862949999457,382.35442779998994,382.8380773999961,382.8380773999961,382.8380773999961,382.8380773999961,382.8548022999894,383.1379780999996,383.1379780999996,383.1379780999996,383.4394615999918,m,0.5965963000053307,None,383.43988179998996,383.45496789999015,384.45562249999784,384.43947549999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,28,3,115,0,,,,,,,,,384.45562249999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.4398285999923,384.45562249999784,384.95590249999077,384.95590249999077,384.95590249999077,384.95590249999077,384.95590249999077,385.2560031999892,385.2560031999892,385.2560031999892,385.9239554999949,m,0.9671920999971917,None,385.9243992999982,385.93951129999186,386.9400404999906,386.9238326999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,you,1,M,,,,,,,,,29,0,116,1,,,,,,,,,386.9400404999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.92418679999537,386.9400404999906,387.42380219999177,387.42380219999177,387.42380219999177,387.42380219999177,387.44029579999915,387.7239353999903,387.7239353999903,387.7239353999903,388.0580704000022,m,0.6239216000103625,None,388.05849369999487,388.07399859999714,389.0745978999912,389.05811879999237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,29,1,117,2,,,,,,,,,389.0745978999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0584822999954,389.0745978999912,389.55818379999255,389.55818379999255,389.55818379999255,389.55818379999255,389.5747296999907,389.85827729999437,389.85827729999437,389.85827729999437,390.32586739999533,z,0.7618208999920171,None,390.32630089999293,390.3418623999896,391.3424139999988,391.3262312000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,29,2,118,0,,,,,,,,,391.3424139999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.3265895999939,391.3424139999988,391.82595610000135,391.82595610000135,391.82595610000135,391.82595610000135,391.84261870000046,392.1259957000002,392.1259957000002,392.1259957000002,392.4604485000018,m,0.6332117000129074,None,392.46087939999416,392.4764412999939,393.4769240000023,393.46062849999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,29,3,119,3,,,,,,,,,393.4769240000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.46098119999806,393.4769240000023,393.9605492999981,393.9605492999981,393.9605492999981,393.9605492999981,393.9770179999905,394.2605184999993,394.2605184999993,394.2605184999993,394.81135629999335,z,0.842882600001758,None,394.8118298999907,394.82753879998927,395.8278588999965,395.81182889999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,30,0,120,3,,,,,,,,,395.8278588999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.8121811000019,395.8278588999965,396.3117726999917,396.3117726999917,396.3117726999917,396.3117726999917,396.32819010000094,396.6116675999947,396.6116675999947,396.6116675999947,397.0128055999958,z,0.6883885000133887,None,397.01323050000065,397.0285012999957,398.029149199996,398.01296880000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,you,1,M,,,,,,,,,30,1,121,1,,,,,,,,,398.029149199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.01331689998915,398.029149199996,398.5128476999962,398.5128476999962,398.5128476999962,398.5128476999962,398.52922499999113,398.8128632000007,398.8128632000007,398.8128632000007,399.1136273000011,m,0.5911819000029936,None,399.11406379999244,399.12950309998996,400.13021819999267,400.1137632000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,30,2,122,2,,,,,,,,,400.13021819999267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.1141169999901,400.13021819999267,400.6139150999952,400.6139150999952,400.6139150999952,400.6139150999952,400.63025429999107,400.91373439999006,400.91373439999006,400.91373439999006,401.28122749998874,m,0.6615786000038497,None,401.28166199999396,401.29750200000126,402.2979792999977,402.281585299992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,30,3,123,0,,,,,,,,,402.2979792999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.2819409999938,402.2979792999977,402.78180989999964,402.78180989999964,402.78180989999964,402.78180989999964,402.79813679998915,403.08173419999366,403.08173419999366,403.08173419999366,403.43252299999585,m,0.6412908000056632,None,403.4329706999997,403.4484564000013,404.448851299996,404.4328029999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,31,0,124,3,,,,,,,,,404.448851299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.4331622000027,404.448851299996,404.932787999991,404.932787999991,404.932787999991,404.932787999991,404.9494590999966,405.2327845999971,405.2327845999971,405.2327845999971,405.7502717000025,z,0.8028365000063786,None,405.75071310000203,405.76638580000144,406.7668840999977,406.7506949999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,31,1,125,2,,,,,,,,,406.7668840999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.7510476000025,406.7668840999977,407.2506926999922,407.2506926999922,407.2506926999922,407.2506926999922,407.267353999996,407.55051580000145,407.55051580000145,407.55051580000145,408.1851361000008,m,0.9279042999987723,None,408.1856056999968,408.2008982999978,409.2015409000014,409.1851255999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,31,2,126,0,,,,,,,,,409.2015409000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.18547840000247,409.2015409000014,409.6852845999965,409.6852845999965,409.6852845999965,409.6852845999965,409.7018220000027,409.9851755999989,409.9851755999989,409.9851755999989,410.5195507000026,z,0.8266379999986384,None,410.51997019999544,410.53550309999264,411.5358137000003,411.5196977000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,you,1,M,,,,,,,,,31,3,127,1,,,,,,,,,411.5358137000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5200533999887,411.5358137000003,412.0197756999987,412.0197756999987,412.0197756999987,412.0197756999987,412.0363628999912,412.3196394999977,412.3196394999977,412.3196394999977,412.970834199994,m,0.9353828000021167,None,412.971269799993,412.9866475000017,413.9873053999909,413.9708243999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,you,0,Z,,,,,,,,,32,0,128,2,,,,,,,,,413.9873053999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.9711776999902,413.9873053999909,414.4710841999913,414.4710841999913,414.4710841999913,414.4710841999913,414.4874159000028,414.7710122999997,414.7710122999997,414.7710122999997,415.25513710000087,m,0.7807850000099279,None,415.2555697999924,415.2713928000012,416.2717105999909,416.255530800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
triangle.png,stranger,0,Z,,,,,,,,,32,1,129,3,,,,,,,,,416.2717105999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.2558829999907,416.2717105999909,416.75547219999135,416.75547219999135,416.75547219999135,416.75547219999135,416.772032199995,417.055600599997,417.055600599997,417.055600599997,417.62318779999623,z,0.8525243000040064,None,417.6236218999984,417.6391745000001,418.63957749999827,418.6233591999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
square.png,stranger,1,M,,,,,,,,,32,2,130,0,,,,,,,,,418.63957749999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.62372160000086,418.63957749999827,419.1232295999944,419.1232295999944,419.1232295999944,419.1232295999944,419.1398215999943,419.4233705999941,419.4233705999941,419.4233705999941,419.5741629999975,m,0.4407126000005519,None,419.574595099999,419.5901632999885,420.59046199999284,420.5745256999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A_14,001,2024-11-30_12h34.22.487,untitled,2024.1.5,None,2024-11-30 12h34.38.875069 +0530,
